"ltg","transcript_url","video_link"
"144","https://www.althingi.is/altext/144/f113.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=113"
"144","https://www.althingi.is/altext/144/f114.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=114"
"144","https://www.althingi.is/altext/144/f115.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=115"
"144","https://www.althingi.is/altext/144/f116.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=116"
"144","https://www.althingi.is/altext/144/f117.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=117"
"144","https://www.althingi.is/altext/144/f118.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=118"
"144","https://www.althingi.is/altext/144/f119.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=119"
"144","https://www.althingi.is/altext/144/f120.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=120"
"144","https://www.althingi.is/altext/144/f121.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=121"
"144","https://www.althingi.is/altext/144/f122.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=122"
"144","https://www.althingi.is/altext/144/f123.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=123"
"144","https://www.althingi.is/altext/144/f124.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=124"
"144","https://www.althingi.is/altext/144/f125.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=125"
"144","https://www.althingi.is/altext/144/f126.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=126"
"144","https://www.althingi.is/altext/144/f127.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=127"
"144","https://www.althingi.is/altext/144/f128.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=128"
"144","https://www.althingi.is/altext/144/f129.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=129"
"144","https://www.althingi.is/altext/144/f130.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=130"
"144","https://www.althingi.is/altext/144/f131.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=131"
"144","https://www.althingi.is/altext/144/f132.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=132"
"144","https://www.althingi.is/altext/144/f133.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=133"
"144","https://www.althingi.is/altext/144/f134.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=134"
"144","https://www.althingi.is/altext/144/f135.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=135"
"144","https://www.althingi.is/altext/144/f136.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=136"
"144","https://www.althingi.is/altext/144/f137.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=137"
"144","https://www.althingi.is/altext/144/f138.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=138"
"144","https://www.althingi.is/altext/144/f139.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=139"
"144","https://www.althingi.is/altext/144/f140.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=140"
"144","https://www.althingi.is/altext/144/f141.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=141"
"144","https://www.althingi.is/altext/144/f142.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=142"
"144","https://www.althingi.is/altext/144/f143.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=143"
"144","https://www.althingi.is/altext/144/f144.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=144"
"144","https://www.althingi.is/altext/144/f145.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=145"
"144","https://www.althingi.is/altext/144/f146.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=146"
"144","https://www.althingi.is/altext/144/f147.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=144&fundnr=147"
"145","https://www.althingi.is/altext/145/f000.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=0"
"145","https://www.althingi.is/altext/145/f001.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=1"
"145","https://www.althingi.is/altext/145/f002.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=2"
"145","https://www.althingi.is/altext/145/f003.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=3"
"145","https://www.althingi.is/altext/145/f004.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=4"
"145","https://www.althingi.is/altext/145/f005.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=5"
"145","https://www.althingi.is/altext/145/f006.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=6"
"145","https://www.althingi.is/altext/145/f007.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=7"
"145","https://www.althingi.is/altext/145/f008.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=8"
"145","https://www.althingi.is/altext/145/f009.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=9"
"145","https://www.althingi.is/altext/145/f010.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=10"
"145","https://www.althingi.is/altext/145/f011.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=11"
"145","https://www.althingi.is/altext/145/f012.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=12"
"145","https://www.althingi.is/altext/145/f013.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=13"
"145","https://www.althingi.is/altext/145/f014.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=14"
"145","https://www.althingi.is/altext/145/f015.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=15"
"145","https://www.althingi.is/altext/145/f016.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=16"
"145","https://www.althingi.is/altext/145/f017.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=17"
"145","https://www.althingi.is/altext/145/f018.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=18"
"145","https://www.althingi.is/altext/145/f019.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=19"
"145","https://www.althingi.is/altext/145/f020.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=20"
"145","https://www.althingi.is/altext/145/f021.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=21"
"145","https://www.althingi.is/altext/145/f022.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=22"
"145","https://www.althingi.is/altext/145/f023.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=23"
"145","https://www.althingi.is/altext/145/f024.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=24"
"145","https://www.althingi.is/altext/145/f025.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=25"
"145","https://www.althingi.is/altext/145/f026.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=26"
"145","https://www.althingi.is/altext/145/f027.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=27"
"145","https://www.althingi.is/altext/145/f028.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=28"
"145","https://www.althingi.is/altext/145/f029.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=29"
"145","https://www.althingi.is/altext/145/f030.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=30"
"145","https://www.althingi.is/altext/145/f031.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=31"
"145","https://www.althingi.is/altext/145/f032.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=32"
"145","https://www.althingi.is/altext/145/f033.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=33"
"145","https://www.althingi.is/altext/145/f034.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=34"
"145","https://www.althingi.is/altext/145/f035.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=35"
"145","https://www.althingi.is/altext/145/f036.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=36"
"145","https://www.althingi.is/altext/145/f037.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=37"
"145","https://www.althingi.is/altext/145/f038.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=38"
"145","https://www.althingi.is/altext/145/f039.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=39"
"145","https://www.althingi.is/altext/145/f040.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=40"
"145","https://www.althingi.is/altext/145/f041.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=41"
"145","https://www.althingi.is/altext/145/f042.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=42"
"145","https://www.althingi.is/altext/145/f043.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=43"
"145","https://www.althingi.is/altext/145/f044.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=44"
"145","https://www.althingi.is/altext/145/f045.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=45"
"145","https://www.althingi.is/altext/145/f046.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=46"
"145","https://www.althingi.is/altext/145/f047.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=47"
"145","https://www.althingi.is/altext/145/f048.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=48"
"145","https://www.althingi.is/altext/145/f049.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=49"
"145","https://www.althingi.is/altext/145/f050.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=50"
"145","https://www.althingi.is/altext/145/f051.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=51"
"145","https://www.althingi.is/altext/145/f052.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=52"
"145","https://www.althingi.is/altext/145/f053.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=53"
"145","https://www.althingi.is/altext/145/f054.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=54"
"145","https://www.althingi.is/altext/145/f055.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=55"
"145","https://www.althingi.is/altext/145/f056.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=56"
"145","https://www.althingi.is/altext/145/f057.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=57"
"145","https://www.althingi.is/altext/145/f058.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=58"
"145","https://www.althingi.is/altext/145/f059.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=59"
"145","https://www.althingi.is/altext/145/f060.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=60"
"145","https://www.althingi.is/altext/145/f061.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=61"
"145","https://www.althingi.is/altext/145/f062.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=62"
"145","https://www.althingi.is/altext/145/f063.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=63"
"145","https://www.althingi.is/altext/145/f064.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=64"
"145","https://www.althingi.is/altext/145/f065.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=65"
"145","https://www.althingi.is/altext/145/f066.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=66"
"145","https://www.althingi.is/altext/145/f067.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=67"
"145","https://www.althingi.is/altext/145/f068.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=68"
"145","https://www.althingi.is/altext/145/f069.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=69"
"145","https://www.althingi.is/altext/145/f070.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=70"
"145","https://www.althingi.is/altext/145/f071.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=71"
"145","https://www.althingi.is/altext/145/f072.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=72"
"145","https://www.althingi.is/altext/145/f073.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=73"
"145","https://www.althingi.is/altext/145/f074.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=74"
"145","https://www.althingi.is/altext/145/f075.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=75"
"145","https://www.althingi.is/altext/145/f076.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=76"
"145","https://www.althingi.is/altext/145/f077.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=77"
"145","https://www.althingi.is/altext/145/f078.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=78"
"145","https://www.althingi.is/altext/145/f079.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=79"
"145","https://www.althingi.is/altext/145/f080.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=80"
"145","https://www.althingi.is/altext/145/f081.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=81"
"145","https://www.althingi.is/altext/145/f082.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=82"
"145","https://www.althingi.is/altext/145/f083.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=83"
"145","https://www.althingi.is/altext/145/f084.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=84"
"145","https://www.althingi.is/altext/145/f085.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=85"
"145","https://www.althingi.is/altext/145/f086.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=86"
"145","https://www.althingi.is/altext/145/f087.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=87"
"145","https://www.althingi.is/altext/145/f088.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=88"
"145","https://www.althingi.is/altext/145/f089.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=89"
"145","https://www.althingi.is/altext/145/f090.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=90"
"145","https://www.althingi.is/altext/145/f091.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=91"
"145","https://www.althingi.is/altext/145/f092.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=92"
"145","https://www.althingi.is/altext/145/f093.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=93"
"145","https://www.althingi.is/altext/145/f094.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=94"
"145","https://www.althingi.is/altext/145/f095.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=95"
"145","https://www.althingi.is/altext/145/f096.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=96"
"145","https://www.althingi.is/altext/145/f097.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=97"
"145","https://www.althingi.is/altext/145/f098.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=98"
"145","https://www.althingi.is/altext/145/f099.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=99"
"145","https://www.althingi.is/altext/145/f100.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=100"
"145","https://www.althingi.is/altext/145/f101.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=101"
"145","https://www.althingi.is/altext/145/f102.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=102"
"145","https://www.althingi.is/altext/145/f103.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=103"
"145","https://www.althingi.is/altext/145/f104.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=104"
"145","https://www.althingi.is/altext/145/f105.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=105"
"145","https://www.althingi.is/altext/145/f106.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=106"
"145","https://www.althingi.is/altext/145/f107.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=107"
"145","https://www.althingi.is/altext/145/f108.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=108"
"145","https://www.althingi.is/altext/145/f109.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=109"
"145","https://www.althingi.is/altext/145/f110.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=110"
"145","https://www.althingi.is/altext/145/f111.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=111"
"145","https://www.althingi.is/altext/145/f112.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=112"
"145","https://www.althingi.is/altext/145/f113.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=113"
"145","https://www.althingi.is/altext/145/f114.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=114"
"145","https://www.althingi.is/altext/145/f115.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=115"
"145","https://www.althingi.is/altext/145/f116.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=116"
"145","https://www.althingi.is/altext/145/f117.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=117"
"145","https://www.althingi.is/altext/145/f118.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=118"
"145","https://www.althingi.is/altext/145/f119.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=119"
"145","https://www.althingi.is/altext/145/f120.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=120"
"145","https://www.althingi.is/altext/145/f121.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=121"
"145","https://www.althingi.is/altext/145/f122.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=122"
"145","https://www.althingi.is/altext/145/f123.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=123"
"145","https://www.althingi.is/altext/145/f124.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=124"
"145","https://www.althingi.is/altext/145/f125.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=125"
"145","https://www.althingi.is/altext/145/f126.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=126"
"145","https://www.althingi.is/altext/145/f127.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=127"
"145","https://www.althingi.is/altext/145/f128.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=128"
"145","https://www.althingi.is/altext/145/f129.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=129"
"145","https://www.althingi.is/altext/145/f130.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=130"
"145","https://www.althingi.is/altext/145/f131.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=131"
"145","https://www.althingi.is/altext/145/f132.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=132"
"145","https://www.althingi.is/altext/145/f133.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=133"
"145","https://www.althingi.is/altext/145/f134.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=134"
"145","https://www.althingi.is/altext/145/f135.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=135"
"145","https://www.althingi.is/altext/145/f136.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=136"
"145","https://www.althingi.is/altext/145/f137.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=137"
"145","https://www.althingi.is/altext/145/f138.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=138"
"145","https://www.althingi.is/altext/145/f139.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=139"
"145","https://www.althingi.is/altext/145/f140.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=140"
"145","https://www.althingi.is/altext/145/f141.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=141"
"145","https://www.althingi.is/altext/145/f142.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=142"
"145","https://www.althingi.is/altext/145/f143.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=143"
"145","https://www.althingi.is/altext/145/f144.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=144"
"145","https://www.althingi.is/altext/145/f145.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=145"
"145","https://www.althingi.is/altext/145/f146.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=146"
"145","https://www.althingi.is/altext/145/f147.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=147"
"145","https://www.althingi.is/altext/145/f148.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=148"
"145","https://www.althingi.is/altext/145/f149.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=149"
"145","https://www.althingi.is/altext/145/f150.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=150"
"145","https://www.althingi.is/altext/145/f151.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=151"
"145","https://www.althingi.is/altext/145/f152.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=152"
"145","https://www.althingi.is/altext/145/f153.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=153"
"145","https://www.althingi.is/altext/145/f154.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=154"
"145","https://www.althingi.is/altext/145/f155.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=155"
"145","https://www.althingi.is/altext/145/f156.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=156"
"145","https://www.althingi.is/altext/145/f157.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=157"
"145","https://www.althingi.is/altext/145/f158.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=158"
"145","https://www.althingi.is/altext/145/f159.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=159"
"145","https://www.althingi.is/altext/145/f160.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=160"
"145","https://www.althingi.is/altext/145/f161.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=161"
"145","https://www.althingi.is/altext/145/f162.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=162"
"145","https://www.althingi.is/altext/145/f163.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=163"
"145","https://www.althingi.is/altext/145/f164.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=164"
"145","https://www.althingi.is/altext/145/f165.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=165"
"145","https://www.althingi.is/altext/145/f166.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=166"
"145","https://www.althingi.is/altext/145/f167.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=167"
"145","https://www.althingi.is/altext/145/f168.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=168"
"145","https://www.althingi.is/altext/145/f169.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=169"
"145","https://www.althingi.is/altext/145/f170.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=170"
"145","https://www.althingi.is/altext/145/f171.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=171"
"145","https://www.althingi.is/altext/145/f172.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=145&fundnr=172"
"146","https://www.althingi.is/altext/146/f000.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=146&fundnr=0"
"146","https://www.althingi.is/altext/146/f001.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=146&fundnr=1"
"146","https://www.althingi.is/altext/146/f002.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=146&fundnr=2"
"146","https://www.althingi.is/altext/146/f003.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=146&fundnr=3"
"146","https://www.althingi.is/altext/146/f004.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=146&fundnr=4"
"146","https://www.althingi.is/altext/146/f005.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=146&fundnr=5"
"146","https://www.althingi.is/altext/146/f006.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=146&fundnr=6"
"146","https://www.althingi.is/altext/146/f007.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=146&fundnr=7"
"146","https://www.althingi.is/altext/146/f008.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=146&fundnr=8"
"146","https://www.althingi.is/altext/146/f009.sgml","https://www.althingi.is/altext/upptokur/thingfundur/?lthing=146&fundnr=9"
