cycle,legislation,session_number,session_title,session_date,link_to_session
12,3,3,Reunião N.º 3 (18/09/2013),18/09/2013,https://av.parlamento.pt/videos/Plenary/12/3/3
12,3,2,Reunião N.º 2 (17/09/2013),17/09/2013,https://av.parlamento.pt/videos/Plenary/12/3/2
12,3,1,Reunião N.º 1 (16/09/2013),16/09/2013,https://av.parlamento.pt/videos/Plenary/12/3/1
12,4,111,Reunião N.º 111 (21/10/2015),21/10/2015,https://av.parlamento.pt/videos/Plenary/12/4/111
12,4,110,Reunião N.º 110 (09/09/2015),09/09/2015,https://av.parlamento.pt/videos/Plenary/12/4/110
12,4,109,Reunião N.º 109 (22/07/2015),22/07/2015,https://av.parlamento.pt/videos/Plenary/12/4/109
12,4,108,Reunião N.º 108 (08/07/2015),08/07/2015,https://av.parlamento.pt/videos/Plenary/12/4/108
12,4,107,Reunião N.º 107 (03/07/2015),03/07/2015,https://av.parlamento.pt/videos/Plenary/12/4/107
12,4,106,Reunião N.º 106 (02/07/2015),02/07/2015,https://av.parlamento.pt/videos/Plenary/12/4/106
12,4,105,Reunião N.º 105 (01/07/2015),01/07/2015,https://av.parlamento.pt/videos/Plenary/12/4/105
12,4,104,Reunião N.º 104 (26/06/2015),26/06/2015,https://av.parlamento.pt/videos/Plenary/12/4/104
12,4,103,Reunião N.º 103 (25/06/2015),25/06/2015,https://av.parlamento.pt/videos/Plenary/12/4/103
12,4,102,Reunião N.º 102 (24/06/2015),24/06/2015,https://av.parlamento.pt/videos/Plenary/12/4/102
12,4,101,Reunião N.º 101 (19/06/2015),19/06/2015,https://av.parlamento.pt/videos/Plenary/12/4/101
12,4,100,Reunião N.º 100 (18/06/2015),18/06/2015,https://av.parlamento.pt/videos/Plenary/12/4/100
12,4,99,Reunião N.º 99 (17/06/2015),17/06/2015,https://av.parlamento.pt/videos/Plenary/12/4/99
12,4,98,Reunião N.º 98 (12/06/2015),12/06/2015,https://av.parlamento.pt/videos/Plenary/12/4/98
12,4,97,Reunião N.º 97 (11/06/2015),11/06/2015,https://av.parlamento.pt/videos/Plenary/12/4/97
12,4,96,Reunião N.º 96 (05/06/2015),05/06/2015,https://av.parlamento.pt/videos/Plenary/12/4/96
12,4,95,Reunião N.º 95 (04/06/2015),04/06/2015,https://av.parlamento.pt/videos/Plenary/12/4/95
12,4,94,Reunião N.º 94 (03/06/2015),03/06/2015,https://av.parlamento.pt/videos/Plenary/12/4/94
12,4,93,Reunião N.º 93 (29/05/2015),29/05/2015,https://av.parlamento.pt/videos/Plenary/12/4/93
12,4,92,Reunião N.º 92 (28/05/2015),28/05/2015,https://av.parlamento.pt/videos/Plenary/12/4/92
12,4,91,Reunião N.º 91 (27/05/2015),27/05/2015,https://av.parlamento.pt/videos/Plenary/12/4/91
12,4,90,Reunião N.º 90 (22/05/2015),22/05/2015,https://av.parlamento.pt/videos/Plenary/12/4/90
12,4,89,Reunião N.º 89 (21/05/2015),21/05/2015,https://av.parlamento.pt/videos/Plenary/12/4/89
12,4,88,Reunião N.º 88 (20/05/2015),20/05/2015,https://av.parlamento.pt/videos/Plenary/12/4/88
12,4,87,Reunião N.º 87 (15/05/2015),15/05/2015,https://av.parlamento.pt/videos/Plenary/12/4/87
12,4,86,Reunião N.º 86 (14/05/2015),14/05/2015,https://av.parlamento.pt/videos/Plenary/12/4/86
12,4,85,Reunião N.º 85 (13/05/2015),13/05/2015,https://av.parlamento.pt/videos/Plenary/12/4/85
12,4,84,Reunião N.º 84 (08/05/2015),08/05/2015,https://av.parlamento.pt/videos/Plenary/12/4/84
12,4,83,Reunião N.º 83 (07/05/2015),07/05/2015,https://av.parlamento.pt/videos/Plenary/12/4/83
12,4,82,Reunião N.º 82 (06/05/2015),06/05/2015,https://av.parlamento.pt/videos/Plenary/12/4/82
12,4,81,Reunião N.º 81 (30/04/2015),30/04/2015,https://av.parlamento.pt/videos/Plenary/12/4/81
12,4,80,Reunião N.º 80 (29/04/2015),29/04/2015,https://av.parlamento.pt/videos/Plenary/12/4/80
12,4,79,Reunião N.º 79 (25/04/2015),25/04/2015,https://av.parlamento.pt/videos/Plenary/12/4/79
12,4,78,Reunião N.º 78 (24/04/2015),24/04/2015,https://av.parlamento.pt/videos/Plenary/12/4/78
12,4,77,Reunião N.º 77 (23/04/2015),23/04/2015,https://av.parlamento.pt/videos/Plenary/12/4/77
12,4,76,Reunião N.º 76 (22/04/2015),22/04/2015,https://av.parlamento.pt/videos/Plenary/12/4/76
12,4,75,Reunião N.º 75 (17/04/2015),17/04/2015,https://av.parlamento.pt/videos/Plenary/12/4/75
12,4,74,Reunião N.º 74 (16/04/2015),16/04/2015,https://av.parlamento.pt/videos/Plenary/12/4/74
12,4,73,Reunião N.º 73 (15/04/2015),15/04/2015,https://av.parlamento.pt/videos/Plenary/12/4/73
12,4,72,Reunião N.º 72 (10/04/2015),10/04/2015,https://av.parlamento.pt/videos/Plenary/12/4/72
12,4,71,Reunião N.º 71 (09/04/2015),09/04/2015,https://av.parlamento.pt/videos/Plenary/12/4/71
12,4,70,Reunião N.º 70 (08/04/2015),08/04/2015,https://av.parlamento.pt/videos/Plenary/12/4/70
12,4,69,Reunião N.º 69 (02/04/2015),02/04/2015,https://av.parlamento.pt/videos/Plenary/12/4/69
12,4,68,Reunião N.º 68 (01/04/2015),01/04/2015,https://av.parlamento.pt/videos/Plenary/12/4/68
12,4,67,Reunião N.º 67 (27/03/2015),27/03/2015,https://av.parlamento.pt/videos/Plenary/12/4/67
12,4,66,Reunião N.º 66 (26/03/2015),26/03/2015,https://av.parlamento.pt/videos/Plenary/12/4/66
12,4,65,Reunião N.º 65 (25/03/2015),25/03/2015,https://av.parlamento.pt/videos/Plenary/12/4/65
12,4,64,Reunião N.º 64 (20/03/2015),20/03/2015,https://av.parlamento.pt/videos/Plenary/12/4/64
12,4,63,Reunião N.º 63 (19/03/2015),19/03/2015,https://av.parlamento.pt/videos/Plenary/12/4/63
12,4,62,Reunião N.º 62 (18/03/2015),18/03/2015,https://av.parlamento.pt/videos/Plenary/12/4/62
12,4,61,Reunião N.º 61 (12/03/2015),12/03/2015,https://av.parlamento.pt/videos/Plenary/12/4/61
12,4,60,Reunião N.º 60 (11/03/2015),11/03/2015,https://av.parlamento.pt/videos/Plenary/12/4/60
12,4,59,Reunião N.º 59 (06/03/2015),06/03/2015,https://av.parlamento.pt/videos/Plenary/12/4/59
12,4,58,Reunião N.º 58 (05/03/2015),05/03/2015,https://av.parlamento.pt/videos/Plenary/12/4/58
12,4,57,Reunião N.º 57 (04/03/2015),04/03/2015,https://av.parlamento.pt/videos/Plenary/12/4/57
12,4,56,Reunião N.º 56 (27/02/2015),27/02/2015,https://av.parlamento.pt/videos/Plenary/12/4/56
12,4,55,Reunião N.º 55 (26/02/2015),26/02/2015,https://av.parlamento.pt/videos/Plenary/12/4/55
12,4,54,Reunião N.º 54 (25/02/2015),25/02/2015,https://av.parlamento.pt/videos/Plenary/12/4/54
12,4,53,Reunião N.º 53 (20/02/2015),20/02/2015,https://av.parlamento.pt/videos/Plenary/12/4/53
12,4,52,Reunião N.º 52 (19/02/2015),19/02/2015,https://av.parlamento.pt/videos/Plenary/12/4/52
12,4,51,Reunião N.º 51 (18/02/2015),18/02/2015,https://av.parlamento.pt/videos/Plenary/12/4/51
12,4,50,Reunião N.º 50 (13/02/2015),13/02/2015,https://av.parlamento.pt/videos/Plenary/12/4/50
12,4,49,Reunião N.º 49 (12/02/2015),12/02/2015,https://av.parlamento.pt/videos/Plenary/12/4/49
12,4,48,Reunião N.º 48 (11/02/2015),11/02/2015,https://av.parlamento.pt/videos/Plenary/12/4/48
12,4,47,Reunião N.º 47 (06/02/2015),06/02/2015,https://av.parlamento.pt/videos/Plenary/12/4/47
12,4,46,Reunião N.º 46 (05/02/2015),05/02/2015,https://av.parlamento.pt/videos/Plenary/12/4/46
12,4,45,Reunião N.º 45 (04/02/2015),04/02/2015,https://av.parlamento.pt/videos/Plenary/12/4/45
12,4,44,Reunião N.º 44 (30/01/2015),30/01/2015,https://av.parlamento.pt/videos/Plenary/12/4/44
12,4,43,Reunião N.º 43 (29/01/2015),29/01/2015,https://av.parlamento.pt/videos/Plenary/12/4/43
12,4,42,Reunião N.º 42 (28/01/2015),28/01/2015,https://av.parlamento.pt/videos/Plenary/12/4/42
12,4,41,Reunião N.º 41 (22/01/2015),22/01/2015,https://av.parlamento.pt/videos/Plenary/12/4/41
12,4,40,Reunião N.º 40 (21/01/2015),21/01/2015,https://av.parlamento.pt/videos/Plenary/12/4/40
12,4,39,Reunião N.º 39 (16/01/2015),16/01/2015,https://av.parlamento.pt/videos/Plenary/12/4/39
12,4,38,Reunião N.º 38 (15/01/2015),15/01/2015,https://av.parlamento.pt/videos/Plenary/12/4/38
12,4,27,Reunião N.º 27 (14/01/2015),14/01/2015,https://av.parlamento.pt/videos/Plenary/12/4/27
12,4,37,Reunião N.º 37 (14/01/2015),14/01/2015,https://av.parlamento.pt/videos/Plenary/12/4/37
12,4,36,Reunião N.º 36 (09/01/2015),09/01/2015,https://av.parlamento.pt/videos/Plenary/12/4/36
12,4,35,Reunião N.º 35 (08/01/2015),08/01/2015,https://av.parlamento.pt/videos/Plenary/12/4/35
12,4,34,Reunião N.º 34 (07/01/2015),07/01/2015,https://av.parlamento.pt/videos/Plenary/12/4/34
12,4,33,Reunião N.º 33 (19/12/2014),19/12/2014,https://av.parlamento.pt/videos/Plenary/12/4/33
12,4,32,Reunião N.º 32 (18/12/2014),18/12/2014,https://av.parlamento.pt/videos/Plenary/12/4/32
12,4,31,Reunião N.º 31 (17/12/2014),17/12/2014,https://av.parlamento.pt/videos/Plenary/12/4/31
12,4,30,Reunião N.º 30 (12/12/2014),12/12/2014,https://av.parlamento.pt/videos/Plenary/12/4/30
12,4,29,Reunião N.º 29 (11/12/2014),11/12/2014,https://av.parlamento.pt/videos/Plenary/12/4/29
12,4,28,Reunião N.º 28 (10/12/2014),10/12/2014,https://av.parlamento.pt/videos/Plenary/12/4/28
12,4,26,Reunião N.º 26 (04/12/2014),04/12/2014,https://av.parlamento.pt/videos/Plenary/12/4/26
12,4,25,Reunião N.º 25 (03/12/2014),03/12/2014,https://av.parlamento.pt/videos/Plenary/12/4/25
12,4,24,Reunião N.º 24 (26/11/2014),26/11/2014,https://av.parlamento.pt/videos/Plenary/12/4/24
12,4,23,Reunião N.º 23 (25/11/2014),25/11/2014,https://av.parlamento.pt/videos/Plenary/12/4/23
12,4,22,Reunião N.º 22 (24/11/2014),24/11/2014,https://av.parlamento.pt/videos/Plenary/12/4/22
12,4,21,Reunião N.º 21 (21/11/2014),21/11/2014,https://av.parlamento.pt/videos/Plenary/12/4/21
12,4,20,Reunião N.º 20 (20/11/2014),20/11/2014,https://av.parlamento.pt/videos/Plenary/12/4/20
12,4,19,Reunião N.º 19 (31/10/2014),31/10/2014,https://av.parlamento.pt/videos/Plenary/12/4/19
12,4,18,Reunião N.º 18 (30/10/2014),30/10/2014,https://av.parlamento.pt/videos/Plenary/12/4/18
12,4,17,Reunião N.º 17 (23/10/2014),23/10/2014,https://av.parlamento.pt/videos/Plenary/12/4/17
12,4,16,Reunião N.º 16 (22/10/2014),22/10/2014,https://av.parlamento.pt/videos/Plenary/12/4/16
12,4,15,Reunião N.º 15 (17/10/2014),17/10/2014,https://av.parlamento.pt/videos/Plenary/12/4/15
12,4,14,Reunião N.º 14 (16/10/2014),16/10/2014,https://av.parlamento.pt/videos/Plenary/12/4/14
12,4,13,Reunião N.º 13 (15/10/2014),15/10/2014,https://av.parlamento.pt/videos/Plenary/12/4/13
12,4,12,Reunião N.º 12 (10/10/2014),10/10/2014,https://av.parlamento.pt/videos/Plenary/12/4/12
12,4,11,Reunião N.º 11 (09/10/2014),09/10/2014,https://av.parlamento.pt/videos/Plenary/12/4/11
12,4,10,Reunião N.º 10 (08/10/2014),08/10/2014,https://av.parlamento.pt/videos/Plenary/12/4/10
12,4,9,Reunião N.º 9 (03/10/2014),03/10/2014,https://av.parlamento.pt/videos/Plenary/12/4/9
12,4,8,Reunião N.º 8 (02/10/2014),02/10/2014,https://av.parlamento.pt/videos/Plenary/12/4/8
12,4,7,Reunião N.º 7 (01/10/2014),01/10/2014,https://av.parlamento.pt/videos/Plenary/12/4/7
12,4,6,Reunião N.º 6 (26/09/2014),26/09/2014,https://av.parlamento.pt/videos/Plenary/12/4/6
12,4,5,Reunião N.º 5 (25/09/2014),25/09/2014,https://av.parlamento.pt/videos/Plenary/12/4/5
12,4,4,Reunião N.º 4 (24/09/2014),24/09/2014,https://av.parlamento.pt/videos/Plenary/12/4/4
12,4,3,Reunião N.º 3 (19/09/2014),19/09/2014,https://av.parlamento.pt/videos/Plenary/12/4/3
12,4,2,Reunião N.º 2 (18/09/2014),18/09/2014,https://av.parlamento.pt/videos/Plenary/12/4/2
12,4,1,Reunião N.º 1 (17/09/2014),17/09/2014,https://av.parlamento.pt/videos/Plenary/12/4/1
13,1,90,Reunião N.º 90 (08/09/2016),08/09/2016,https://av.parlamento.pt/videos/Plenary/13/1/90
13,1,89,Reunião N.º 89 (20/07/2016),20/07/2016,https://av.parlamento.pt/videos/Plenary/13/1/89
13,1,88,Reunião N.º 88 (07/07/2016),07/07/2016,https://av.parlamento.pt/videos/Plenary/13/1/88
13,1,87,Reunião N.º 87 (06/07/2016),06/07/2016,https://av.parlamento.pt/videos/Plenary/13/1/87
13,1,86,Reunião N.º 86 (01/07/2016),01/07/2016,https://av.parlamento.pt/videos/Plenary/13/1/86
13,1,85,Reunião N.º 85 (30/06/2016),30/06/2016,https://av.parlamento.pt/videos/Plenary/13/1/85
13,1,84,Reunião N.º 84 (29/06/2016),29/06/2016,https://av.parlamento.pt/videos/Plenary/13/1/84
13,1,83,Reunião N.º 83 (24/06/2016),24/06/2016,https://av.parlamento.pt/videos/Plenary/13/1/83
13,1,82,Reunião N.º 82 (23/06/2016),23/06/2016,https://av.parlamento.pt/videos/Plenary/13/1/82
13,1,81,Reunião N.º 81 (22/06/2016),22/06/2016,https://av.parlamento.pt/videos/Plenary/13/1/81
13,1,80,Reunião N.º 80 (17/06/2016),17/06/2016,https://av.parlamento.pt/videos/Plenary/13/1/80
13,1,79,Reunião N.º 79 (16/06/2016),16/06/2016,https://av.parlamento.pt/videos/Plenary/13/1/79
13,1,78,Reunião N.º 78 (15/06/2016),15/06/2016,https://av.parlamento.pt/videos/Plenary/13/1/78
13,1,77,Reunião N.º 77 (09/06/2016),09/06/2016,https://av.parlamento.pt/videos/Plenary/13/1/77
13,1,76,Reunião N.º 76 (08/06/2016),08/06/2016,https://av.parlamento.pt/videos/Plenary/13/1/76
13,1,75,Reunião N.º 75 (02/06/2016),02/06/2016,https://av.parlamento.pt/videos/Plenary/13/1/75
13,1,74,Reunião N.º 74 (01/06/2016),01/06/2016,https://av.parlamento.pt/videos/Plenary/13/1/74
13,1,73,Reunião N.º 73 (27/05/2016),27/05/2016,https://av.parlamento.pt/videos/Plenary/13/1/73
13,1,72,Reunião N.º 72 (25/05/2016),25/05/2016,https://av.parlamento.pt/videos/Plenary/13/1/72
13,1,71,Reunião N.º 71 (20/05/2016),20/05/2016,https://av.parlamento.pt/videos/Plenary/13/1/71
13,1,70,Reunião N.º 70 (19/05/2016),19/05/2016,https://av.parlamento.pt/videos/Plenary/13/1/70
13,1,69,Reunião N.º 69 (18/05/2016),18/05/2016,https://av.parlamento.pt/videos/Plenary/13/1/69
13,1,68,Reunião N.º 68 (13/05/2016),13/05/2016,https://av.parlamento.pt/videos/Plenary/13/1/68
13,1,67,Reunião N.º 67 (12/05/2016),12/05/2016,https://av.parlamento.pt/videos/Plenary/13/1/67
13,1,66,Reunião N.º 66 (11/05/2016),11/05/2016,https://av.parlamento.pt/videos/Plenary/13/1/66
13,1,65,Reunião N.º 65 (06/05/2016),06/05/2016,https://av.parlamento.pt/videos/Plenary/13/1/65
13,1,64,Reunião N.º 64 (05/05/2016),05/05/2016,https://av.parlamento.pt/videos/Plenary/13/1/64
13,1,63,Reunião N.º 63 (04/05/2016),04/05/2016,https://av.parlamento.pt/videos/Plenary/13/1/63
13,1,62,Reunião N.º 62 (29/04/2016),29/04/2016,https://av.parlamento.pt/videos/Plenary/13/1/62
13,1,61,Reunião N.º 61 (28/04/2016),28/04/2016,https://av.parlamento.pt/videos/Plenary/13/1/61
13,1,60,Reunião N.º 60 (27/04/2016),27/04/2016,https://av.parlamento.pt/videos/Plenary/13/1/60
13,1,59,Reunião N.º 59 (25/04/2016),25/04/2016,https://av.parlamento.pt/videos/Plenary/13/1/59
13,1,58,Reunião N.º 58 (22/04/2016),22/04/2016,https://av.parlamento.pt/videos/Plenary/13/1/58
13,1,57,Reunião N.º 57 (21/04/2016),21/04/2016,https://av.parlamento.pt/videos/Plenary/13/1/57
13,1,56,Reunião N.º 56 (20/04/2016),20/04/2016,https://av.parlamento.pt/videos/Plenary/13/1/56
13,1,55,Reunião N.º 55 (15/04/2016),15/04/2016,https://av.parlamento.pt/videos/Plenary/13/1/55
13,1,54,Reunião N.º 54 (14/04/2016),14/04/2016,https://av.parlamento.pt/videos/Plenary/13/1/54
13,1,53,Reunião N.º 53 (13/04/2016),13/04/2016,https://av.parlamento.pt/videos/Plenary/13/1/53
13,1,52,Reunião N.º 52 (08/04/2016),08/04/2016,https://av.parlamento.pt/videos/Plenary/13/1/52
13,1,51,Reunião N.º 51 (07/04/2016),07/04/2016,https://av.parlamento.pt/videos/Plenary/13/1/51
13,1,50,Reunião N.º 50 (06/04/2016),06/04/2016,https://av.parlamento.pt/videos/Plenary/13/1/50
13,1,49,Reunião N.º 49 (31/03/2016),31/03/2016,https://av.parlamento.pt/videos/Plenary/13/1/49
13,1,48,Reunião N.º 48 (30/03/2016),30/03/2016,https://av.parlamento.pt/videos/Plenary/13/1/48
13,1,47,Reunião N.º 47 (23/03/2016),23/03/2016,https://av.parlamento.pt/videos/Plenary/13/1/47
13,1,46,Reunião N.º 46 (22/03/2016),22/03/2016,https://av.parlamento.pt/videos/Plenary/13/1/46
13,1,45,Reunião N.º 45 (16/03/2016),16/03/2016,https://av.parlamento.pt/videos/Plenary/13/1/45
13,1,44,Reunião N.º 44 (15/03/2016),15/03/2016,https://av.parlamento.pt/videos/Plenary/13/1/44
13,1,43,Reunião N.º 43 (14/03/2016),14/03/2016,https://av.parlamento.pt/videos/Plenary/13/1/43
13,1,42,Reunião N.º 42 (10/03/2016),10/03/2016,https://av.parlamento.pt/videos/Plenary/13/1/42
13,1,41,Reunião N.º 41 (09/03/2016),09/03/2016,https://av.parlamento.pt/videos/Plenary/13/1/41
13,1,40,Reunião N.º 40 (23/02/2016),23/02/2016,https://av.parlamento.pt/videos/Plenary/13/1/40
13,1,39,Reunião N.º 39 (22/02/2016),22/02/2016,https://av.parlamento.pt/videos/Plenary/13/1/39
13,1,38,Reunião N.º 38 (12/02/2016),12/02/2016,https://av.parlamento.pt/videos/Plenary/13/1/38
13,1,37,Reunião N.º 37 (11/02/2016),11/02/2016,https://av.parlamento.pt/videos/Plenary/13/1/37
13,1,36,Reunião N.º 36 (10/02/2016),10/02/2016,https://av.parlamento.pt/videos/Plenary/13/1/36
13,1,35,Reunião N.º 35 (05/02/2016),05/02/2016,https://av.parlamento.pt/videos/Plenary/13/1/35
13,1,34,Reunião N.º 34 (04/02/2016),04/02/2016,https://av.parlamento.pt/videos/Plenary/13/1/34
13,1,33,Reunião N.º 33 (03/02/2016),03/02/2016,https://av.parlamento.pt/videos/Plenary/13/1/33
13,1,32,Reunião N.º 32 (29/01/2016),29/01/2016,https://av.parlamento.pt/videos/Plenary/13/1/32
13,1,31,Reunião N.º 31 (28/01/2016),28/01/2016,https://av.parlamento.pt/videos/Plenary/13/1/31
13,1,30,Reunião N.º 30 (27/01/2016),27/01/2016,https://av.parlamento.pt/videos/Plenary/13/1/30
13,1,29,Reunião N.º 29 (22/01/2016),22/01/2016,https://av.parlamento.pt/videos/Plenary/13/1/29
13,1,28,Reunião N.º 28 (21/01/2016),21/01/2016,https://av.parlamento.pt/videos/Plenary/13/1/28
13,1,27,Reunião N.º 27 (20/01/2016),20/01/2016,https://av.parlamento.pt/videos/Plenary/13/1/27
13,1,26,Reunião N.º 26 (15/01/2016),15/01/2016,https://av.parlamento.pt/videos/Plenary/13/1/26
13,1,25,Reunião N.º 25 (14/01/2016),14/01/2016,https://av.parlamento.pt/videos/Plenary/13/1/25
13,1,24,Reunião N.º 24 (13/01/2016),13/01/2016,https://av.parlamento.pt/videos/Plenary/13/1/24
13,1,23,Reunião N.º 23 (08/01/2016),08/01/2016,https://av.parlamento.pt/videos/Plenary/13/1/23
13,1,22,Reunião N.º 22 (07/01/2016),07/01/2016,https://av.parlamento.pt/videos/Plenary/13/1/22
13,1,21,Reunião N.º 21 (06/01/2016),06/01/2016,https://av.parlamento.pt/videos/Plenary/13/1/21
13,1,20,Reunião N.º 20 (23/12/2015),23/12/2015,https://av.parlamento.pt/videos/Plenary/13/1/20
13,1,19,Reunião N.º 19 (18/12/2015),18/12/2015,https://av.parlamento.pt/videos/Plenary/13/1/19
13,1,18,Reunião N.º 18 (17/12/2015),17/12/2015,https://av.parlamento.pt/videos/Plenary/13/1/18
13,1,17,Reunião N.º 17 (16/12/2015),16/12/2015,https://av.parlamento.pt/videos/Plenary/13/1/17
13,1,16,Reunião N.º 16 (11/12/2015),11/12/2015,https://av.parlamento.pt/videos/Plenary/13/1/16
13,1,15,Reunião N.º 15 (10/12/2015),10/12/2015,https://av.parlamento.pt/videos/Plenary/13/1/15
13,1,14,Reunião N.º 14 (09/12/2015),09/12/2015,https://av.parlamento.pt/videos/Plenary/13/1/14
13,1,13,Reunião N.º 13 (03/12/2015),03/12/2015,https://av.parlamento.pt/videos/Plenary/13/1/13
13,1,12,Reunião N.º 12 (02/12/2015),02/12/2015,https://av.parlamento.pt/videos/Plenary/13/1/12
13,1,11,Reunião N.º 11 (27/11/2015),27/11/2015,https://av.parlamento.pt/videos/Plenary/13/1/11
13,1,10,Reunião N.º 10 (26/11/2015),26/11/2015,https://av.parlamento.pt/videos/Plenary/13/1/10
13,1,9,Reunião N.º 9 (25/11/2015),25/11/2015,https://av.parlamento.pt/videos/Plenary/13/1/9
13,1,8,Reunião N.º 8 (20/11/2015),20/11/2015,https://av.parlamento.pt/videos/Plenary/13/1/8
13,1,7,Reunião N.º 7 (19/11/2015),19/11/2015,https://av.parlamento.pt/videos/Plenary/13/1/7
13,1,6,Reunião N.º 6 (18/11/2015),18/11/2015,https://av.parlamento.pt/videos/Plenary/13/1/6
13,1,5,Reunião N.º 5 (11/11/2015),11/11/2015,https://av.parlamento.pt/videos/Plenary/13/1/5
13,1,4,Reunião N.º 4 (10/11/2015),10/11/2015,https://av.parlamento.pt/videos/Plenary/13/1/4
13,1,3,Reunião N.º 3 (09/11/2015),09/11/2015,https://av.parlamento.pt/videos/Plenary/13/1/3
13,1,2,Reunião N.º 2 (28/10/2015),28/10/2015,https://av.parlamento.pt/videos/Plenary/13/1/2
13,1,1,Reunião N.º 1 (23/10/2015),23/10/2015,https://av.parlamento.pt/videos/Plenary/13/1/1
13,2,110,Reunião N.º 110 (07/09/2017),07/09/2017,https://av.parlamento.pt/videos/Plenary/13/2/110
13,2,109,Reunião N.º 109 (19/07/2017),19/07/2017,https://av.parlamento.pt/videos/Plenary/13/2/109
13,2,108,Reunião N.º 108 (12/07/2017),12/07/2017,https://av.parlamento.pt/videos/Plenary/13/2/108
13,2,107,Reunião N.º 107 (07/07/2017),07/07/2017,https://av.parlamento.pt/videos/Plenary/13/2/107
13,2,106,Reunião N.º 106 (06/07/2017),06/07/2017,https://av.parlamento.pt/videos/Plenary/13/2/106
13,2,105,Reunião N.º 105 (05/07/2017),05/07/2017,https://av.parlamento.pt/videos/Plenary/13/2/105
13,2,104,Reunião N.º 104 (30/06/2017),30/06/2017,https://av.parlamento.pt/videos/Plenary/13/2/104
13,2,103,Reunião N.º 103 (29/06/2017),29/06/2017,https://av.parlamento.pt/videos/Plenary/13/2/103
13,2,102,Reunião N.º 102 (28/06/2017),28/06/2017,https://av.parlamento.pt/videos/Plenary/13/2/102
13,2,101,Reunião N.º 101 (23/06/2017),23/06/2017,https://av.parlamento.pt/videos/Plenary/13/2/101
13,2,100,Reunião N.º 100 (22/06/2017),22/06/2017,https://av.parlamento.pt/videos/Plenary/13/2/100
13,2,99,Reunião N.º 99 (21/06/2017),21/06/2017,https://av.parlamento.pt/videos/Plenary/13/2/99
13,2,98,Reunião N.º 98 (14/06/2017),14/06/2017,https://av.parlamento.pt/videos/Plenary/13/2/98
13,2,97,Reunião N.º 97 (12/06/2017),12/06/2017,https://av.parlamento.pt/videos/Plenary/13/2/97
13,2,96,Reunião N.º 96 (09/06/2017),09/06/2017,https://av.parlamento.pt/videos/Plenary/13/2/96
13,2,95,Reunião N.º 95 (08/06/2017),08/06/2017,https://av.parlamento.pt/videos/Plenary/13/2/95
13,2,94,Reunião N.º 94 (07/06/2017),07/06/2017,https://av.parlamento.pt/videos/Plenary/13/2/94
13,2,93,Reunião N.º 93 (01/06/2017),01/06/2017,https://av.parlamento.pt/videos/Plenary/13/2/93
13,2,92,Reunião N.º 92 (24/05/2017),24/05/2017,https://av.parlamento.pt/videos/Plenary/13/2/92
13,2,91,Reunião N.º 91 (23/05/2017),23/05/2017,https://av.parlamento.pt/videos/Plenary/13/2/91
13,2,90,Reunião N.º 90 (19/05/2017),19/05/2017,https://av.parlamento.pt/videos/Plenary/13/2/90
13,2,89,Reunião N.º 89 (18/05/2017),18/05/2017,https://av.parlamento.pt/videos/Plenary/13/2/89
13,2,88,Reunião N.º 88 (17/05/2017),17/05/2017,https://av.parlamento.pt/videos/Plenary/13/2/88
13,2,87,Reunião N.º 87 (11/05/2017),11/05/2017,https://av.parlamento.pt/videos/Plenary/13/2/87
13,2,86,Reunião N.º 86 (10/05/2017),10/05/2017,https://av.parlamento.pt/videos/Plenary/13/2/86
13,2,85,Reunião N.º 85 (09/05/2017),09/05/2017,https://av.parlamento.pt/videos/Plenary/13/2/85
13,2,84,Reunião N.º 84 (05/05/2017),05/05/2017,https://av.parlamento.pt/videos/Plenary/13/2/84
13,2,83,Reunião N.º 83 (04/05/2017),04/05/2017,https://av.parlamento.pt/videos/Plenary/13/2/83
13,2,82,Reunião N.º 82 (27/04/2017),27/04/2017,https://av.parlamento.pt/videos/Plenary/13/2/82
13,2,81,Reunião N.º 81 (26/04/2017),26/04/2017,https://av.parlamento.pt/videos/Plenary/13/2/81
13,2,80,Reunião N.º 80 (25/04/2017),25/04/2017,https://av.parlamento.pt/videos/Plenary/13/2/80
13,2,79,Reunião N.º 79 (21/04/2017),21/04/2017,https://av.parlamento.pt/videos/Plenary/13/2/79
13,2,78,Reunião N.º 78 (20/04/2017),20/04/2017,https://av.parlamento.pt/videos/Plenary/13/2/78
13,2,77,Reunião N.º 77 (19/04/2017),19/04/2017,https://av.parlamento.pt/videos/Plenary/13/2/77
13,2,76,Reunião N.º 76 (13/04/2017),13/04/2017,https://av.parlamento.pt/videos/Plenary/13/2/76
13,2,75,Reunião N.º 75 (12/04/2017),12/04/2017,https://av.parlamento.pt/videos/Plenary/13/2/75
13,2,74,Reunião N.º 74 (07/04/2017),07/04/2017,https://av.parlamento.pt/videos/Plenary/13/2/74
13,2,73,Reunião N.º 73 (06/04/2017),06/04/2017,https://av.parlamento.pt/videos/Plenary/13/2/73
13,2,72,Reunião N.º 72 (05/04/2017),05/04/2017,https://av.parlamento.pt/videos/Plenary/13/2/72
13,2,71,Reunião N.º 71 (31/03/2017),31/03/2017,https://av.parlamento.pt/videos/Plenary/13/2/71
13,2,70,Reunião N.º 70 (30/03/2017),30/03/2017,https://av.parlamento.pt/videos/Plenary/13/2/70
