transcript_id,processed_transcript_text_link,title
slovenia_2018_26_redna_4_22102021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=833C0CC0371B0D6BC12587AE004C6535,26. redna seja Državnega zbora
slovenia_2018_26_redna_5_25102021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=F61A232B81D825E7C12587D00040DEB6,26. redna seja Državnega zbora
slovenia_2018_26_redna_6_26102021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=C86A04E844190FF1C12587AE004E8527,26. redna seja Državnega zbora
slovenia_2018_84_izredna_0_08102021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=50A6D48481B40646C1258768003F9DEC,84. izredna seja Državnega zbora
slovenia_2018_83_izredna_0_07102021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=6D65DC35A8894A19C125889200395CC6,83. izredna seja Državnega zbora
slovenia_2018_82_izredna_0_29092021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=B1C0969340780A5FC125889200390A72,82. izredna seja Državnega zbora
slovenia_2018_25_redna_0_20092021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=9CF658BD99D01036C125875A00441764,25. redna seja Državnega zbora
slovenia_2018_25_redna_1_21092021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=388CF9BC9A49373DC1258781003334FB,25. redna seja Državnega zbora
slovenia_2018_25_redna_2_22092021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=029395C399647B0DC125877D00328150,25. redna seja Državnega zbora
slovenia_2018_25_redna_3_23092021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=1880E7698F591A27C1258781003AF0F5,25. redna seja Državnega zbora
slovenia_2018_25_redna_4_24092021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=60F13D82333D1322C125878B00538AF0,25. redna seja Državnega zbora
slovenia_2018_81_izredna_0_14092021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=1299A628200ED3BFC1258750004476AA,81. izredna seja Državnega zbora
slovenia_2018_80_izredna_0_16072021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=A1578274596787CDC1258714003C8E89,80. izredna seja Državnega zbora
slovenia_2018_79_izredna_0_15072021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=8D09362A1BD2E177C12588920038807A,79. izredna seja Državnega zbora
slovenia_2018_78_izredna_0_13072021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=1D5423E337FA0EE6C125886300364990,78. izredna seja Državnega zbora
slovenia_2018_24_redna_0_05072021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=C6D3F98C0C5C3745C125871100216CF3,24. redna seja Državnega zbora
slovenia_2018_24_redna_1_06072021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=4BF5777B2B219FBBC125874100464CCB,24. redna seja Državnega zbora
slovenia_2018_24_redna_2_07072021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=DBD11648036DA1F8C12587590047195E,24. redna seja Državnega zbora
slovenia_2018_24_redna_3_08072021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=9FCC8B3439D6CF98C1258760002D8C07,24. redna seja Državnega zbora
slovenia_2018_24_redna_4_09072021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=18E695D52DEFA1DFC1258736004697F8,24. redna seja Državnega zbora
slovenia_2018_24_redna_5_12072021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=9A20D4BF700316F5C125875A0028E553,24. redna seja Državnega zbora
slovenia_2018_24_redna_6_13072021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=F024DD7592DB7282C12587600032BC86,24. redna seja Državnega zbora
slovenia_2018_24_redna_7_14072021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=E36CCBCBB06D9911C1258791003471B5,24. redna seja Državnega zbora
slovenia_2018_24_redna_8_15072021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=1E17D2E8023452E3C1258781004939A4,24. redna seja Državnega zbora
slovenia_2018_77_izredna_0_15062021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=683F51283659FA73C12586F50045613F,77. izredna seja Državnega zbora
slovenia_2018_76_izredna_0_04062021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=A5EDACEC60B6CC9AC12586EA002FC39A,76. izredna seja Državnega zbora
slovenia_2018_75_izredna_0_26052021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=3DF61221DED95919C12586E10028ECF2,75. izredna seja Državnega zbora
slovenia_2018_75_izredna_1_27052021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=17C2D46920FE6069C12586E200291D0A,75. izredna seja Državnega zbora
slovenia_2018_75_izredna_2_28052021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=993BAAED7B426A32C12586E3002E7F65,75. izredna seja Državnega zbora
slovenia_2018_75_izredna_3_01062021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=1A62B64885A347CBC12586E70029941F,75. izredna seja Državnega zbora
slovenia_2018_74_izredna_0_25052021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=C1EDB59AAC66215EC12588CF005EFE2E,74. izredna seja Državnega zbora
slovenia_2018_23_redna_0_17052021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=F41CB35DF87C7A89C12587090044A1A0,23. redna seja Državnega zbora
slovenia_2018_73_izredna_0_14052021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=D460FC977164993FC12588980049488C,73. izredna seja Državnega zbora
slovenia_2018_72_izredna_0_12052021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=6F421504156F593CC125886E00523599,72. izredna seja Državnega zbora
slovenia_2018_71_izredna_0_23042021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=741724F5F033952CC12588980028C24A,71. izredna seja Državnega zbora
slovenia_2018_70_izredna_0_13042021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=19226F42C04C2451C125876400414CC7,70. izredna seja Državnega zbora
slovenia_2018_69_izredna_0_13042021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=7BB8ACAD1E9F0704C1258718002C594B,69. izredna seja Državnega zbora
slovenia_2018_68_izredna_0_30032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=448771A6E9EC2781C1258711002DEA24,68. izredna seja Državnega zbora
slovenia_2018_67_izredna_0_22032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=EB4205331692C213C12586A7003BBC1B,67. izredna seja Državnega zbora
slovenia_2018_67_izredna_1_23032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=DE0D7F6281AAE8FCC12586E900288CE6,67. izredna seja Državnega zbora
slovenia_2018_67_izredna_2_24032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=C8370F717D0ACAF6C12586EA002F278C,67. izredna seja Državnega zbora
slovenia_2018_67_izredna_3_25032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=6A17F3CA8FA21D9DC12586EE003A848D,67. izredna seja Državnega zbora
slovenia_2018_67_izredna_4_26032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=B07C6C1F7BE05EDBC1258711002768DF,67. izredna seja Državnega zbora
slovenia_2018_67_izredna_5_29032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=00DE48E827BFFF85C1258711002A5510,67. izredna seja Državnega zbora
slovenia_2018_67_izredna_6_30032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=EFA3A31264FED8B2C1258712003E3128,67. izredna seja Državnega zbora
slovenia_2018_66_izredna_0_18032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=9F69E769ABBE4C28C125872900525B20,66. izredna seja Državnega zbora
slovenia_2018_65_izredna_0_15032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=D9C6A57A3CE191E0C125870900407A8F,65. izredna seja Državnega zbora
slovenia_2018_64_izredna_0_04032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=7E136DAEA30A1DB3C12586E100273DC5,64. izredna seja Državnega zbora
slovenia_2018_63_izredna_0_01032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=80A48E0016BEA59CC125868F003369DD,63. izredna seja Državnega zbora
slovenia_2018_63_izredna_1_02032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=0837E64B4A864641C12586DC002E5FD1,63. izredna seja Državnega zbora
slovenia_2018_63_izredna_2_03032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=DA8E685480CD7A66C12586DC004215BE,63. izredna seja Državnega zbora
slovenia_2018_63_izredna_3_05032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=23CEDDF814374B1EC12586E00027600E,63. izredna seja Državnega zbora
slovenia_2018_63_izredna_4_08032021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=8B1DBD70993CF77FC12586DC0043DCD2,63. izredna seja Državnega zbora
slovenia_2018_62_izredna_0_23022021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=D62BBBB526C1B974C12586D5003B8C34,62. izredna seja Državnega zbora
slovenia_2018_60_izredna_0_16022021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=776ED3A3176B6725C12586D400311694,60. izredna seja Državnega zbora
slovenia_2018_61_izredna_0_15022021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=9ECA49F2E5F8FFC8C12586D5002EF462,61. izredna seja Državnega zbora
slovenia_2018_59_izredna_0_04022021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=EA9C0AEAAE983C93C12586D4002D70BD,59. izredna seja Državnega zbora
slovenia_2018_58_izredna_0_03022021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=5F00181CA16DDC20C1258695004E8C73,58. izredna seja Državnega zbora
slovenia_2018_57_izredna_0_02022021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=D5901092EF8F9A7DC12586CD003CC55A,57. izredna seja Državnega zbora
slovenia_2018_56_izredna_0_30122020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=49A19156800894F5C1258671002EA03C,56. izredna seja Državnega zbora
slovenia_2018_55_izredna_0_29122020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=44A67A2D45EFB8FBC125864D0039E9F0,55. izredna seja Državnega zbora
slovenia_2018_55_izredna_1_29122021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=AC5CD2F79F6D3284C125869C00454038,55. izredna seja Državnega zbora
slovenia_2018_54_izredna_0_18122020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=7AC8DE9A8D8A801EC12586CD003FCEFC,54. izredna seja Državnega zbora
slovenia_2018_53_izredna_0_14122020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=32F361ED98CE49DAC125864600318BEE,53. izredna seja Državnega zbora
slovenia_2018_53_izredna_1_15122020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=19C91C00F7AAB1E6C1258695004D5311,53. izredna seja Državnega zbora
slovenia_2018_53_izredna_2_16122020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=80FDF9AB5026AFA5C125869C003471CB,53. izredna seja Državnega zbora
slovenia_2018_53_izredna_3_17122020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=D2FF047209134811C125867300390F3A,53. izredna seja Državnega zbora
slovenia_2018_52_izredna_0_07122020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=12D825A5D95AE269C1258671002E4D72,52. izredna seja Državnega zbora
slovenia_2018_50_izredna_0_27112020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=8D9B2C9ED8415406C1258671002ED4BE,50. izredna seja Državnega zbora
slovenia_2018_51_izredna_0_27112020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=ADB50FF06FAD3A75C1258671002F468F,51. izredna seja Državnega zbora
slovenia_2018_49_izredna_0_25112020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=C074052A86C611B5C12586950035909B,49. izredna seja Državnega zbora
slovenia_2018_48_izredna_0_16112020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=384B4FCCF9243DE9C12586460031FE4B,48. izredna seja Državnega zbora
slovenia_2018_48_izredna_1_17112020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=0E1C375645B5C9F9C1258673004A6AC1,48. izredna seja Državnega zbora
slovenia_2018_48_izredna_2_18112020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=A5CC0031E9AF79CEC1258646003B4532,48. izredna seja Državnega zbora
slovenia_2018_48_izredna_3_19112020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=01C957F9D3C0E3FDC12586770042241D,48. izredna seja Državnega zbora
slovenia_2018_48_izredna_4_20112020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=DFF8041D14BE8AC5C1258673004B899A,48. izredna seja Državnega zbora
slovenia_2018_22_redna_0_25012021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=83E489DD26B84BCAC12586710029D4B8,22. redna seja Državnega zbora
slovenia_2018_22_redna_1_26012021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=0DB8C89479EA8C03C125869C004ABF84,22. redna seja Državnega zbora
slovenia_2018_22_redna_2_27012021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=384558D9D5640632C12586CD002A696E,22. redna seja Državnega zbora
slovenia_2018_47_izredna_0_02112020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=BC933B6C0BA6A3F3C1258695002B504E,47. izredna seja Državnega zbora
slovenia_2018_21_redna_0_19102020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=92D01E1B09282B21C125860D00360298,21. redna seja Državnega zbora
slovenia_2018_21_redna_1_20102020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=1DE4F51BF53A3F65C125864600364B7F,21. redna seja Državnega zbora
slovenia_2018_21_redna_2_21102020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=678BD24DD6D41ED6C125864600369A03,21. redna seja Državnega zbora
slovenia_2018_21_redna_3_22102020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=A6A2AF36350F6596C12586460036FAAB,21. redna seja Državnega zbora
slovenia_2018_21_redna_4_23102020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=20C8D724AD07BA45C125864600375FC8,21. redna seja Državnega zbora
slovenia_2018_21_redna_5_27102020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=87A42639B844753CC12586460037A3D9,21. redna seja Državnega zbora
slovenia_2018_46_izredna_0_15102020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=6101AB8FECA8F76AC1258673003F1F95,46. izredna seja Državnega zbora
slovenia_2018_45_izredna_0_05102020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=21BC566B9E3DD049C125860D003D198F,45. izredna seja Državnega zbora
slovenia_2018_20_redna_0_21092020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=46E9BA61AE48FDFAC12585EE003EE5F9,20. redna seja Državnega zbora
slovenia_2018_20_redna_1_22092020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=6496FD7D0C581D0FC125864600334FCB,20. redna seja Državnega zbora
slovenia_2018_20_redna_2_23092020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=6A228A56ACF0DCBEC12585FB003842BB,20. redna seja Državnega zbora
slovenia_2018_20_redna_3_24092020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=9B4786639DE7A93AC1258601002406AE,20. redna seja Državnega zbora
slovenia_2018_20_redna_4_25092020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=855A390E31C49DAFC125864600343CDA,20. redna seja Državnega zbora
slovenia_2018_20_redna_5_29092020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=B5F6A9F2D3F58D25C125864600351E1F,20. redna seja Državnega zbora
slovenia_2018_44_izredna_0_18092020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=289E8FBDB948C51FC12586460037CC9A,44. izredna seja Državnega zbora
slovenia_2018_43_izredna_0_16072020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=C92340147D7B3761C125867300369C89,43. izredna seja Državnega zbora
slovenia_2018_19_redna_0_09072020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=C6883444BB9C377FC12585D1003EBF0E,19. redna seja Državnega zbora
slovenia_2018_19_redna_1_10072020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=7E1261AF0F84F42AC12585D100423090,19. redna seja Državnega zbora
slovenia_2018_19_redna_2_13072020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=5596892AE12A82A2C12585AF0043E437,19. redna seja Državnega zbora
slovenia_2018_19_redna_3_14072020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=E2A796E2F0BFB6E6C12585D60041085A,19. redna seja Državnega zbora
slovenia_2018_42_izredna_0_16072020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=02F4324803C28723C12585F90031C0E6,42. izredna seja Državnega zbora
slovenia_2018_41_izredna_0_10072020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=CA7862035274E803C12585AF002B119F,41. izredna seja Državnega zbora
slovenia_2018_18_redna_0_15062020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=DC9A66E9F780DA41C125858B0049DDD2,18. redna seja Državnega zbora
slovenia_2018_18_redna_1_16062020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=54445F4CBA2FB34EC12585B20043F6E9,18. redna seja Državnega zbora
slovenia_2018_18_redna_2_17062020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=3B0CF01E19813363C12585D00038AD2F,18. redna seja Državnega zbora
slovenia_2018_18_redna_3_18062020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=8FE11CAE92A16DB2C12585C800389C18,18. redna seja Državnega zbora
slovenia_2018_40_izredna_0_11062020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=9E51082214287F70C12585F9002F6F7E,40. izredna seja Državnega zbora
slovenia_2018_17_redna_0_25052020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=8C54A66711717B28C125857D001E11A8,17. redna seja Državnega zbora
slovenia_2018_17_redna_1_26052020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=378A32C502F8DA6CC1258584003FE946,17. redna seja Državnega zbora
slovenia_2018_17_redna_2_27052020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=948AF8B0ED2F3D79C125859100403874,17. redna seja Državnega zbora
slovenia_2018_38_izredna_0_29052020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=78C6465A5E611D65C12585F9002CEF3A,38. izredna seja Državnega zbora
slovenia_2018_39_izredna_0_30052020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=9112043E6E0FD6DEC12585AE00391C8F,39. izredna seja Državnega zbora
slovenia_2018_37_izredna_0_11052020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=BB8DC36FB81E8CCCC12585CE002D8754,37. izredna seja Državnega zbora
slovenia_2018_37_izredna_1_14052020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=DB5E03A5F00EB2E1C12585EA00401AED,37. izredna seja Državnega zbora
slovenia_2018_36_izredna_0_30042020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=5D9ED458461D9729C125859E0047319B,36. izredna seja Državnega zbora
slovenia_2018_35_izredna_0_28042020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=3E0348D0823BA7F6C125859E0048D43D,35. izredna seja Državnega zbora
slovenia_2018_35_izredna_1_29042020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=360C12E5A173E57AC1258584003929FB,35. izredna seja Državnega zbora
slovenia_2018_34_izredna_0_07042020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=F749D21FC3527B7AC125857C00308675,34. izredna seja Državnega zbora
slovenia_2018_33_izredna_0_02042020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=C5FA257434C52138C125857C002D84DF,33. izredna seja Državnega zbora
slovenia_2018_32_izredna_0_19032020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=3052E67EA8F9A867C125857C003F46F7,32. izredna seja Državnega zbora
slovenia_2018_31_izredna_0_13032020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=D585FDE3B2160CE5C125857C002A7DF7,31. izredna seja Državnega zbora
slovenia_2018_16_redna_0_02032020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=B7E8BEF22AC7AD6CC12585230047B85A,16. redna seja Državnega zbora
slovenia_2018_16_redna_1_03032020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=F60BE426D16A3E46C125857B002D236A,16. redna seja Državnega zbora
slovenia_2018_16_redna_2_04032020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=E83394DCAB78E393C125857B003B61FD,16. redna seja Državnega zbora
slovenia_2018_16_redna_3_05032020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=C2C9D61A169BD0E1C125857B00435BF8,16. redna seja Državnega zbora
slovenia_2018_15_redna_0_27012020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=518ADCF58A19049BC12585040042D12E,15. redna seja Državnega zbora
slovenia_2018_15_redna_1_28012020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=261E7850557C8F71C1258523004D9DC8,15. redna seja Državnega zbora
slovenia_2018_15_redna_2_29012020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=F2EDA97C887D10B8C1258523005052F4,15. redna seja Državnega zbora
slovenia_2018_14_redna_0_16122019,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=50DD229A8D76DD8FC12584DA003143B4,14. redna seja Državnega zbora
slovenia_2018_14_redna_1_17122019,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=011BCE9AF6520452C12584FC0034ACD2,14. redna seja Državnega zbora
slovenia_2018_14_redna_2_18122019,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=950546F5CAEA3011C12585030042AAB1,14. redna seja Državnega zbora
slovenia_2018_14_redna_3_19122019,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=06D76947B1788E60C125851B00509583,14. redna seja Državnega zbora
slovenia_2018_14_redna_4_20122019,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=ADBF6B075D60853BC125850E003279FE,14. redna seja Državnega zbora
slovenia_2018_30_izredna_0_02122019,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=9E0993C9CCBE65FFC12584C4005064D9,30. izredna seja Državnega zbora
slovenia_2018_30_izredna_1_02122020,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=2CAA70150B779945C125857C002959DE,30. izredna seja Državnega zbora
slovenia_2018_13_redna_0_18112019,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=768C9FB75055E7E9C12584BA003E3EEF,13. redna seja Državnega zbora
slovenia_2018_13_redna_1_19112019,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=E6780608B2AE153FC12584CF0043EB40,13. redna seja Državnega zbora
slovenia_2018_13_redna_2_20112019,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=CD91F9301B35E11AC12584EE00403F53,13. redna seja Državnega zbora
slovenia_2018_13_redna_3_21112019,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=7FAC72D109345B48C12584EF00569EB9,13. redna seja Državnega zbora
