video_id,processed_video_link,title
slovenia_30_Redna_1_14032022,https://365.rtvslo.si/embed/174856244?a=1&d=1,Državni zbor (30. Redna)
slovenia_30_Redna_0_15032022,https://365.rtvslo.si/embed/174856451?a=1&d=1,Državni zbor (30. Redna)
slovenia_30_Redna_1_15032022,https://365.rtvslo.si/embed/174856484?a=1&d=1,Državni zbor (30. Redna)
slovenia_30_Redna_0_16032022,https://365.rtvslo.si/embed/174856760?a=1&d=1,Državni zbor (30. Redna)
slovenia_30_Redna_1_16032022,https://365.rtvslo.si/embed/174856827?a=1&d=1,Državni zbor (30. Redna)
slovenia_30_Redna_0_17032022,https://365.rtvslo.si/embed/174857039?a=1&d=1,Državni zbor (30. Redna)
slovenia_30_Redna_1_17032022,https://365.rtvslo.si/embed/174857139?a=1&d=1,Državni zbor (30. Redna)
slovenia_30_Redna_0_18032022,https://365.rtvslo.si/embed/174857403?a=1&d=1,Državni zbor (30. Redna)
slovenia_30_Redna_1_18032022,https://365.rtvslo.si/embed/174857498?a=1&d=1,Državni zbor (30. Redna)
slovenia_30_Redna_0_21032022,https://365.rtvslo.si/embed/174858213?a=1&d=1,Državni zbor (30. Redna)
slovenia_30_Redna_1_21032022,https://365.rtvslo.si/embed/174858272?a=1&d=1,Državni zbor (30. Redna)
slovenia_26_Redna_0_22032022,https://365.rtvslo.si/embed/174858513?a=1&d=1,Državni zbor (26. Redna)
slovenia_30_Redna_0_23032022,https://365.rtvslo.si/embed/174858798?a=1&d=1,Državni zbor (30. Redna)
slovenia_30_Redna_1_23032022,https://365.rtvslo.si/embed/174858850?a=1&d=1,Državni zbor (30. Redna)
slovenia_12_Nujna_0_30032022,https://365.rtvslo.si/embed/174860691?a=1&d=1,Državni zbor (12. Nujna)
slovenia_99_Izredna_0_31032022,https://365.rtvslo.si/embed/174860987?a=1&d=1,Državni zbor (99. Izredna)
slovenia_99_Izredna_1_31032022,https://365.rtvslo.si/embed/174861003?a=1&d=1,Državni zbor (99. Izredna)
slovenia_29_Redna_0_01022022,https://365.rtvslo.si/embed/174844507?a=1&d=1,Državni zbor (29. Redna)
slovenia_29_Redna_1_01022022,https://365.rtvslo.si/embed/174844547?a=1&d=1,Državni zbor (29. Redna)
slovenia_29_Redna_0_03022022,https://365.rtvslo.si/embed/174845038?a=1&d=1,Državni zbor (29. Redna)
slovenia_29_Redna_1_03022022,https://365.rtvslo.si/embed/174845112?a=1&d=1,Državni zbor (29. Redna)
slovenia_29_Redna_2_03022022,https://365.rtvslo.si/embed/174845191?a=1&d=1,Državni zbor (29. Redna)
slovenia_29_Redna_0_04022022,https://365.rtvslo.si/embed/174845375?a=1&d=1,Državni zbor (29. Redna)
slovenia_29_Redna_1_04022022,https://365.rtvslo.si/embed/174845491?a=1&d=1,Državni zbor (29. Redna)
slovenia_29_Redna_2_04022022,https://365.rtvslo.si/embed/174845541?a=1&d=1,Državni zbor (29. Redna)
slovenia_24_Redna_0_17022022,https://365.rtvslo.si/embed/174849136?a=1&d=1,Državni zbor (24. Redna)
slovenia_95_Izredna_0_21022022,https://365.rtvslo.si/embed/174850220?a=1&d=1,Državni zbor (95. Izredna)
slovenia_95_Izredna_1_21022022,https://365.rtvslo.si/embed/174850294?a=1&d=1,Državni zbor (95. Izredna)
slovenia_95_Izredna_2_21022022,https://365.rtvslo.si/embed/174850364?a=1&d=1,Državni zbor (95. Izredna)
slovenia_95_Izredna_3_21022022,https://365.rtvslo.si/embed/174850399?a=1&d=1,Državni zbor (95. Izredna)
slovenia_95_Izredna_0_22022022,https://365.rtvslo.si/embed/174850514?a=1&d=1,Državni zbor (95. Izredna)
slovenia_95_Izredna_1_22022022,https://365.rtvslo.si/embed/174850570?a=1&d=1,Državni zbor (95. Izredna)
slovenia_96_Izredna_0_28022022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_28022022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_06012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_06012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_10012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_10012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_11012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_11012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_12012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_12012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_13012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_13012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_14012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_14012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_17012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_17012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_18012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_18012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_19012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_19012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_20012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_20012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_21012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_21012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_24012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_24012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_25012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_25012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_26012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_26012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_27012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_27012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_28012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_28012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_0_31012022,https://365.rtvslo.si/embed/174852179?a=1&d=1,Državni zbor (96. Izredna)
slovenia_96_Izredna_1_31012022,https://365.rtvslo.si/embed/174852182?a=1&d=1,Državni zbor (96. Izredna)
slovenia_22_Redna_0_07122021,https://365.rtvslo.si/embed/174829163?a=1&d=1,Državni zbor (22. Redna)
slovenia_88_Izredna_0_08122021,https://365.rtvslo.si/embed/174829364?a=1&d=1,Državni zbor (88. Izredna)
slovenia_88_Izredna_1_08122021,https://365.rtvslo.si/embed/174829367?a=1&d=1,Državni zbor (88. Izredna)
slovenia_88_Izredna_0_09122021,https://365.rtvslo.si/embed/174829620?a=1&d=1,Državni zbor (88. Izredna)
slovenia_88_Izredna_1_09122021,https://365.rtvslo.si/embed/174829715?a=1&d=1,Državni zbor (88. Izredna)
slovenia_88_Izredna_2_09122021,https://365.rtvslo.si/embed/174829765?a=1&d=1,Državni zbor (88. Izredna)
slovenia_28_Redna_0_13122021,https://365.rtvslo.si/embed/174830736?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_1_13122021,https://365.rtvslo.si/embed/174830787?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_0_14122021,https://365.rtvslo.si/embed/174831068?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_1_14122021,https://365.rtvslo.si/embed/174831132?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_2_14122021,https://365.rtvslo.si/embed/174831183?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_0_15122021,https://365.rtvslo.si/embed/174831335?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_1_15122021,https://365.rtvslo.si/embed/174831431?a=1&d=1,Državni zbor (28. Redna)
slovenia_89_Izredna_0_15122021,https://365.rtvslo.si/embed/174831456?a=1&d=1,Državni zbor (89. Izredna)
slovenia_28_Redna_0_16122021,https://365.rtvslo.si/embed/174831673?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_1_16122021,https://365.rtvslo.si/embed/174831739?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_2_16122021,https://365.rtvslo.si/embed/174831841?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_0_17122021,https://365.rtvslo.si/embed/174832237?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_1_17122021,https://365.rtvslo.si/embed/174832238?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_2_17122021,https://365.rtvslo.si/embed/174832252?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_3_17122021,https://365.rtvslo.si/embed/174832274?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_0_20122021,https://365.rtvslo.si/embed/174832810?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_1_20122021,https://365.rtvslo.si/embed/174832866?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_2_20122021,https://365.rtvslo.si/embed/174832961?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_3_20122021,https://365.rtvslo.si/embed/174832996?a=1&d=1,Državni zbor (28. Redna)
slovenia_28_Redna_4_20122021,https://365.rtvslo.si/embed/174833025?a=1&d=1,Državni zbor (28. Redna)
slovenia_90_Izredna_0_22122021,https://365.rtvslo.si/embed/174833493?a=1&d=1,Državni zbor (90. Izredna)
slovenia_90_Izredna_1_22122021,https://365.rtvslo.si/embed/174833568?a=1&d=1,Državni zbor (90. Izredna)
slovenia_10_Nujna_0_23122021,https://365.rtvslo.si/embed/174833811?a=1&d=1,Državni zbor (10. Nujna)
slovenia_91_Izredna_0_27122021,https://365.rtvslo.si/embed/174834719?a=1&d=1,Državni zbor (91. Izredna)
slovenia_91_Izredna_1_27122021,https://365.rtvslo.si/embed/174834783?a=1&d=1,Državni zbor (91. Izredna)
slovenia_91_Izredna_2_27122021,https://365.rtvslo.si/embed/174834841?a=1&d=1,Državni zbor (91. Izredna)
slovenia_92_Izredna_0_29122021,https://365.rtvslo.si/embed/174835318?a=1&d=1,Državni zbor (92. Izredna)
slovenia_20_Redna_0_09112021,https://365.rtvslo.si/embed/174820886?a=1&d=1,Državni zbor (20. Redna)
slovenia_20_Redna_1_09112021,https://365.rtvslo.si/embed/174820895?a=1&d=1,Državni zbor (20. Redna)
slovenia_86_Izredna_0_10112021,https://365.rtvslo.si/embed/174821145?a=1&d=1,Državni zbor (86. Izredna)
slovenia_86_Izredna_1_10112021,https://365.rtvslo.si/embed/174821143?a=1&d=1,Državni zbor (86. Izredna)
slovenia_85_Izredna_0_10112021,https://365.rtvslo.si/embed/174821143?a=1&d=1,Državni zbor (85. Izredna)
slovenia_27_Redna_0_15112021,https://365.rtvslo.si/embed/174822572?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_1_15112021,https://365.rtvslo.si/embed/174822612?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_0_16112021,https://365.rtvslo.si/embed/174822805?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_1_16112021,https://365.rtvslo.si/embed/174822949?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_2_16112021,https://365.rtvslo.si/embed/174823008?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_3_16112021,https://365.rtvslo.si/embed/174823035?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_0_17112021,https://365.rtvslo.si/embed/174823162?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_1_17112021,https://365.rtvslo.si/embed/174823230?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_2_17112021,https://365.rtvslo.si/embed/174823302?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_3_17112021,https://365.rtvslo.si/embed/174823366?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_0_18112021,https://365.rtvslo.si/embed/174823516?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_1_18112021,https://365.rtvslo.si/embed/174823584?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_2_18112021,https://365.rtvslo.si/embed/174823665?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_0_19112021,https://365.rtvslo.si/embed/174823870?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_1_19112021,https://365.rtvslo.si/embed/174823975?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_2_19112021,https://365.rtvslo.si/embed/174824039?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_3_19112021,https://365.rtvslo.si/embed/174824071?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_4_19112021,https://365.rtvslo.si/embed/174824098?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_0_22112021,https://365.rtvslo.si/embed/174824517?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_1_22112021,https://365.rtvslo.si/embed/174824581?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_2_22112021,https://365.rtvslo.si/embed/174824692?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_3_22112021,https://365.rtvslo.si/embed/174824699?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_0_23112021,https://365.rtvslo.si/embed/174824838?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_1_23112021,https://365.rtvslo.si/embed/174824903?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_2_23112021,https://365.rtvslo.si/embed/174824962?a=1&d=1,Državni zbor (27. Redna)
slovenia_87_Izredna_0_24112021,https://365.rtvslo.si/embed/174825201?a=1&d=1,Državni zbor (87. Izredna)
slovenia_87_Izredna_1_24112021,https://365.rtvslo.si/embed/174825281?a=1&d=1,Državni zbor (87. Izredna)
slovenia_87_Izredna_2_24112021,https://365.rtvslo.si/embed/174825329?a=1&d=1,Državni zbor (87. Izredna)
slovenia_87_Izredna_3_24112021,https://365.rtvslo.si/embed/174825338?a=1&d=1,Državni zbor (87. Izredna)
slovenia_27_Redna_0_25112021,https://365.rtvslo.si/embed/174825501?a=1&d=1,Državni zbor (27. Redna)
slovenia_27_Redna_1_25112021,https://365.rtvslo.si/embed/174825552?a=1&d=1,Državni zbor (27. Redna)
slovenia_83_Izredna_0_07102021,https://365.rtvslo.si/embed/174811656?a=1&d=1,Državni zbor (83. Izredna)
slovenia_84_Izredna_0_08102021,https://365.rtvslo.si/embed/174812180?a=1&d=1,Državni zbor (84. Izredna)
slovenia_84_Izredna_1_08102021,https://365.rtvslo.si/embed/174812178?a=1&d=1,Državni zbor (84. Izredna)
slovenia_84_Izredna_2_08102021,https://365.rtvslo.si/embed/174812189?a=1&d=1,Državni zbor (84. Izredna)
slovenia_26_Redna_0_18102021,https://365.rtvslo.si/embed/174814776?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_1_18102021,https://365.rtvslo.si/embed/174814880?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_0_19102021,https://365.rtvslo.si/embed/174815003?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_1_19102021,https://365.rtvslo.si/embed/174815082?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_0_20102021,https://365.rtvslo.si/embed/174815319?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_1_20102021,https://365.rtvslo.si/embed/174815370?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_2_20102021,https://365.rtvslo.si/embed/174815432?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_3_20102021,https://365.rtvslo.si/embed/174815487?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_0_21102021,https://365.rtvslo.si/embed/174815643?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_1_21102021,https://365.rtvslo.si/embed/174815701?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_2_21102021,https://365.rtvslo.si/embed/174815762?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_0_22102021,https://365.rtvslo.si/embed/174815964?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_1_22102021,https://365.rtvslo.si/embed/174815961?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_0_25102021,https://365.rtvslo.si/embed/174816697?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_1_25102021,https://365.rtvslo.si/embed/174816760?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_2_25102021,https://365.rtvslo.si/embed/174816839?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_3_25102021,https://365.rtvslo.si/embed/174816847?a=1&d=1,Državni zbor (26. Redna)
slovenia_26_Redna_0_26102021,https://365.rtvslo.si/embed/174817006?a=1&d=1,Državni zbor (26. Redna)
slovenia_85_Izredna_0_26102021,https://365.rtvslo.si/embed/174817093?a=1&d=1,Državni zbor (85. Izredna)
slovenia_85_Izredna_1_26102021,https://365.rtvslo.si/embed/174817154?a=1&d=1,Državni zbor (85. Izredna)
slovenia_85_Izredna_2_26102021,https://365.rtvslo.si/embed/174817147?a=1&d=1,Državni zbor (85. Izredna)
slovenia_81_Izredna_0_14092021,https://365.rtvslo.si/embed/174805387?a=1&d=1,Državni zbor (81. Izredna)
slovenia_81_Izredna_1_14092021,https://365.rtvslo.si/embed/174805418?a=1&d=1,Državni zbor (81. Izredna)
slovenia_19_Redna_0_15092021,https://365.rtvslo.si/embed/174805615?a=1&d=1,Državni zbor (19. Redna)
slovenia_19_Redna_1_15092021,https://365.rtvslo.si/embed/174805623?a=1&d=1,Državni zbor (19. Redna)
slovenia_25_Redna_0_20092021,https://365.rtvslo.si/embed/174806860?a=1&d=1,Državni zbor (25. Redna)
slovenia_25_Redna_1_20092021,https://365.rtvslo.si/embed/174806916?a=1&d=1,Državni zbor (25. Redna)
slovenia_25_Redna_2_20092021,https://365.rtvslo.si/embed/174806960?a=1&d=1,Državni zbor (25. Redna)
slovenia_25_Redna_0_21092021,https://365.rtvslo.si/embed/174807127?a=1&d=1,Državni zbor (25. Redna)
slovenia_25_Redna_1_21092021,https://365.rtvslo.si/embed/174807170?a=1&d=1,Državni zbor (25. Redna)
slovenia_25_Redna_2_21092021,https://365.rtvslo.si/embed/174807222?a=1&d=1,Državni zbor (25. Redna)
slovenia_25_Redna_0_22092021,https://365.rtvslo.si/embed/174807405?a=1&d=1,Državni zbor (25. Redna)
slovenia_25_Redna_1_22092021,https://365.rtvslo.si/embed/174807433?a=1&d=1,Državni zbor (25. Redna)
slovenia_25_Redna_0_23092021,https://365.rtvslo.si/embed/174807686?a=1&d=1,Državni zbor (25. Redna)
slovenia_25_Redna_1_23092021,https://365.rtvslo.si/embed/174807808?a=1&d=1,Državni zbor (25. Redna)
slovenia_25_Redna_0_24092021,https://365.rtvslo.si/embed/174808055?a=1&d=1,Državni zbor (25. Redna)
slovenia_25_Redna_1_24092021,https://365.rtvslo.si/embed/174808136?a=1&d=1,Državni zbor (25. Redna)
slovenia_25_Redna_2_24092021,https://365.rtvslo.si/embed/174808160?a=1&d=1,Državni zbor (25. Redna)
slovenia_82_Izredna_0_29092021,https://365.rtvslo.si/embed/174809346?a=1&d=1,Državni zbor (82. Izredna)
slovenia_24_Redna_0_05072021,https://365.rtvslo.si/embed/174788822?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_1_05072021,https://365.rtvslo.si/embed/174788902?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_0_06072021,https://365.rtvslo.si/embed/174789048?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_1_06072021,https://365.rtvslo.si/embed/174789101?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_2_06072021,https://365.rtvslo.si/embed/174789157?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_0_07072021,https://365.rtvslo.si/embed/174789244?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_1_07072021,https://365.rtvslo.si/embed/174789377?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_0_08072021,https://365.rtvslo.si/embed/174789517?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_1_08072021,https://365.rtvslo.si/embed/174789574?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_2_08072021,https://365.rtvslo.si/embed/174789665?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_3_08072021,https://365.rtvslo.si/embed/174789704?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_4_08072021,https://365.rtvslo.si/embed/174789714?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_0_09072021,https://365.rtvslo.si/embed/174789851?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_1_09072021,https://365.rtvslo.si/embed/174789912?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_0_12072021,https://365.rtvslo.si/embed/174790473?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_1_12072021,https://365.rtvslo.si/embed/174790536?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_2_12072021,https://365.rtvslo.si/embed/174790584?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_3_12072021,https://365.rtvslo.si/embed/174790607?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_0_13072021,https://365.rtvslo.si/embed/174790705?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_1_13072021,https://365.rtvslo.si/embed/174790745?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_2_13072021,https://365.rtvslo.si/embed/174790765?a=1&d=1,Državni zbor (24. Redna)
slovenia_78_Izredna_0_13072021,https://365.rtvslo.si/embed/174790824?a=1&d=1,Državni zbor (78. Izredna)
slovenia_24_Redna_0_14072021,https://365.rtvslo.si/embed/174790977?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_1_14072021,https://365.rtvslo.si/embed/174791056?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_2_14072021,https://365.rtvslo.si/embed/174791102?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_0_15072021,https://365.rtvslo.si/embed/174791238?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_1_15072021,https://365.rtvslo.si/embed/174791274?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_2_15072021,https://365.rtvslo.si/embed/174791312?a=1&d=1,Državni zbor (24. Redna)
slovenia_24_Redna_3_15072021,https://365.rtvslo.si/embed/174791354?a=1&d=1,Državni zbor (24. Redna)
slovenia_79_Izredna_0_15072021,https://365.rtvslo.si/embed/174791364?a=1&d=1,Državni zbor (79. Izredna)
slovenia_80_Izredna_0_16072021,https://365.rtvslo.si/embed/174791539?a=1&d=1,Državni zbor (80. Izredna)
slovenia_80_Izredna_1_16072021,https://365.rtvslo.si/embed/174791566?a=1&d=1,Državni zbor (80. Izredna)
slovenia_75_Izredna_0_01062021,https://365.rtvslo.si/embed/174779962?a=1&d=1,Državni zbor (75. Izredna)
slovenia_75_Izredna_1_01062021,https://365.rtvslo.si/embed/174780003?a=1&d=1,Državni zbor (75. Izredna)
slovenia_75_Izredna_2_01062021,https://365.rtvslo.si/embed/174780054?a=1&d=1,Državni zbor (75. Izredna)
slovenia_76_Izredna_0_04062021,https://365.rtvslo.si/embed/174780831?a=1&d=1,Državni zbor (76. Izredna)
slovenia_76_Izredna_1_04062021,https://365.rtvslo.si/embed/174780833?a=1&d=1,Državni zbor (76. Izredna)
slovenia_18_Redna_0_07062021,https://365.rtvslo.si/embed/174781474?a=1&d=1,Državni zbor (18. Redna)
slovenia_77_Izredna_0_15062021,https://365.rtvslo.si/embed/174783802?a=1&d=1,Državni zbor (77. Izredna)
slovenia_77_Izredna_1_15062021,https://365.rtvslo.si/embed/174783838?a=1&d=1,Državni zbor (77. Izredna)
slovenia_77_Izredna_2_15062021,https://365.rtvslo.si/embed/174783868?a=1&d=1,Državni zbor (77. Izredna)
slovenia_73_Izredna_0_14052021,https://365.rtvslo.si/embed/174775639?a=1&d=1,Državni zbor (73. Izredna)
slovenia_73_Izredna_1_14052021,https://365.rtvslo.si/embed/174775685?a=1&d=1,Državni zbor (73. Izredna)
slovenia_23_Redna_0_17052021,https://365.rtvslo.si/embed/174776183?a=1&d=1,Državni zbor (23. Redna)
slovenia_74_Izredna_0_25052021,https://365.rtvslo.si/embed/174778366?a=1&d=1,Državni zbor (74. Izredna)
slovenia_74_Izredna_1_25052021,https://365.rtvslo.si/embed/174778388?a=1&d=1,Državni zbor (74. Izredna)
slovenia_75_Izredna_0_26052021,https://365.rtvslo.si/embed/174778561?a=1&d=1,Državni zbor (75. Izredna)
slovenia_75_Izredna_1_26052021,https://365.rtvslo.si/embed/174778618?a=1&d=1,Državni zbor (75. Izredna)
slovenia_75_Izredna_2_26052021,https://365.rtvslo.si/embed/174778687?a=1&d=1,Državni zbor (75. Izredna)
slovenia_75_Izredna_3_26052021,https://365.rtvslo.si/embed/174778694?a=1&d=1,Državni zbor (75. Izredna)
slovenia_75_Izredna_0_27052021,https://365.rtvslo.si/embed/174778826?a=1&d=1,Državni zbor (75. Izredna)
slovenia_75_Izredna_1_27052021,https://365.rtvslo.si/embed/174778856?a=1&d=1,Državni zbor (75. Izredna)
slovenia_75_Izredna_0_28052021,https://365.rtvslo.si/embed/174779114?a=1&d=1,Državni zbor (75. Izredna)
slovenia_75_Izredna_1_28052021,https://365.rtvslo.si/embed/174779182?a=1&d=1,Državni zbor (75. Izredna)
slovenia_75_Izredna_2_28052021,https://365.rtvslo.si/embed/174779186?a=1&d=1,Državni zbor (75. Izredna)
slovenia_69_Izredna_0_13042021,https://365.rtvslo.si/embed/174768236?a=1&d=1,Državni zbor (69. Izredna)
slovenia_69_Izredna_1_13042021,https://365.rtvslo.si/embed/174768309?a=1&d=1,Državni zbor (69. Izredna)
