transcript_id,doc_link,docx_link,title
lithuania_2004_eilinė_8_1832_22052008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.320601/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 422 (2008-05-22)
lithuania_2004_eilinė_8_1833_20052008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.320291/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 419 (2008-05-20)
lithuania_2004_eilinė_8_1834_20052008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.320338/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 420 (2008-05-20)
lithuania_2004_eilinė_8_1835_15052008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.320092/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 417 (2008-05-15)
lithuania_2004_eilinė_8_1836_15052008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.320099/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 418 (2008-05-15)
lithuania_2004_eilinė_8_1837_13052008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.319835/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 415 (2008-05-13)
lithuania_2004_eilinė_8_1838_13052008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.319848/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 416 (2008-05-13)
lithuania_2004_eilinė_8_1839_08052008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.319547/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 413 (2008-05-08)
lithuania_2004_eilinė_8_1840_08052008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.319548/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 414 (2008-05-08)
lithuania_2004_eilinė_8_1841_06052008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.319316/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 411 (2008-05-06)
lithuania_2004_eilinė_8_1842_06052008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.319342/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 412 (2008-05-06)
lithuania_2004_eilinė_8_1843_29042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.319117/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 409 (2008-04-29)
lithuania_2004_eilinė_8_1844_29042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.319136/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 410 (2008-04-29)
lithuania_2004_eilinė_8_1845_24042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.318654/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 407 (2008-04-24)
lithuania_2004_eilinė_8_1846_24042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.318714/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 408 (2008-04-24)
lithuania_2004_eilinė_8_1847_22042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.318512/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 405 (2008-04-22)
lithuania_2004_eilinė_8_1848_22042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.318527/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 406 (2008-04-22)
lithuania_2004_eilinė_8_1849_17042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.318303/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 403 (2008-04-17)
lithuania_2004_eilinė_8_1850_17042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.318305/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 404 (2008-04-17)
lithuania_2004_eilinė_8_1851_15042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.317956/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 401 (2008-04-15)
lithuania_2004_eilinė_8_1852_15042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.317970/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 402 (2008-04-15)
lithuania_2004_eilinė_8_1853_10042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.317728/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 399 (2008-04-10)
lithuania_2004_eilinė_8_1854_10042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.317731/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 400 (2008-04-10)
lithuania_2004_eilinė_8_1855_08042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.317382/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 397 (2008-04-08)
lithuania_2004_eilinė_8_1856_08042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.317383/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 398 (2008-04-08)
lithuania_2004_eilinė_8_1857_03042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.317096/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 395 (2008-04-03)
lithuania_2004_eilinė_8_1858_03042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.317149/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 396 (2008-04-03)
lithuania_2004_eilinė_8_1859_01042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.316866/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 393 (2008-04-01)
lithuania_2004_eilinė_8_1860_01042008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.316911/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 394 (2008-04-01)
lithuania_2004_eilinė_8_1861_20032008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.316287/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 391 (2008-03-20)
lithuania_2004_eilinė_8_1862_20032008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.316311/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 392 (2008-03-20)
lithuania_2004_eilinė_8_1863_18032008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.316107/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 389 (2008-03-18)
lithuania_2004_eilinė_8_1864_18032008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.316155/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 390 (2008-03-18)
lithuania_2004_eilinė_8_1865_13032008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.315765/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 387 (2008-03-13)
lithuania_2004_eilinė_8_1866_13032008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.315786/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 388 (2008-03-13)
lithuania_2004_eilinė_8_1867_11032008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.315551/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 386 (2008-03-11)
lithuania_2004_eilinė_8_1868_10032008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.315544/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 385 (2008-03-10)
lithuania_2004_eilinė_7_1869_01022008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.314011/format/MSO2010_DOCX/,Seimo rytinis neeilinis posėdis Nr. 383 (2008-02-01)
lithuania_2004_eilinė_7_1870_01022008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.314022/format/MSO2010_DOCX/,Seimo vakarinis neeilinis posėdis Nr. 384 (2008-02-01)
lithuania_2004_eilinė_7_1871_31012008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.313948/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 381 (2008-01-31)
lithuania_2004_eilinė_7_1872_31012008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.313964/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 382 (2008-01-31)
lithuania_2004_eilinė_7_1873_30012008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.313817/format/MSO2010_DOCX/,Seimo neeilinis posėdis Nr. 380 (2008-01-30)
lithuania_2004_eilinė_7_1874_29012008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.313735/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 378 (2008-01-29)
lithuania_2004_eilinė_7_1875_29012008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.313768/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 379 (2008-01-29)
lithuania_2004_eilinė_7_1876_18012008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.313105/format/MSO2010_DOCX/,Seimo rytinis neeilinis posėdis Nr. 377 (2008-01-18)
lithuania_2004_eilinė_7_1877_17012008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.313103/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 375 (2008-01-17)
lithuania_2004_eilinė_7_1878_17012008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.313104/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 376 (2008-01-17)
lithuania_2004_eilinė_7_1879_15012008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.312858/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 373 (2008-01-15)
lithuania_2004_eilinė_7_1880_15012008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.312893/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 374 (2008-01-15)
lithuania_2004_eilinė_7_1881_13012008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.312790/format/MSO2010_DOCX/,Seimo neeilinis posėdis Nr. 372 (2008-01-13)
lithuania_2004_eilinė_7_1882_11012008,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.312788/format/MSO2010_DOCX/,Seimo neeilinis posėdis Nr. 371 (2008-01-11)
lithuania_2004_eilinė_7_1883_21122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.311790/format/MSO2010_DOCX/,Seimo rytinis neeilinis posėdis Nr. 369 (2007-12-21)
lithuania_2004_eilinė_7_1884_21122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.311791/format/MSO2010_DOCX/,Seimo vakarinis neeilinis posėdis Nr. 370 (2007-12-21)
lithuania_2004_eilinė_7_1885_20122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.311607/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 367 (2007-12-20)
lithuania_2004_eilinė_7_1886_20122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.311649/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 368 (2007-12-20)
lithuania_2004_eilinė_7_1887_18122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.311391/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 365 (2007-12-18)
lithuania_2004_eilinė_7_1888_18122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.311454/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 366 (2007-12-18)
lithuania_2004_eilinė_7_1889_13122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.311046/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 363 (2007-12-13)
lithuania_2004_eilinė_7_1890_13122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.311107/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 364 (2007-12-13)
lithuania_2004_eilinė_7_1891_11122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.310835/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 361 (2007-12-11)
lithuania_2004_eilinė_7_1892_11122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.310846/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 362 (2007-12-11)
lithuania_2004_eilinė_7_1893_06122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.310545/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 359 (2007-12-06)
lithuania_2004_eilinė_7_1894_06122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.310548/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 360 (2007-12-06)
lithuania_2004_eilinė_7_1895_05122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.310357/format/MSO2010_DOCX/,Seimo neeilinis posėdis Nr. 358 (2007-12-05)
lithuania_2004_eilinė_7_1896_04122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.310264/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 356 (2007-12-04)
lithuania_2004_eilinė_7_1897_04122007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.310292/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 357 (2007-12-04)
lithuania_2004_eilinė_7_1898_22112007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.309478/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 354 (2007-11-22)
lithuania_2004_eilinė_7_1899_22112007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.309493/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 355 (2007-11-22)
lithuania_2004_eilinė_7_1900_20112007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.309160/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 352 (2007-11-20)
lithuania_2004_eilinė_7_1901_20112007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.309275/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 353 (2007-11-20)
lithuania_2004_eilinė_7_1902_15112007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.308889/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 350 (2007-11-15)
lithuania_2004_eilinė_7_1903_15112007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.308949/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 351 (2007-11-15)
lithuania_2004_eilinė_7_1904_13112007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.308699/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 348 (2007-11-13)
lithuania_2004_eilinė_7_1905_13112007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.308702/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 349 (2007-11-13)
lithuania_2004_eilinė_7_1906_08112007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.308214/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 346 (2007-11-08)
lithuania_2004_eilinė_7_1907_08112007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.308328/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 347 (2007-11-08)
lithuania_2004_eilinė_7_1908_06112007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.308003/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 344 (2007-11-06)
lithuania_2004_eilinė_7_1909_06112007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.308017/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 345 (2007-11-06)
lithuania_2004_eilinė_7_1910_25102007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.307298/format/MSO2010_DOCX/,Seimo neeilinis posėdis Nr. 343 (2007-10-25)
lithuania_2004_eilinė_7_1911_18102007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.306470/format/MSO2010_DOCX/,Seimo rytinis neeilinis posėdis Nr. 341 (2007-10-18)
lithuania_2004_eilinė_7_1912_18102007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.306550/format/MSO2010_DOCX/,Seimo vakarinis neeilinis posėdis Nr. 342 (2007-10-18)
lithuania_2004_eilinė_7_1913_16102007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.306328/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 339 (2007-10-16)
lithuania_2004_eilinė_7_1914_16102007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.306335/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 340 (2007-10-16)
lithuania_2004_eilinė_7_1915_11102007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.306028/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 337 (2007-10-11)
lithuania_2004_eilinė_7_1916_11102007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.306040/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 338 (2007-10-11)
lithuania_2004_eilinė_7_1917_09102007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.305748/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 335 (2007-10-09)
lithuania_2004_eilinė_7_1918_09102007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.305770/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 336 (2007-10-09)
lithuania_2004_eilinė_7_1919_27092007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.305146/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 333 (2007-09-27)
lithuania_2004_eilinė_7_1920_27092007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.305169/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 334 (2007-09-27)
lithuania_2004_eilinė_7_1921_25092007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.304939/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 331 (2007-09-25)
lithuania_2004_eilinė_7_1922_25092007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.304940/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 332 (2007-09-25)
lithuania_2004_eilinė_7_1923_20092007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.304698/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 329 (2007-09-20)
lithuania_2004_eilinė_7_1924_20092007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.304701/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 330 (2007-09-20)
lithuania_2004_eilinė_7_1925_18092007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.304466/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 327 (2007-09-18)
lithuania_2004_eilinė_7_1926_18092007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.304489/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 328 (2007-09-18)
lithuania_2004_eilinė_7_1927_13092007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.304285/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 325 (2007-09-13)
lithuania_2004_eilinė_7_1928_13092007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.304286/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 326 (2007-09-13)
lithuania_2004_eilinė_7_1929_11092007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.304068/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 323 (2007-09-11)
lithuania_2004_eilinė_7_1930_11092007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.304075/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 324 (2007-09-11)
lithuania_2004_eilinė_7_1931_10092007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.303974/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 322 (2007-09-10)
lithuania_2004_eilinė_6_1932_04072007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.301356/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 320 (2007-07-04)
lithuania_2004_eilinė_6_1933_04072007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.301357/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 321 (2007-07-04)
lithuania_2004_eilinė_6_1934_03072007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.301231/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 318 (2007-07-03)
lithuania_2004_eilinė_6_1935_03072007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.301265/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 319 (2007-07-03)
lithuania_2004_eilinė_6_1936_28062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.300841/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 316 (2007-06-28)
lithuania_2004_eilinė_6_1937_28062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.300919/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 317 (2007-06-28)
lithuania_2004_eilinė_6_1938_27062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.300811/format/MSO2010_DOCX/,Seimo neeilinis posėdis Nr. 315 (2007-06-27)
lithuania_2004_eilinė_6_1939_26062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.300581/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 313 (2007-06-26)
lithuania_2004_eilinė_6_1940_26062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.300656/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 314 (2007-06-26)
lithuania_2004_eilinė_6_1941_21062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.300432/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 311 (2007-06-21)
lithuania_2004_eilinė_6_1942_21062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.300433/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 312 (2007-06-21)
lithuania_2004_eilinė_6_1943_19062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.300094/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 309 (2007-06-19)
lithuania_2004_eilinė_6_1944_19062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.300095/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 310 (2007-06-19)
lithuania_2004_eilinė_6_1945_14062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.299755/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 307 (2007-06-14)
lithuania_2004_eilinė_6_1946_14062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.299756/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 308 (2007-06-14)
lithuania_2004_eilinė_6_1947_12062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.299449/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 305 (2007-06-12)
lithuania_2004_eilinė_6_1948_12062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.299451/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 306 (2007-06-12)
lithuania_2004_eilinė_6_1949_07062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.298958/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 303 (2007-06-07)
lithuania_2004_eilinė_6_1950_07062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.299021/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 304 (2007-06-07)
lithuania_2004_eilinė_6_1951_05062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.298662/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 301 (2007-06-05)
lithuania_2004_eilinė_6_1952_05062007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.298677/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 302 (2007-06-05)
lithuania_2004_eilinė_6_1953_24052007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.298091/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 299 (2007-05-24)
lithuania_2004_eilinė_6_1954_24052007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.298092/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 300 (2007-05-24)
lithuania_2004_eilinė_6_1955_22052007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.297908/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 297 (2007-05-22)
lithuania_2004_eilinė_6_1956_22052007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.297909/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 298 (2007-05-22)
lithuania_2004_eilinė_6_1957_17052007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.297642/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 295 (2007-05-17)
lithuania_2004_eilinė_6_1958_17052007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.297660/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 296 (2007-05-17)
lithuania_2004_eilinė_6_1959_15052007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.297397/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 293 (2007-05-15)
lithuania_2004_eilinė_6_1960_15052007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.297398/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 294 (2007-05-15)
lithuania_2004_eilinė_6_1961_10052007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.297097/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 291 (2007-05-10)
lithuania_2004_eilinė_6_1962_10052007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.297098/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 292 (2007-05-10)
lithuania_2004_eilinė_6_1963_08052007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.296898/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 289 (2007-05-08)
lithuania_2004_eilinė_6_1964_08052007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.296899/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 290 (2007-05-08)
lithuania_2004_eilinė_6_1965_03052007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.296566/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 287 (2007-05-03)
lithuania_2004_eilinė_6_1966_03052007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.296621/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 288 (2007-05-03)
lithuania_2004_eilinė_6_1967_19042007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.295910/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 285 (2007-04-19)
lithuania_2004_eilinė_6_1968_19042007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.295914/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 286 (2007-04-19)
lithuania_2004_eilinė_6_1969_17042007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.295589/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 283 (2007-04-17)
lithuania_2004_eilinė_6_1970_17042007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.295698/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 284 (2007-04-17)
lithuania_2004_eilinė_6_1971_12042007,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.295364/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 281 (2007-04-12)
