transcript_id,doc_link,docx_link,transcript_title,date,video_id,mp3_link,video_title,merged_id
lithuania_2008_eilinė_8_1345_17052012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.424799/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 440 (2012-05-17),17052012,lithuania_7_17052012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=9FDF659E-4AD3-4F5D-A706-730AECC65C6C,,lithuania_2008_eilinė_8_1345_17052012_lithuania_7_17052012
lithuania_2008_eilinė_8_1345_17052012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.424799/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 440 (2012-05-17),17052012,lithuania_8_17052012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=441757A8-51A9-47C4-8172-A397B9DC0F52,,lithuania_2008_eilinė_8_1345_17052012_lithuania_8_17052012
lithuania_2008_eilinė_8_1346_15052012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.424519/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 437 (2012-05-15),15052012,lithuania_9_15052012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=3B410F4D-622A-4AF1-9F9C-07257C5E9C2D,,lithuania_2008_eilinė_8_1346_15052012_lithuania_9_15052012
lithuania_2008_eilinė_8_1346_15052012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.424519/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 437 (2012-05-15),15052012,lithuania_10_15052012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=5EC3E7DD-524A-4CA4-92FA-C76623C16909,,lithuania_2008_eilinė_8_1346_15052012_lithuania_10_15052012
lithuania_2008_eilinė_8_1347_15052012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.424578/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 438 (2012-05-15),15052012,lithuania_9_15052012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=3B410F4D-622A-4AF1-9F9C-07257C5E9C2D,,lithuania_2008_eilinė_8_1347_15052012_lithuania_9_15052012
lithuania_2008_eilinė_8_1347_15052012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.424578/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 438 (2012-05-15),15052012,lithuania_10_15052012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=5EC3E7DD-524A-4CA4-92FA-C76623C16909,,lithuania_2008_eilinė_8_1347_15052012_lithuania_10_15052012
lithuania_2008_eilinė_8_1348_10052012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.424246/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 435 (2012-05-10),10052012,lithuania_11_10052012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=A79EB572-8E2F-4F6F-B64D-B2C9DB179947,,lithuania_2008_eilinė_8_1348_10052012_lithuania_11_10052012
lithuania_2008_eilinė_8_1348_10052012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.424246/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 435 (2012-05-10),10052012,lithuania_12_10052012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=06034675-68B6-4A3A-A4BB-818E452450C0,,lithuania_2008_eilinė_8_1348_10052012_lithuania_12_10052012
lithuania_2008_eilinė_8_1349_10052012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.424287/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 436 (2012-05-10),10052012,lithuania_11_10052012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=A79EB572-8E2F-4F6F-B64D-B2C9DB179947,,lithuania_2008_eilinė_8_1349_10052012_lithuania_11_10052012
lithuania_2008_eilinė_8_1349_10052012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.424287/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 436 (2012-05-10),10052012,lithuania_12_10052012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=06034675-68B6-4A3A-A4BB-818E452450C0,,lithuania_2008_eilinė_8_1349_10052012_lithuania_12_10052012
lithuania_2008_eilinė_8_1350_08052012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.423935/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 433 (2012-05-08),08052012,lithuania_13_08052012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=BA8EF12B-07C2-4E85-9069-99DC5AB4BC19,,lithuania_2008_eilinė_8_1350_08052012_lithuania_13_08052012
lithuania_2008_eilinė_8_1350_08052012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.423935/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 433 (2012-05-08),08052012,lithuania_14_08052012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=0E157D71-8B1C-443A-83A5-D59FD0C8917F,,lithuania_2008_eilinė_8_1350_08052012_lithuania_14_08052012
lithuania_2008_eilinė_8_1351_08052012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.423982/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 434 (2012-05-08),08052012,lithuania_13_08052012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=BA8EF12B-07C2-4E85-9069-99DC5AB4BC19,,lithuania_2008_eilinė_8_1351_08052012_lithuania_13_08052012
lithuania_2008_eilinė_8_1351_08052012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.423982/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 434 (2012-05-08),08052012,lithuania_14_08052012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=0E157D71-8B1C-443A-83A5-D59FD0C8917F,,lithuania_2008_eilinė_8_1351_08052012_lithuania_14_08052012
lithuania_2008_eilinė_8_1352_26042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.423239/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 431 (2012-04-26),26042012,lithuania_15_26042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=53A6B034-F89C-4E9A-9E0E-7D2555669105,,lithuania_2008_eilinė_8_1352_26042012_lithuania_15_26042012
lithuania_2008_eilinė_8_1352_26042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.423239/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 431 (2012-04-26),26042012,lithuania_16_26042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=08A003DA-0A63-40D9-846E-E7C066480008,,lithuania_2008_eilinė_8_1352_26042012_lithuania_16_26042012
lithuania_2008_eilinė_8_1353_26042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.423295/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 432 (2012-04-26),26042012,lithuania_15_26042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=53A6B034-F89C-4E9A-9E0E-7D2555669105,,lithuania_2008_eilinė_8_1353_26042012_lithuania_15_26042012
lithuania_2008_eilinė_8_1353_26042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.423295/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 432 (2012-04-26),26042012,lithuania_16_26042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=08A003DA-0A63-40D9-846E-E7C066480008,,lithuania_2008_eilinė_8_1353_26042012_lithuania_16_26042012
lithuania_2008_eilinė_8_1354_24042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.423045/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 429 (2012-04-24),24042012,lithuania_17_24042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=49BDE0D6-C7A7-4FDF-9444-2D6542806395,,lithuania_2008_eilinė_8_1354_24042012_lithuania_17_24042012
lithuania_2008_eilinė_8_1354_24042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.423045/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 429 (2012-04-24),24042012,lithuania_18_24042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=23FA14A8-02FD-40B6-BCCA-A540E69BC589,,lithuania_2008_eilinė_8_1354_24042012_lithuania_18_24042012
lithuania_2008_eilinė_8_1355_24042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.423047/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 430 (2012-04-24),24042012,lithuania_17_24042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=49BDE0D6-C7A7-4FDF-9444-2D6542806395,,lithuania_2008_eilinė_8_1355_24042012_lithuania_17_24042012
lithuania_2008_eilinė_8_1355_24042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.423047/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 430 (2012-04-24),24042012,lithuania_18_24042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=23FA14A8-02FD-40B6-BCCA-A540E69BC589,,lithuania_2008_eilinė_8_1355_24042012_lithuania_18_24042012
lithuania_2008_eilinė_8_1356_19042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.422664/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 427 (2012-04-19),19042012,lithuania_19_19042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=376F2BFB-3153-49AB-8C98-71442C752B84,,lithuania_2008_eilinė_8_1356_19042012_lithuania_19_19042012
lithuania_2008_eilinė_8_1356_19042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.422664/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 427 (2012-04-19),19042012,lithuania_0_19042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=0E0B2E47-4EA8-4AC8-8091-2BF59E5720A5,,lithuania_2008_eilinė_8_1356_19042012_lithuania_0_19042012
lithuania_2008_eilinė_8_1357_19042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.422738/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 428 (2012-04-19),19042012,lithuania_19_19042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=376F2BFB-3153-49AB-8C98-71442C752B84,,lithuania_2008_eilinė_8_1357_19042012_lithuania_19_19042012
lithuania_2008_eilinė_8_1357_19042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.422738/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 428 (2012-04-19),19042012,lithuania_0_19042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=0E0B2E47-4EA8-4AC8-8091-2BF59E5720A5,,lithuania_2008_eilinė_8_1357_19042012_lithuania_0_19042012
lithuania_2008_eilinė_8_1358_17042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.422421/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 425 (2012-04-17),17042012,lithuania_1_17042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=3AA0D7F6-9C7C-47CC-A4EE-040DAA556BB0,,lithuania_2008_eilinė_8_1358_17042012_lithuania_1_17042012
lithuania_2008_eilinė_8_1358_17042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.422421/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 425 (2012-04-17),17042012,lithuania_2_17042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=17146E3F-75C9-4C10-99A7-A5B60BA2551B,,lithuania_2008_eilinė_8_1358_17042012_lithuania_2_17042012
lithuania_2008_eilinė_8_1359_17042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.422453/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 426 (2012-04-17),17042012,lithuania_1_17042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=3AA0D7F6-9C7C-47CC-A4EE-040DAA556BB0,,lithuania_2008_eilinė_8_1359_17042012_lithuania_1_17042012
lithuania_2008_eilinė_8_1359_17042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.422453/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 426 (2012-04-17),17042012,lithuania_2_17042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=17146E3F-75C9-4C10-99A7-A5B60BA2551B,,lithuania_2008_eilinė_8_1359_17042012_lithuania_2_17042012
lithuania_2008_eilinė_8_1360_12042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.422137/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 423 (2012-04-12),12042012,lithuania_3_12042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=58B61477-BD89-4317-B438-B88F97C7B913,,lithuania_2008_eilinė_8_1360_12042012_lithuania_3_12042012
lithuania_2008_eilinė_8_1360_12042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.422137/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 423 (2012-04-12),12042012,lithuania_4_12042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=EF0A4CE3-918B-4613-95C1-DF0E4BD97146,,lithuania_2008_eilinė_8_1360_12042012_lithuania_4_12042012
lithuania_2008_eilinė_8_1361_12042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.422190/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 424 (2012-04-12),12042012,lithuania_3_12042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=58B61477-BD89-4317-B438-B88F97C7B913,,lithuania_2008_eilinė_8_1361_12042012_lithuania_3_12042012
lithuania_2008_eilinė_8_1361_12042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.422190/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 424 (2012-04-12),12042012,lithuania_4_12042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=EF0A4CE3-918B-4613-95C1-DF0E4BD97146,,lithuania_2008_eilinė_8_1361_12042012_lithuania_4_12042012
lithuania_2008_eilinė_8_1362_10042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.421925/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 421 (2012-04-10),10042012,lithuania_5_10042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=E2D36F32-96B1-4682-8AFF-324027EF1FEC,,lithuania_2008_eilinė_8_1362_10042012_lithuania_5_10042012
lithuania_2008_eilinė_8_1362_10042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.421925/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 421 (2012-04-10),10042012,lithuania_6_10042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=BCBA7AE9-5677-492A-BC64-98DBC64D10A9,,lithuania_2008_eilinė_8_1362_10042012_lithuania_6_10042012
lithuania_2008_eilinė_8_1363_10042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.421971/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 422 (2012-04-10),10042012,lithuania_5_10042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=E2D36F32-96B1-4682-8AFF-324027EF1FEC,,lithuania_2008_eilinė_8_1363_10042012_lithuania_5_10042012
lithuania_2008_eilinė_8_1363_10042012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.421971/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 422 (2012-04-10),10042012,lithuania_6_10042012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=BCBA7AE9-5677-492A-BC64-98DBC64D10A9,,lithuania_2008_eilinė_8_1363_10042012_lithuania_6_10042012
lithuania_2008_eilinė_8_1364_29032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.421259/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 419 (2012-03-29),29032012,lithuania_7_29032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=D637F171-9328-41EC-A70C-AB3E15ACEC57,,lithuania_2008_eilinė_8_1364_29032012_lithuania_7_29032012
lithuania_2008_eilinė_8_1364_29032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.421259/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 419 (2012-03-29),29032012,lithuania_8_29032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=140ED86D-9C2A-410D-B86F-55FC0935F6CC,,lithuania_2008_eilinė_8_1364_29032012_lithuania_8_29032012
lithuania_2008_eilinė_8_1365_29032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.421299/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 420 (2012-03-29),29032012,lithuania_7_29032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=D637F171-9328-41EC-A70C-AB3E15ACEC57,,lithuania_2008_eilinė_8_1365_29032012_lithuania_7_29032012
lithuania_2008_eilinė_8_1365_29032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.421299/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 420 (2012-03-29),29032012,lithuania_8_29032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=140ED86D-9C2A-410D-B86F-55FC0935F6CC,,lithuania_2008_eilinė_8_1365_29032012_lithuania_8_29032012
lithuania_2008_eilinė_8_1366_27032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.420961/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 417 (2012-03-27),27032012,lithuania_9_27032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=907BE321-F24D-47FE-B002-4A0A61366CFA,,lithuania_2008_eilinė_8_1366_27032012_lithuania_9_27032012
lithuania_2008_eilinė_8_1366_27032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.420961/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 417 (2012-03-27),27032012,lithuania_10_27032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=7EF19819-538C-4761-B960-58896DC747E8,,lithuania_2008_eilinė_8_1366_27032012_lithuania_10_27032012
lithuania_2008_eilinė_8_1367_27032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.421013/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 418 (2012-03-27),27032012,lithuania_9_27032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=907BE321-F24D-47FE-B002-4A0A61366CFA,,lithuania_2008_eilinė_8_1367_27032012_lithuania_9_27032012
lithuania_2008_eilinė_8_1367_27032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.421013/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 418 (2012-03-27),27032012,lithuania_10_27032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=7EF19819-538C-4761-B960-58896DC747E8,,lithuania_2008_eilinė_8_1367_27032012_lithuania_10_27032012
lithuania_2008_eilinė_8_1368_22032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.420598/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 415 (2012-03-22),22032012,lithuania_11_22032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=14CE4F49-AF63-42DD-B356-BAA253A7FBF4,,lithuania_2008_eilinė_8_1368_22032012_lithuania_11_22032012
lithuania_2008_eilinė_8_1368_22032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.420598/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 415 (2012-03-22),22032012,lithuania_12_22032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=70020FED-DDE2-4946-9A4A-A934363913D9,,lithuania_2008_eilinė_8_1368_22032012_lithuania_12_22032012
lithuania_2008_eilinė_8_1369_22032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.420627/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 416 (2012-03-22),22032012,lithuania_11_22032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=14CE4F49-AF63-42DD-B356-BAA253A7FBF4,,lithuania_2008_eilinė_8_1369_22032012_lithuania_11_22032012
lithuania_2008_eilinė_8_1369_22032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.420627/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 416 (2012-03-22),22032012,lithuania_12_22032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=70020FED-DDE2-4946-9A4A-A934363913D9,,lithuania_2008_eilinė_8_1369_22032012_lithuania_12_22032012
lithuania_2008_eilinė_8_1370_20032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.420348/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 413 (2012-03-20),20032012,lithuania_13_20032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=8A29F631-1781-4FB4-B3F8-90DB76EE999A,,lithuania_2008_eilinė_8_1370_20032012_lithuania_13_20032012
lithuania_2008_eilinė_8_1370_20032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.420348/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 413 (2012-03-20),20032012,lithuania_14_20032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=DD40B1AD-B106-46A4-A143-87D7B1037F50,,lithuania_2008_eilinė_8_1370_20032012_lithuania_14_20032012
lithuania_2008_eilinė_8_1371_20032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.420386/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 414 (2012-03-20),20032012,lithuania_13_20032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=8A29F631-1781-4FB4-B3F8-90DB76EE999A,,lithuania_2008_eilinė_8_1371_20032012_lithuania_13_20032012
lithuania_2008_eilinė_8_1371_20032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.420386/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 414 (2012-03-20),20032012,lithuania_14_20032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=DD40B1AD-B106-46A4-A143-87D7B1037F50,,lithuania_2008_eilinė_8_1371_20032012_lithuania_14_20032012
lithuania_2008_eilinė_8_1372_15032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.420146/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 411 (2012-03-15),15032012,lithuania_15_15032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=EDBD6616-6C25-4456-B775-D3C664CD6319,,lithuania_2008_eilinė_8_1372_15032012_lithuania_15_15032012
lithuania_2008_eilinė_8_1372_15032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.420146/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 411 (2012-03-15),15032012,lithuania_16_15032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=FADF28AE-B92D-4A30-A787-D8E07258EBD5,,lithuania_2008_eilinė_8_1372_15032012_lithuania_16_15032012
lithuania_2008_eilinė_8_1373_15032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.420155/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 412 (2012-03-15),15032012,lithuania_15_15032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=EDBD6616-6C25-4456-B775-D3C664CD6319,,lithuania_2008_eilinė_8_1373_15032012_lithuania_15_15032012
lithuania_2008_eilinė_8_1373_15032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.420155/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 412 (2012-03-15),15032012,lithuania_16_15032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=FADF28AE-B92D-4A30-A787-D8E07258EBD5,,lithuania_2008_eilinė_8_1373_15032012_lithuania_16_15032012
lithuania_2008_eilinė_8_1374_13032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.419859/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 409 (2012-03-13),13032012,lithuania_17_13032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=968406C7-61CE-4394-B2D7-CCEC96880929,,lithuania_2008_eilinė_8_1374_13032012_lithuania_17_13032012
lithuania_2008_eilinė_8_1374_13032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.419859/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 409 (2012-03-13),13032012,lithuania_18_13032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=CB9E3FA1-770D-4C06-A5B0-0A88F85942AC,,lithuania_2008_eilinė_8_1374_13032012_lithuania_18_13032012
lithuania_2008_eilinė_8_1375_13032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.419870/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 410 (2012-03-13),13032012,lithuania_17_13032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=968406C7-61CE-4394-B2D7-CCEC96880929,,lithuania_2008_eilinė_8_1375_13032012_lithuania_17_13032012
lithuania_2008_eilinė_8_1375_13032012,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.419870/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 410 (2012-03-13),13032012,lithuania_18_13032012,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=CB9E3FA1-770D-4C06-A5B0-0A88F85942AC,,lithuania_2008_eilinė_8_1375_13032012_lithuania_18_13032012
