label,date,title,session_number,detail_link
ASSEMBLEA,2020-02-13T13:30:00Z,Seduta di Assemblea n. 191,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-191-0
ASSEMBLEA,2020-02-12T09:30:00Z,Seduta di Assemblea n. 190,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-190-0
ASSEMBLEA,2020-02-11T16:30:00Z,Seduta di Assemblea n. 189,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-189-0
ASSEMBLEA,2020-02-06T09:30:00Z,Seduta di Assemblea n. 188,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-188-0
ASSEMBLEA,2020-02-05T10:00:00Z,Seduta di Assemblea n. 187,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-187-0
ASSEMBLEA,2020-01-30T09:30:00Z,Seduta di Assemblea n. 186,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-186-0
ASSEMBLEA,2020-01-29T09:30:00Z,Seduta di Assemblea n. 185,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-185-0
ASSEMBLEA,2020-01-28T16:00:00Z,Seduta di Assemblea n. 184,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-184-0
ASSEMBLEA,2020-01-17T10:30:00Z,Seduta di Assemblea n. 183,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-183-0
ASSEMBLEA,2020-01-16T09:00:00Z,Seduta di Assemblea n. 182,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-182-0
ASSEMBLEA,2020-01-15T11:30:00Z,Seduta di Assemblea n. 181,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-181-0
ASSEMBLEA,2020-01-14T16:00:00Z,Seduta di Assemblea n. 180,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-180-0
ASSEMBLEA,2020-01-08T16:30:00Z,Seduta di Assemblea n. 179,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-179-0
ASSEMBLEA,2019-12-19T09:30:00Z,Seduta di Assemblea n. 178,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-178-0
ASSEMBLEA,2019-12-18T12:00:00Z,Seduta di Assemblea n. 177,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-177-0
ASSEMBLEA,2019-12-17T09:30:00Z,Seduta di Assemblea n. 176,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-176-0
ASSEMBLEA,2019-12-16T09:30:00Z,Seduta di Assemblea n. 175,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-175-0
ASSEMBLEA,2019-12-13T09:30:00Z,Seduta di Assemblea n. 174,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-174-0
ASSEMBLEA,2019-12-12T09:30:00Z,Seduta di Assemblea n. 173,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-173-0
ASSEMBLEA,2019-12-11T09:00:00Z,Seduta di Assemblea n. 172,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-172-0
ASSEMBLEA,2019-12-09T12:00:00Z,Seduta di Assemblea n. 171,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-171-0
ASSEMBLEA,2019-12-03T16:00:00Z,Seduta di Assemblea n. 170,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-170-0
ASSEMBLEA,2019-12-02T15:30:00Z,Seduta di Assemblea n. 169,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-169-0
ASSEMBLEA,2019-11-21T09:00:00Z,Seduta di Assemblea n. 168,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-168-0
ASSEMBLEA,2019-11-20T09:30:00Z,Seduta di Assemblea n. 167,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-167-0
ASSEMBLEA,2019-11-19T16:30:00Z,Seduta di Assemblea n. 166,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-166-0
ASSEMBLEA,2019-11-12T16:30:00Z,Seduta di Assemblea n. 165,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-165-0
ASSEMBLEA,2019-11-07T09:30:00Z,Seduta di Assemblea n. 164,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-164-0
ASSEMBLEA,2019-11-06T09:30:00Z,Seduta di Assemblea n. 163,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-163-0
ASSEMBLEA,2019-11-05T16:30:00Z,Seduta di Assemblea n. 162,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-162-0
ASSEMBLEA,2019-10-31T09:30:00Z,Seduta di Assemblea n. 161,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-161-0
ASSEMBLEA,2019-10-30T10:00:00Z,Seduta di Assemblea n. 160,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-160-0
ASSEMBLEA,2019-10-29T16:30:00Z,Seduta di Assemblea n. 159,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-159-0
ASSEMBLEA,2019-10-23T11:00:00Z,Seduta di Assemblea n. 158,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-158-0
ASSEMBLEA,2019-10-22T10:30:00Z,Seduta di Assemblea n. 157,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-157-0
ASSEMBLEA,2019-10-16T10:30:00Z,Seduta di Assemblea n. 156,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-156-0
ASSEMBLEA,2019-10-15T17:30:00Z,Seduta di Assemblea n. 155,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-155
ASSEMBLEA,2019-10-10T10:30:00Z,Seduta di Assemblea n. 154,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-154
ASSEMBLEA,2019-10-09T10:30:00Z,Seduta di Assemblea n. 153,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-153-0
ASSEMBLEA,2019-10-08T17:30:00Z,Seduta di Assemblea n. 152,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-152
ASSEMBLEA,2019-09-25T09:30:00Z,Seduta di Assemblea n. 151,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-151
ASSEMBLEA,2019-09-24T16:30:00Z,Seduta di Assemblea n. 150,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-150-0
ASSEMBLEA,2019-09-17T16:30:00Z,Seduta di Assemblea n. 149,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-149-0
ASSEMBLEA,2019-09-10T10:00:00Z,Seduta di Assemblea n. 148,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-148-1
ASSEMBLEA,2019-09-09T12:30:00Z,Seduta di Assemblea n. 147,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-147-0
ASSEMBLEA,2019-08-20T15:00:00Z,Seduta di Assemblea n. 146,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-146
ASSEMBLEA,2019-08-13T18:00:00Z,Seduta di Assemblea n. 145,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-145
ASSEMBLEA,2019-08-07T09:00:00Z,Seduta di Assemblea n. 144,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-144-0
ASSEMBLEA,2019-08-06T12:00:00Z,Seduta di Assemblea n. 143,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-143-0
ASSEMBLEA,2019-08-05T12:00:00Z,Seduta di Assemblea n. 142,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-142
ASSEMBLEA,2019-08-01T09:30:00Z,Seduta di Assemblea n. 141,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-141
ASSEMBLEA,2019-07-31T10:00:00Z,Seduta di Assemblea n. 140,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-140-0
ASSEMBLEA,2019-07-30T15:00:00Z,Seduta di Assemblea n. 139,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-139-0
ASSEMBLEA,2019-07-25T09:30:00Z,Seduta di Assemblea n. 138,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-138-0
ASSEMBLEA,2019-07-24T09:30:00Z,Seduta di Assemblea n. 137,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-137
ASSEMBLEA,2019-07-23T16:30:00Z,Seduta di Assemblea n. 136,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-136-0
ASSEMBLEA,2019-07-18T09:30:00Z,Seduta di Assemblea n. 135,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-135-0
ASSEMBLEA,2019-07-17T09:30:00Z,Seduta di Assemblea n. 134,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-134-0
ASSEMBLEA,2019-07-16T16:30:00Z,Seduta di Assemblea n. 133,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-133-0
ASSEMBLEA,2019-07-11T09:30:00Z,Seduta di Assemblea n. 132,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-132-0
ASSEMBLEA,2019-07-10T09:30:00Z,Seduta di Assemblea n. 131,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-131-0
ASSEMBLEA,2019-07-09T16:30:00Z,Seduta di Assemblea n. 130,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-130-0
ASSEMBLEA,2019-07-03T09:30:00Z,Seduta di Assemblea n. 129,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-129-0
ASSEMBLEA,2019-07-02T16:30:00Z,Seduta di Assemblea n. 128,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-128-0
ASSEMBLEA,2019-06-27T09:00:00Z,Seduta di Assemblea n. 127,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-127-1
ASSEMBLEA,2019-06-26T16:00:00Z,Seduta di Assemblea n. 126,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-126-0
ASSEMBLEA,2019-06-25T16:30:00Z,Seduta di Assemblea n. 125,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-125
ASSEMBLEA,2019-06-20T09:30:00Z,Seduta di Assemblea n. 124,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-124-0
ASSEMBLEA,2019-06-19T09:30:00Z,Seduta di Assemblea n. 123,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-123-0
ASSEMBLEA,2019-06-18T16:30:00Z,Seduta di Assemblea n. 122,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-122-0
ASSEMBLEA,2019-06-12T09:30:00Z,Seduta di Assemblea n. 121,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-121-0
ASSEMBLEA,2019-06-11T17:30:00Z,Seduta di Assemblea n. 120,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-120-0
ASSEMBLEA,2019-06-06T10:00:00Z,Seduta di Assemblea n. 119,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-119-0
ASSEMBLEA,2019-06-05T09:30:00Z,Seduta di Assemblea n. 118,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-118-0
ASSEMBLEA,2019-06-04T09:30:00Z,Seduta di Assemblea n. 117,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-117-0
ASSEMBLEA,2019-05-30T12:00:00Z,Seduta di Assemblea n. 116,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-116-0
ASSEMBLEA,2019-05-29T15:00:00Z,Seduta di Assemblea n. 115,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-115-0
ASSEMBLEA,2019-05-28T16:30:00Z,Seduta di Assemblea n. 114,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-114-0
ASSEMBLEA,2019-05-15T09:30:00Z,Seduta di Assemblea n. 113,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-113
ASSEMBLEA,2019-05-14T16:30:00Z,Seduta di Assemblea n. 112,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-112-0
ASSEMBLEA,2019-04-29T17:00:00Z,Seduta di Assemblea n. 111,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-111-0
ASSEMBLEA,2019-04-18T15:00:00Z,Seduta di Assemblea n. 110,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-110-0
ASSEMBLEA,2019-04-17T16:00:00Z,Seduta di Assemblea n. 109,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-109-0
ASSEMBLEA,2019-04-16T16:00:00Z,Seduta di Assemblea n. 108,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-108-0
ASSEMBLEA,2019-04-04T10:00:00Z,Seduta di Assemblea n. 107,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-107-0
ASSEMBLEA,2019-04-03T09:30:00Z,Seduta di Assemblea n. 106,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-106-0
ASSEMBLEA,2019-04-02T16:00:00Z,Seduta di Assemblea n. 105,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-105-0
ASSEMBLEA,2019-03-28T09:30:00Z,Seduta di Assemblea n. 104,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-104-0
ASSEMBLEA,2019-03-27T09:30:00Z,Seduta di Assemblea n. 103,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-103-0
ASSEMBLEA,2019-03-26T12:00:00Z,Seduta di Assemblea n. 102,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-102-0
ASSEMBLEA,2019-03-21T09:30:00Z,Seduta di Assemblea n. 101,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-101-0
ASSEMBLEA,2019-03-20T09:00:00Z,Seduta di Assemblea n. 100,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-100-0
ASSEMBLEA,2019-03-19T15:30:00Z,Seduta di Assemblea n. 99,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-99-0
ASSEMBLEA,2019-03-07T09:30:00Z,Seduta di Assemblea n. 98,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-98-0
ASSEMBLEA,2019-03-06T09:30:00Z,Seduta di Assemblea n. 97,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-97-0
ASSEMBLEA,2019-03-05T16:30:00Z,Seduta di Assemblea n. 96,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-96-0
ASSEMBLEA,2019-02-27T09:30:00Z,Seduta di Assemblea n. 95,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-95-0
ASSEMBLEA,2019-02-26T09:30:00Z,Seduta di Assemblea n. 94,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-94-0
ASSEMBLEA,2019-02-25T10:30:00Z,Seduta di Assemblea n. 93,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-93-0
ASSEMBLEA,2019-02-21T15:00:00Z,Seduta di Assemblea n. 92,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-92
ASSEMBLEA,2019-02-19T09:30:00Z,Seduta di Assemblea n. 91,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-91
ASSEMBLEA,2019-02-12T15:30:00Z,Seduta di Assemblea n. 90,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-90
ASSEMBLEA,2019-02-07T09:30:00Z,Seduta di Assemblea n. 89,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-89
ASSEMBLEA,2019-02-06T09:30:00Z,Seduta di Assemblea n. 88,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-88-0
ASSEMBLEA,2019-02-05T16:30:00Z,Seduta di Assemblea n. 87,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-87-0
ASSEMBLEA,2019-01-30T18:00:00Z,Seduta di Assemblea n. 86,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-86-0
ASSEMBLEA,2019-01-29T09:30:00Z,Seduta di Assemblea n. 85,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-85-0
ASSEMBLEA,2019-01-28T10:00:00Z,Seduta di Assemblea n. 84,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-84-0
ASSEMBLEA,2019-01-24T09:30:00Z,Seduta di Assemblea n. 83,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-83-0
ASSEMBLEA,2019-01-23T09:30:00Z,Seduta di Assemblea n. 82,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-82-0
ASSEMBLEA,2019-01-22T09:30:00Z,Seduta di Assemblea n. 81,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-81-0
ASSEMBLEA,2019-01-17T15:00:00Z,Seduta di Assemblea n. 80,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-80-0
ASSEMBLEA,2019-01-15T16:30:00Z,Seduta di Assemblea n. 79,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-79-0
ASSEMBLEA,2019-01-09T09:30:00Z,Seduta di Assemblea n. 78,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-78-0
ASSEMBLEA,2018-12-22T15:00:00Z,Seduta di Assemblea n. 77,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-77-0
ASSEMBLEA,2018-12-21T10:00:00Z,Seduta di Assemblea n. 76,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-76-0
ASSEMBLEA,2018-12-20T18:00:00Z,Seduta di Assemblea n. 75,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-75-0
ASSEMBLEA,2018-12-19T13:00:00Z,Seduta di Assemblea n. 74,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-74-0
ASSEMBLEA,2018-12-18T18:00:00Z,Seduta di Assemblea n. 73,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-73-0
ASSEMBLEA,2018-12-13T09:30:00Z,Seduta di Assemblea n. 72,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-72-0
ASSEMBLEA,2018-12-12T10:30:00Z,Seduta di Assemblea n. 71,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-71-0
ASSEMBLEA,2018-12-11T16:30:00Z,Seduta di Assemblea n. 70,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-70-0
ASSEMBLEA,2018-12-10T18:00:00Z,Seduta di Assemblea n. 69,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-69-0
ASSEMBLEA,2018-12-06T10:30:00Z,Seduta di Assemblea n. 68,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-68-0
ASSEMBLEA,2018-12-05T10:30:00Z,Seduta di Assemblea n. 67,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-67-0
ASSEMBLEA,2018-12-04T16:00:00Z,Seduta di Assemblea n. 66,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-66-0
ASSEMBLEA,2018-11-29T10:30:00Z,Seduta di Assemblea n. 65,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-65-0
ASSEMBLEA,2018-11-28T10:30:00Z,Seduta di Assemblea n. 64,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-64-0
ASSEMBLEA,2018-11-27T10:00:00Z,Seduta di Assemblea n. 63,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-63-0
ASSEMBLEA,2018-11-22T10:30:00Z,Seduta di Assemblea n. 62,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-62-0
ASSEMBLEA,2018-11-21T19:30:00Z,Seduta di Assemblea n. 61,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-61-0
ASSEMBLEA,2018-11-20T17:30:00Z,Seduta di Assemblea n. 60,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-60-0
ASSEMBLEA,2018-11-15T10:30:00Z,Seduta di Assemblea n. 59,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-59-0
ASSEMBLEA,2018-11-14T11:30:00Z,Seduta di Assemblea n. 58,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-58-0
ASSEMBLEA,2018-11-13T17:30:00Z,Seduta di Assemblea n. 57,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-57-0
ASSEMBLEA,2018-11-08T10:30:00Z,Seduta di Assemblea n. 56,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-56-0
ASSEMBLEA,2018-11-07T10:30:00Z,Seduta di Assemblea n. 55,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-55-0
ASSEMBLEA,2018-11-06T10:30:00Z,Seduta di Assemblea n. 54,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-54-0
ASSEMBLEA,2018-11-05T10:30:00Z,Seduta di Assemblea n. 53,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-53-0
ASSEMBLEA,2018-10-25T17:00:00Z,Seduta di Assemblea n. 52,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-52-0
ASSEMBLEA,2018-10-24T11:30:00Z,Seduta di Assemblea n. 51,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-51-0
ASSEMBLEA,2018-10-23T18:30:00Z,Seduta di Assemblea n. 50,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-50-0
ASSEMBLEA,2018-10-18T11:30:00Z,Seduta di Assemblea n. 49,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-49-0
ASSEMBLEA,2018-10-17T11:30:00Z,Seduta di Assemblea n. 48,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-48-0
ASSEMBLEA,2018-10-16T11:30:00Z,Seduta di Assemblea n. 47,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-47-0
ASSEMBLEA,2018-10-11T11:30:00Z,Seduta di Assemblea n. 46,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-46-0
ASSEMBLEA,2018-10-09T18:30:00Z,Seduta di Assemblea n. 45,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-45-0
ASSEMBLEA,2018-10-04T11:30:00Z,Seduta di Assemblea n. 44,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-44-0
ASSEMBLEA,2018-10-03T13:00:00Z,Seduta di Assemblea n. 43,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-43-0
ASSEMBLEA,2018-10-02T19:00:00Z,Seduta di Assemblea n. 42,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-42
ASSEMBLEA,2018-09-27T11:30:00Z,Seduta di Assemblea n. 41,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-41
ASSEMBLEA,2018-09-26T18:30:00Z,Seduta di Assemblea n. 40,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-40
ASSEMBLEA,2018-09-25T18:30:00Z,Seduta di Assemblea n. 39,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-39
ASSEMBLEA,2018-09-20T11:30:00Z,Seduta di Assemblea n. 38,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-38
ASSEMBLEA,2018-09-19T20:00:00Z,Seduta di Assemblea n. 37,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-37
ASSEMBLEA,2018-09-13T17:00:00Z,Seduta di Assemblea n. 36,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-36
ASSEMBLEA,2018-09-12T11:30:00Z,Seduta di Assemblea n. 35,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-35
ASSEMBLEA,2018-09-11T18:30:00Z,Seduta di Assemblea n. 34,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-34
ASSEMBLEA,2018-08-07T11:30:00Z,Seduta di Assemblea n. 33,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-33
ASSEMBLEA,2018-08-06T13:00:00Z,Seduta di Assemblea n. 32,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-32
ASSEMBLEA,2018-08-03T11:30:00Z,Seduta di Assemblea n. 31,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-31
ASSEMBLEA,2018-08-02T11:30:00Z,Seduta di Assemblea n. 30,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-30
ASSEMBLEA,2018-07-31T11:30:00Z,Seduta di Assemblea n. 29,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-29
ASSEMBLEA,2018-07-30T18:00:00Z,Seduta di Assemblea n. 28,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-28
ASSEMBLEA,2018-07-26T11:30:00Z,Seduta di Assemblea n. 27,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-27
ASSEMBLEA,2018-07-25T11:30:00Z,Seduta di Assemblea n. 26,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-26
ASSEMBLEA,2018-07-24T18:30:00Z,Seduta di Assemblea n. 25,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-25
ASSEMBLEA,2018-07-19T11:30:00Z,Seduta di Assemblea n. 24,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-24
ASSEMBLEA,2018-07-18T13:00:00Z,Seduta di Assemblea n. 23,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-23
ASSEMBLEA,2018-07-17T18:30:00Z,Seduta di Assemblea n. 22,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-22
ASSEMBLEA,2018-07-12T17:00:00Z,Seduta di Assemblea n. 21,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-21
ASSEMBLEA,2018-07-11T18:30:00Z,Seduta di Assemblea n. 20,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-20
ASSEMBLEA,2018-07-10T18:30:00Z,Seduta di Assemblea n. 19,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-19
ASSEMBLEA,2018-07-04T19:00:00Z,Seduta di Assemblea n. 18,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-18
ASSEMBLEA,2018-07-03T18:00:00Z,Seduta di Assemblea n. 17,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-17
ASSEMBLEA,2018-06-28T11:30:00Z,Seduta di Assemblea n. 16,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-16
ASSEMBLEA,2018-06-27T11:30:00Z,Seduta di Assemblea n. 15,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-15
ASSEMBLEA,2018-06-26T18:30:00Z,Seduta di Assemblea n. 14,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-14
ASSEMBLEA,2018-06-21T11:00:00Z,Seduta di Assemblea n. 13,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-13-0
ASSEMBLEA,2018-06-19T13:00:00Z,Seduta di Assemblea n. 12,,https://webtv.senato.it/webtv/assemblea/seduta-di-assemblea-n-12-0
