transcript_id,pdf_link,location_link,location_x,txt_link,key,video_id,generic_video_link,location_y
uk_1_11022020,https://hansard.parliament.uk/pdf/commons/2020-02-11,https://hansard.parliament.uk/html/commons/2020-02-11/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/5eab819c-5fb8-4486-924e-09327652251f,11022020_Westminster,uk_16_11022020,https://www.parliamentlive.tv/Event/Index/abd0ed7d-8942-4528-ba39-a0f6b0395c40,Westminster Hall
uk_1_11022020,https://hansard.parliament.uk/pdf/commons/2020-02-11,https://hansard.parliament.uk/html/commons/2020-02-11/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/5eab819c-5fb8-4486-924e-09327652251f,11022020_Westminster,uk_18_11022020,https://www.parliamentlive.tv/Event/Index/f11df09a-62fd-49c4-9210-7930fa6bb213,Westminster Hall
uk_0_12022020,https://hansard.parliament.uk/pdf/commons/2020-02-12,https://hansard.parliament.uk/html/commons/2020-02-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ac1eedc1-2953-4aa1-8eda-3d4fd508a67f,12022020_Commons,uk_14_12022020,https://www.parliamentlive.tv/Event/Index/66df9567-7245-42ed-bbec-ae58f73b93b5,House of Commons
uk_1_12022020,https://hansard.parliament.uk/pdf/commons/2020-02-12,https://hansard.parliament.uk/html/commons/2020-02-12/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/0b67d11b-748e-454f-9501-23d745484b3d,12022020_Westminster,uk_12_12022020,https://www.parliamentlive.tv/Event/Index/b74fe391-d2bb-435c-ba8b-15b215363eaa,Westminster Hall
uk_1_12022020,https://hansard.parliament.uk/pdf/commons/2020-02-12,https://hansard.parliament.uk/html/commons/2020-02-12/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/0b67d11b-748e-454f-9501-23d745484b3d,12022020_Westminster,uk_15_12022020,https://www.parliamentlive.tv/Event/Index/01b8218f-b9a8-4fc1-bbce-e034c5233a5a,Westminster Hall
uk_0_13022020,https://hansard.parliament.uk/pdf/commons/2020-02-13,https://hansard.parliament.uk/html/commons/2020-02-13/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9d6de688-cf41-4f46-9eca-cad6ee0341c1,13022020_Commons,uk_11_13022020,https://www.parliamentlive.tv/Event/Index/d8adba1a-95dc-4cc1-a357-5ece62d775f1,House of Commons
uk_1_13022020,https://hansard.parliament.uk/pdf/commons/2020-02-13,https://hansard.parliament.uk/html/commons/2020-02-13/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/60ca97ad-4220-43b0-be4a-9978a9e37301,13022020_Westminster,uk_10_13022020,https://www.parliamentlive.tv/Event/Index/020fc629-901e-402f-932d-70eb75ad063d,Westminster Hall
uk_0_24022020,https://hansard.parliament.uk/pdf/commons/2020-02-24,https://hansard.parliament.uk/html/commons/2020-02-24/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/aada0496-b715-48fd-8565-ba4189259781,24022020_Commons,uk_9_24022020,https://www.parliamentlive.tv/Event/Index/9d063b46-396d-48c3-879b-b5f70dde2d25,House of Commons
uk_0_25022020,https://hansard.parliament.uk/pdf/commons/2020-02-25,https://hansard.parliament.uk/html/commons/2020-02-25/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/db45a371-eec3-4f35-95d7-dc40992c4b77,25022020_Commons,uk_7_25022020,https://www.parliamentlive.tv/Event/Index/b649c6a1-eaf0-4943-b04b-e15aa353980b,House of Commons
uk_1_25022020,https://hansard.parliament.uk/pdf/commons/2020-02-25,https://hansard.parliament.uk/html/commons/2020-02-25/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/e42c73e6-3551-4534-b801-8e46483d3455,25022020_Westminster,uk_6_25022020,https://www.parliamentlive.tv/Event/Index/bc5a16f5-0811-432e-baaa-7b4e53b581a5,Westminster Hall
uk_1_25022020,https://hansard.parliament.uk/pdf/commons/2020-02-25,https://hansard.parliament.uk/html/commons/2020-02-25/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/e42c73e6-3551-4534-b801-8e46483d3455,25022020_Westminster,uk_8_25022020,https://www.parliamentlive.tv/Event/Index/34508aff-fdc9-4fb6-bfe0-0c4b8fa1d3a5,Westminster Hall
uk_0_26022020,https://hansard.parliament.uk/pdf/commons/2020-02-26,https://hansard.parliament.uk/html/commons/2020-02-26/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/4d7a2e55-703b-44e8-a863-7028d9da8899,26022020_Commons,uk_4_26022020,https://www.parliamentlive.tv/Event/Index/ed8e91d2-b611-47c6-b8c2-5fa2011dcdf0,House of Commons
uk_1_26022020,https://hansard.parliament.uk/pdf/commons/2020-02-26,https://hansard.parliament.uk/html/commons/2020-02-26/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/8a2fa960-90a2-44a8-ae00-6769c778152f,26022020_Westminster,uk_2_26022020,https://www.parliamentlive.tv/Event/Index/d1fa7144-c57b-4b0f-8b4e-7549b10119b3,Westminster Hall
uk_1_26022020,https://hansard.parliament.uk/pdf/commons/2020-02-26,https://hansard.parliament.uk/html/commons/2020-02-26/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/8a2fa960-90a2-44a8-ae00-6769c778152f,26022020_Westminster,uk_5_26022020,https://www.parliamentlive.tv/Event/Index/b5ce9b18-2bba-4aed-ae70-6f10af1db79c,Westminster Hall
uk_0_27022020,https://hansard.parliament.uk/pdf/commons/2020-02-27,https://hansard.parliament.uk/html/commons/2020-02-27/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/67dcac16-05b4-48c0-88a5-538cf84c5102,27022020_Commons,uk_1_27022020,https://www.parliamentlive.tv/Event/Index/fc53324c-58cd-4aec-a741-e360c5a09454,House of Commons
uk_1_27022020,https://hansard.parliament.uk/pdf/commons/2020-02-27,https://hansard.parliament.uk/html/commons/2020-02-27/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c2f3c290-c174-4330-82c6-dffb57b37a56,27022020_Westminster,uk_0_27022020,https://www.parliamentlive.tv/Event/Index/b52d4783-abdc-4a38-9bd8-fa99855bafdb,Westminster Hall
uk_0_02032020,https://hansard.parliament.uk/pdf/commons/2020-03-02,https://hansard.parliament.uk/html/commons/2020-03-02/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/10e68a8d-0b98-4a09-9694-063aa0c6a41e,02032020_Commons,uk_39_02032020,https://www.parliamentlive.tv/Event/Index/07dd7e9f-860e-49c3-803c-f455b6a5f9ba,House of Commons
uk_0_03032020,https://hansard.parliament.uk/pdf/commons/2020-03-03,https://hansard.parliament.uk/html/commons/2020-03-03/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/5f25c81e-dc64-4bb7-ae20-610e4d22018a,03032020_Commons,uk_37_03032020,https://www.parliamentlive.tv/Event/Index/0ce336d9-4dfd-4571-b377-4b3939c4323e,House of Commons
uk_1_03032020,https://hansard.parliament.uk/pdf/commons/2020-03-03,https://hansard.parliament.uk/html/commons/2020-03-03/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/a17ab893-b64e-4ce7-b7f5-fa3ab63d2083,03032020_Westminster,uk_36_03032020,https://www.parliamentlive.tv/Event/Index/1dc93e9e-b948-476e-b599-532f9061c3df,Westminster Hall
uk_1_03032020,https://hansard.parliament.uk/pdf/commons/2020-03-03,https://hansard.parliament.uk/html/commons/2020-03-03/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/a17ab893-b64e-4ce7-b7f5-fa3ab63d2083,03032020_Westminster,uk_38_03032020,https://www.parliamentlive.tv/Event/Index/1fd513e2-feda-4f53-a034-b8de0468f5c8,Westminster Hall
uk_0_04032020,https://hansard.parliament.uk/pdf/commons/2020-03-04,https://hansard.parliament.uk/html/commons/2020-03-04/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/6487aefe-3b7f-4f64-8a19-a59af9520aeb,04032020_Commons,uk_34_04032020,https://www.parliamentlive.tv/Event/Index/c8574288-875c-402c-b765-0ae847d3aeb4,House of Commons
uk_1_04032020,https://hansard.parliament.uk/pdf/commons/2020-03-04,https://hansard.parliament.uk/html/commons/2020-03-04/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/f494dbc4-152c-4f46-bd7b-ae23b5ce551a,04032020_Westminster,uk_32_04032020,https://www.parliamentlive.tv/Event/Index/a2bc1645-5805-4ce9-97bd-854cab9ad77f,Westminster Hall
uk_1_04032020,https://hansard.parliament.uk/pdf/commons/2020-03-04,https://hansard.parliament.uk/html/commons/2020-03-04/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/f494dbc4-152c-4f46-bd7b-ae23b5ce551a,04032020_Westminster,uk_35_04032020,https://www.parliamentlive.tv/Event/Index/c0491b17-2c20-4012-a4fa-995f34aed9c0,Westminster Hall
uk_0_05032020,https://hansard.parliament.uk/pdf/commons/2020-03-05,https://hansard.parliament.uk/html/commons/2020-03-05/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/a45005ad-2622-403c-aa4b-9ce17a7eb19d,05032020_Commons,uk_31_05032020,https://www.parliamentlive.tv/Event/Index/e216b5b5-4536-4736-b134-8e44977c4642,House of Commons
uk_1_05032020,https://hansard.parliament.uk/pdf/commons/2020-03-05,https://hansard.parliament.uk/html/commons/2020-03-05/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/064ae1ae-a044-4c4d-8ed5-255bed9e2fa8,05032020_Westminster,uk_30_05032020,https://www.parliamentlive.tv/Event/Index/43a773a5-2ca3-405a-8247-0a7703534961,Westminster Hall
uk_0_09032020,https://hansard.parliament.uk/pdf/commons/2020-03-09,https://hansard.parliament.uk/html/commons/2020-03-09/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/07e577ad-798a-4089-ae00-1e2be3eb94ff,09032020_Commons,uk_29_09032020,https://www.parliamentlive.tv/Event/Index/98e2e4dd-080b-49a2-996a-804e9b2d2f03,House of Commons
uk_1_09032020,https://hansard.parliament.uk/pdf/commons/2020-03-09,https://hansard.parliament.uk/html/commons/2020-03-09/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/1adcdbcb-b989-483c-b7f3-145370ed1c95,09032020_Westminster,uk_27_09032020,https://www.parliamentlive.tv/Event/Index/9dd2df7a-0f8d-4263-902f-d3f901931b6b,Westminster Hall
uk_0_10032020,https://hansard.parliament.uk/pdf/commons/2020-03-10,https://hansard.parliament.uk/html/commons/2020-03-10/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/fd6d02a0-7910-40f1-9667-c7a86a29b5e9,10032020_Commons,uk_25_10032020,https://www.parliamentlive.tv/Event/Index/bdec099a-a312-489e-a6e0-89ed60d533d0,House of Commons
uk_1_10032020,https://hansard.parliament.uk/pdf/commons/2020-03-10,https://hansard.parliament.uk/html/commons/2020-03-10/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/ed75a024-4e59-4904-b15e-f76a9e164282,10032020_Westminster,uk_24_10032020,https://www.parliamentlive.tv/Event/Index/01f487d4-ea01-4c4d-bc08-db07cf32f2c1,Westminster Hall
uk_1_10032020,https://hansard.parliament.uk/pdf/commons/2020-03-10,https://hansard.parliament.uk/html/commons/2020-03-10/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/ed75a024-4e59-4904-b15e-f76a9e164282,10032020_Westminster,uk_26_10032020,https://www.parliamentlive.tv/Event/Index/395922aa-80bb-4d8e-86bb-0b6616c3d62a,Westminster Hall
uk_0_11032020,https://hansard.parliament.uk/pdf/commons/2020-03-11,https://hansard.parliament.uk/html/commons/2020-03-11/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/0218628b-860d-45eb-8788-810ded8447cd,11032020_Commons,uk_22_11032020,https://www.parliamentlive.tv/Event/Index/2b439ccc-4695-4f26-8210-8c7d1ee9427a,House of Commons
uk_1_11032020,https://hansard.parliament.uk/pdf/commons/2020-03-11,https://hansard.parliament.uk/html/commons/2020-03-11/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/73a9a7d2-d76a-49c2-899a-20d32db0fdb0,11032020_Westminster,uk_20_11032020,https://www.parliamentlive.tv/Event/Index/f888b154-c649-4790-aee4-de6062dfbf34,Westminster Hall
uk_1_11032020,https://hansard.parliament.uk/pdf/commons/2020-03-11,https://hansard.parliament.uk/html/commons/2020-03-11/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/73a9a7d2-d76a-49c2-899a-20d32db0fdb0,11032020_Westminster,uk_23_11032020,https://www.parliamentlive.tv/Event/Index/2054b6f8-4ca5-4f14-9ac7-68a617794df1,Westminster Hall
uk_0_12032020,https://hansard.parliament.uk/pdf/commons/2020-03-12,https://hansard.parliament.uk/html/commons/2020-03-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/f5d7c1fb-3c2b-4ab3-84c8-708b9010bb80,12032020_Commons,uk_18_12032020,https://www.parliamentlive.tv/Event/Index/38710fc7-47d1-497c-bd81-ee2bb912756e,House of Commons
uk_1_12032020,https://hansard.parliament.uk/pdf/commons/2020-03-12,https://hansard.parliament.uk/html/commons/2020-03-12/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c7c77a2b-feea-4fae-873b-8b429ea9aae1,12032020_Westminster,uk_17_12032020,https://www.parliamentlive.tv/Event/Index/d676af0c-1901-4962-bdd4-8477f6176e68,Westminster Hall
uk_0_13032020,https://hansard.parliament.uk/pdf/commons/2020-03-13,https://hansard.parliament.uk/html/commons/2020-03-13/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/1f8d41d0-ebf9-41d4-ad5e-f1b067a95744,13032020_Commons,uk_16_13032020,https://www.parliamentlive.tv/Event/Index/d82a9fec-8fe4-4e8b-a53e-31d729f13105,House of Commons
uk_0_16032020,https://hansard.parliament.uk/pdf/commons/2020-03-16,https://hansard.parliament.uk/html/commons/2020-03-16/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/4748cf75-300a-430f-a802-65963409b523,16032020_Commons,uk_15_16032020,https://www.parliamentlive.tv/Event/Index/bdb37436-ff8e-4117-81e0-0ed255bc2f69,House of Commons
uk_1_16032020,https://hansard.parliament.uk/pdf/commons/2020-03-16,https://hansard.parliament.uk/html/commons/2020-03-16/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/6b3b2ef7-d0f0-4b9c-888b-ff91f94bc2f0,16032020_Westminster,uk_14_16032020,https://www.parliamentlive.tv/Event/Index/fe8c19a0-4c43-46e1-b97c-070d2e5c5277,Westminster Hall
uk_0_17032020,https://hansard.parliament.uk/pdf/commons/2020-03-17,https://hansard.parliament.uk/html/commons/2020-03-17/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/28a2e392-c140-43cf-bcdb-ec86c461425a,17032020_Commons,uk_11_17032020,https://www.parliamentlive.tv/Event/Index/76d071e1-fba5-4c64-a037-3436d4aec535,House of Commons
uk_1_17032020,https://hansard.parliament.uk/pdf/commons/2020-03-17,https://hansard.parliament.uk/html/commons/2020-03-17/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/47ad5104-001c-422f-ae22-62956a8fcf11,17032020_Westminster,uk_10_17032020,https://www.parliamentlive.tv/Event/Index/fc661d2d-db67-4682-a134-a5f891c4afe2,Westminster Hall
uk_1_17032020,https://hansard.parliament.uk/pdf/commons/2020-03-17,https://hansard.parliament.uk/html/commons/2020-03-17/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/47ad5104-001c-422f-ae22-62956a8fcf11,17032020_Westminster,uk_12_17032020,https://www.parliamentlive.tv/Event/Index/8dbb3696-d2a6-4161-ad50-9fabeec694ae,Westminster Hall
uk_0_18032020,https://hansard.parliament.uk/pdf/commons/2020-03-18,https://hansard.parliament.uk/html/commons/2020-03-18/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/51f46240-1274-4eae-8bef-9bf3cde17e49,18032020_Commons,uk_8_18032020,https://www.parliamentlive.tv/Event/Index/b4bb9e13-abb9-43ef-ab22-ef917055fb1a,House of Commons
uk_1_18032020,https://hansard.parliament.uk/pdf/commons/2020-03-18,https://hansard.parliament.uk/html/commons/2020-03-18/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/a26de209-9e1d-45da-a534-b899e3cb5653,18032020_Westminster,uk_6_18032020,https://www.parliamentlive.tv/Event/Index/9e67b2f2-ddb7-4561-a82a-b20c9341ac5d,Westminster Hall
uk_1_18032020,https://hansard.parliament.uk/pdf/commons/2020-03-18,https://hansard.parliament.uk/html/commons/2020-03-18/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/a26de209-9e1d-45da-a534-b899e3cb5653,18032020_Westminster,uk_9_18032020,https://www.parliamentlive.tv/Event/Index/12f6e646-c4ec-4888-9c1e-040c3ebaba39,Westminster Hall
uk_0_19032020,https://hansard.parliament.uk/pdf/commons/2020-03-19,https://hansard.parliament.uk/html/commons/2020-03-19/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/8919036c-164b-44ae-ad09-517562c1dba3,19032020_Commons,uk_5_19032020,https://www.parliamentlive.tv/Event/Index/8605d827-28ba-4e65-8ec3-6d3e202c348a,House of Commons
uk_0_23032020,https://hansard.parliament.uk/pdf/commons/2020-03-23,https://hansard.parliament.uk/html/commons/2020-03-23/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/dbcd4261-2c56-4f2a-bfef-c2f8c77e5f6b,23032020_Commons,uk_4_23032020,https://www.parliamentlive.tv/Event/Index/91a458f2-574e-48fc-a820-dfe00817fa30,House of Commons
uk_0_24032020,https://hansard.parliament.uk/pdf/commons/2020-03-24,https://hansard.parliament.uk/html/commons/2020-03-24/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/2be74030-47ef-47e3-bcbd-58b83bfd1326,24032020_Commons,uk_2_24032020,https://www.parliamentlive.tv/Event/Index/bfded31a-6dcb-42ac-b727-1bbe7816f2cd,House of Commons
uk_0_25032020,https://hansard.parliament.uk/pdf/commons/2020-03-25,https://hansard.parliament.uk/html/commons/2020-03-25/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/083c13f8-abd0-4aef-b006-dcff1bdbff3f,25032020_Commons,uk_1_25032020,https://www.parliamentlive.tv/Event/Index/02663d52-c73b-4a33-9088-50fcd45edfca,House of Commons
uk_0_21042020,https://hansard.parliament.uk/pdf/commons/2020-04-21,https://hansard.parliament.uk/html/commons/2020-04-21/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/2b6340f0-a8de-4390-9ba3-88c9d7ce393c,21042020_Commons,uk_4_21042020,https://www.parliamentlive.tv/Event/Index/1c50a1dc-a866-4dc6-9a35-19ec9fe1cc50,House of Commons
uk_0_22042020,https://hansard.parliament.uk/pdf/commons/2020-04-22,https://hansard.parliament.uk/html/commons/2020-04-22/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/7c3ef9e9-6a9c-4b8a-beaf-6b6afb7a9769,22042020_Commons,uk_3_22042020,https://www.parliamentlive.tv/Event/Index/5495714d-0e79-4feb-98ea-d2cb83ae5dc7,House of Commons
uk_0_27042020,https://hansard.parliament.uk/pdf/commons/2020-04-27,https://hansard.parliament.uk/html/commons/2020-04-27/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9a35c914-1530-44b9-b619-bf736cd96cd2,27042020_Commons,uk_2_27042020,https://www.parliamentlive.tv/Event/Index/95ba4499-25a4-49b7-a317-c6553babbcba,House of Commons
uk_0_28042020,https://hansard.parliament.uk/pdf/commons/2020-04-28,https://hansard.parliament.uk/html/commons/2020-04-28/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/d2204c90-9f91-4995-b3da-800340daee05,28042020_Commons,uk_1_28042020,https://www.parliamentlive.tv/Event/Index/054db461-0467-42e2-afee-1fde126da7d1,House of Commons
uk_0_29042020,https://hansard.parliament.uk/pdf/commons/2020-04-29,https://hansard.parliament.uk/html/commons/2020-04-29/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ca48c1d0-6dce-4fb5-87c1-fe0c80e284c3,29042020_Commons,uk_0_29042020,https://www.parliamentlive.tv/Event/Index/f733613c-76ac-4b32-99d8-20ff9e3eb0fe,House of Commons
uk_0_04052020,https://hansard.parliament.uk/pdf/commons/2020-05-04,https://hansard.parliament.uk/html/commons/2020-05-04/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/97bee0bb-7087-47d8-9dbf-605906c4e693,04052020_Commons,uk_8_04052020,https://www.parliamentlive.tv/Event/Index/39d85b38-0c94-46b8-b54a-3567af7d0fb2,House of Commons
uk_0_05052020,https://hansard.parliament.uk/pdf/commons/2020-05-05,https://hansard.parliament.uk/html/commons/2020-05-05/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/d8361105-fdc6-434f-80c9-48c45da1e805,05052020_Commons,uk_7_05052020,https://www.parliamentlive.tv/Event/Index/dc291793-6aa2-4160-8cf4-762aefc4443b,House of Commons
uk_0_06052020,https://hansard.parliament.uk/pdf/commons/2020-05-06,https://hansard.parliament.uk/html/commons/2020-05-06/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/fb0f8f4f-dc38-4923-89ee-1228d4a10250,06052020_Commons,uk_6_06052020,https://www.parliamentlive.tv/Event/Index/4d271dc1-e5e8-4b6b-88f3-e2c4fdf0597d,House of Commons
uk_0_11052020,https://hansard.parliament.uk/pdf/commons/2020-05-11,https://hansard.parliament.uk/html/commons/2020-05-11/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/bdcfda21-cd9c-4f58-888b-c49b3c996cc6,11052020_Commons,uk_5_11052020,https://www.parliamentlive.tv/Event/Index/74267143-1a35-4d95-9d97-7feaee804129,House of Commons
uk_0_12052020,https://hansard.parliament.uk/pdf/commons/2020-05-12,https://hansard.parliament.uk/html/commons/2020-05-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/53f16025-47f7-4d6e-b918-38fa6e99cd38,12052020_Commons,uk_4_12052020,https://www.parliamentlive.tv/Event/Index/27956229-fb10-4d51-bef1-f18b69392fb4,House of Commons
uk_0_13052020,https://hansard.parliament.uk/pdf/commons/2020-05-13,https://hansard.parliament.uk/html/commons/2020-05-13/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/340f9781-8332-4c95-8f0f-bd55b14934ba,13052020_Commons,uk_3_13052020,https://www.parliamentlive.tv/Event/Index/c233c46e-2773-4ded-a412-e2a8ea5cc1ab,House of Commons
uk_0_18052020,https://hansard.parliament.uk/pdf/commons/2020-05-18,https://hansard.parliament.uk/html/commons/2020-05-18/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/783edea9-0877-4a9e-8cea-6e242d571312,18052020_Commons,uk_2_18052020,https://www.parliamentlive.tv/Event/Index/4b0230a7-e65c-4a30-8d6d-eee4d3b5240b,House of Commons
uk_0_19052020,https://hansard.parliament.uk/pdf/commons/2020-05-19,https://hansard.parliament.uk/html/commons/2020-05-19/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/7deb8155-e0ae-4e7f-af95-b31d3c393e5d,19052020_Commons,uk_1_19052020,https://www.parliamentlive.tv/Event/Index/293771de-8d89-4e04-8212-d0882b804a42,House of Commons
uk_0_20052020,https://hansard.parliament.uk/pdf/commons/2020-05-20,https://hansard.parliament.uk/html/commons/2020-05-20/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/e395888f-2b78-4a30-b3d6-9f0c72f7d91f,20052020_Commons,uk_0_20052020,https://www.parliamentlive.tv/Event/Index/7bbc9bdb-38ff-4b6a-a1c5-32ece0303c74,House of Commons
uk_0_02062020,https://hansard.parliament.uk/pdf/commons/2020-06-02,https://hansard.parliament.uk/html/commons/2020-06-02/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/1bdba941-04d2-43bd-9cb4-c96b88aadb31,02062020_Commons,uk_21_02062020,https://www.parliamentlive.tv/Event/Index/e4b4a65e-ca60-4f4c-8774-c904bcb0b146,House of Commons
uk_0_03062020,https://hansard.parliament.uk/pdf/commons/2020-06-03,https://hansard.parliament.uk/html/commons/2020-06-03/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9e41e404-f308-4427-984a-6aaabf1457ee,03062020_Commons,uk_20_03062020,https://www.parliamentlive.tv/Event/Index/791f8d49-a7db-43b8-9af5-7b3da058e7df,House of Commons
uk_0_04062020,https://hansard.parliament.uk/pdf/commons/2020-06-04,https://hansard.parliament.uk/html/commons/2020-06-04/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/0d383b60-99ee-4a98-929f-43b3c69aadd0,04062020_Commons,uk_18_04062020,https://www.parliamentlive.tv/Event/Index/c331e3c1-edb7-4905-a23c-297753d25aef,House of Commons
uk_0_08062020,https://hansard.parliament.uk/pdf/commons/2020-06-08,https://hansard.parliament.uk/html/commons/2020-06-08/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/html/commons/2020-06-08/CommonsChamber,08062020_Commons,uk_17_08062020,https://www.parliamentlive.tv/Event/Index/6f5419f1-b453-4668-b748-031839be0f28,House of Commons
uk_0_09062020,https://hansard.parliament.uk/pdf/commons/2020-06-09,https://hansard.parliament.uk/html/commons/2020-06-09/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/4fb4508b-f5ad-4013-aab0-27e09fe0561b,09062020_Commons,uk_16_09062020,https://www.parliamentlive.tv/Event/Index/8b18268d-531e-4d77-82bd-e363bbf50993,House of Commons
uk_0_10062020,https://hansard.parliament.uk/pdf/commons/2020-06-10,https://hansard.parliament.uk/html/commons/2020-06-10/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/1806562f-7907-4487-b965-a89f5a7b4559,10062020_Commons,uk_15_10062020,https://www.parliamentlive.tv/Event/Index/a7468777-1570-483c-b245-b72c85e08bb7,House of Commons
uk_0_11062020,https://hansard.parliament.uk/pdf/commons/2020-06-11,https://hansard.parliament.uk/html/commons/2020-06-11/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/300be7e2-faae-49f1-b310-50d1e57900db,11062020_Commons,uk_13_11062020,https://www.parliamentlive.tv/Event/Index/bce17d1e-1b0a-4964-9c6f-a65e0da78262,House of Commons
