session_date,session_title,session_url,Audio zapis,Izvještaj,Obavještenje,Poslanička pitanja,Rezultati glasanja,Stenogram,Zapisnik
2015-03-11 00:00:00,8. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1082&ConvernerId=1,https://static.parlament.ba/doc/45844_8_sjed_PD.mp3,https://static.parlament.ba/doc/45841_08%20%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/45846_(B)%20Obavjestenje%20za%20DN%20sa%208%20sj%20PD.pdf,,https://static.parlament.ba/doc/45821_glasanja8sjPD.pdf,https://static.parlament.ba/doc/45845_8.%20sjednica%2011.03.15..docx,https://static.parlament.ba/doc/46282_Zapisnik%20(B).pdf
2015-02-26 00:00:00,7. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1067&ConvernerId=1,https://static.parlament.ba/doc/45567_7_sjed_PD.mp3,https://static.parlament.ba/doc/45467_07.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/45850_Obavjestenje%20(B).pdf,,https://static.parlament.ba/doc/45464_Glasanja7sjPD.pdf,https://static.parlament.ba/doc/45849_7.%20sjednica%2026.02.15..docx,https://static.parlament.ba/doc/45853_(B)%20Zapisnik%20sa%207%20sj%20PD%20PS%20BiH.pdf
2015-02-23 00:00:00,2. hitna sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1089&ConvernerId=1,,,,,,,https://static.parlament.ba/doc/45866_(B)%20Zapisnik%202%20hitne%20sj%20PD.pdf
2015-02-23 00:00:00,1. hitna sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1070&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=45568,,https://static.parlament.ba/doc/45569_Obavjestenje%20(B).pdf,,https://static.parlament.ba/doc/45207_1hitnaSjPD.pdf,https://static.parlament.ba/doc/45572_1.%20hitna%20sjednica%2023.02.15..docx,https://static.parlament.ba/doc/45857_(B)%20Zapisnik%201%20hitne%20sj%20PD.pdf
2015-02-11 00:00:00,6. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1058&ConvernerId=1,https://static.parlament.ba/doc/45025_6_sjed_PD.mp3,https://static.parlament.ba/doc/45027_06.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/45040_Obavjestenje%20za%20DN%20(B).PDF,,https://static.parlament.ba/doc/45026_6sjednicaPD.pdf,https://static.parlament.ba/doc/45573_6.%20sjednica%2011.02.15..docx,https://static.parlament.ba/doc/45860_(B)%20Zapisnik%206%20sj%20PD.pdf
2015-01-29 00:00:00,5. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1049&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=44767,https://static.parlament.ba/doc/44695_05.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/44760_(B)%20Obavjestenje%20za%20DN%20sa%205%20sj%20PD.PDF,,https://static.parlament.ba/doc/44694_Glasanja5SjPD.pdf,https://static.parlament.ba/doc/44766_5.%20sjednica%2029.01.15..docx,https://static.parlament.ba/doc/45863_(B)%20Zapisnik%205%20sj%20PD.pdf
2015-01-16 00:00:00,4. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1046&ConvernerId=1,https://static.parlament.ba/doc/44514_4_sjed_PD.mp3,,,,,https://static.parlament.ba/doc/44513_4.%20sjednica%2016.01.15..docx,https://static.parlament.ba/doc/44768_Zapisnik%20(B).pdf
2015-01-15 00:00:00,3. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1037&ConvernerId=1,https://static.parlament.ba/doc/44515_3_sjed_PD.mp3,https://static.parlament.ba/doc/44276_03.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/44517_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/44520_Poslanicka%20pitanja-proslijedena.pdf,https://static.parlament.ba/doc/44279_Glasanja3sjPD.pdf,https://static.parlament.ba/doc/44516_3.%20sjednica%2015.01.15..docx,https://static.parlament.ba/doc/44771_Zapisnik%20(B).pdf
2014-12-29 00:00:00,2. sjednica Predstavnickog doma Parlamentarne skupstine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1034&ConvernerId=1,https://static.parlament.ba/doc/44023_2_sjed_PD.mp3,https://static.parlament.ba/doc/43909_02.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/44016_(B)%20Obavjestenje%20za%20DN.PDF,,https://static.parlament.ba/doc/43902_2sjednicaPD.pdf,https://static.parlament.ba/doc/44020_2.%20sjednica%20PD%2029.12.14..docx,https://static.parlament.ba/doc/44548_Zapisnik%20(B).pdf
2014-12-09 00:00:00,Konstituirajuca sjednica  Predstavnickog doma Parlamentarne skupstine BiH,https://parlament.ba/session/OSessionDetails?id=1033&ConvernerId=1,https://static.parlament.ba/doc/44021_Konstituiraju%c4%87a%20sjednica%20%20Predstavni%c4%8dkog%20doma%20Parlamentarne%20skup%c5%a1tine%20BiH.mp3,,,,,https://static.parlament.ba/doc/44022_Konstituiraju%c4%87a%20sjednica%20PD%20-%2009.12.14..docx,https://static.parlament.ba/doc/44551_Zapisnik%20(B).pdf
2014-09-25 00:00:00,73. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=997&ConvernerId=1,https://static.parlament.ba/doc/43414_73_sjed_PD.mp3,https://static.parlament.ba/doc/43359_prvi%20izvjestaj%20-%2073.%20sjednica%20PD%20-%20B.pdf,https://parlament.ba/session/GetOwisDocument?id=43410,https://static.parlament.ba/doc/43413_Poslanicka%20pitanja.PDF,https://static.parlament.ba/doc/43377_glasanja73sjPD.pdf,https://static.parlament.ba/doc/43415_73.%20sjednica%20PD%2025.09.14..docx,
2014-09-04 00:00:00,72. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=985&ConvernerId=1,https://static.parlament.ba/doc/43034_72_sjed_PD.mp3,https://static.parlament.ba/doc/42771_prvi%20izvjestaj%20-%2072.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/43035_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/43038_Poslanicka%20pitanja.PDF,https://static.parlament.ba/doc/42774_glasanja72sjednica.pdf,https://static.parlament.ba/doc/43039_72.%20sjednica%20PD%2004.09.14..docx,
2014-07-31 00:00:00,71. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=979&ConvernerId=1,https://static.parlament.ba/doc/42414_71_sjed_PD.mp3,https://static.parlament.ba/doc/42140_prvi%20izvjestaj%20-%2071.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/42416_Obavjestenje%20(B).pdf,,https://static.parlament.ba/doc/42143_Glasanje%2071.%20sjednica.pdf,https://static.parlament.ba/doc/42415_71.%20sjednica%20PD%2031.07.14..docx,
2014-07-24 00:00:00,70. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=970&ConvernerId=1,https://static.parlament.ba/doc/42067_70_sjed_PD.mp3,https://static.parlament.ba/doc/41972_prvi%20izvjestaj%20-%2070.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/42419_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/42422_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/42005_Glasanja%2070.sjednica.pdf,https://static.parlament.ba/doc/42123_70.%20sjednica%20PD%2024.07.14..docx,
2014-07-03 00:00:00,69. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=961&ConvernerId=1,https://static.parlament.ba/doc/41390_69_sjed_PD.mp3,https://static.parlament.ba/doc/41290_prvi%20izvjestaj%20-%2069.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/41391_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/41396_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/41271_Glasanja%2069.sjednica%20PD.pdf,https://static.parlament.ba/doc/41479_69.%20sjednica%20PD%2003.07.14..docx,https://static.parlament.ba/doc/43040_Zapisnik%20(B).pdf
2014-06-12 00:00:00,68. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=947&ConvernerId=1,https://static.parlament.ba/doc/40750_68_sjed_PD.mp3,https://static.parlament.ba/doc/40704_prvi%20izvjestaj%20-%2068.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/40746_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/40749_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/40714_Glasanja%2068.sjednica%20PD.pdf,https://static.parlament.ba/doc/41384_68%20PD%2012062014.doc,https://static.parlament.ba/doc/41476_Zapisnik%2068%20sj%20PD%20usvojen%20(B).PDF
2014-05-28 00:00:00,67. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=941&ConvernerId=1,https://static.parlament.ba/doc/40193_67_sjed_PD.mp3,https://static.parlament.ba/doc/40098_prvi%20izvjestaj%20-%2067.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/40359_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/40227_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/40194_Glasanja%2067.sjednica%20PD.pdf,https://static.parlament.ba/doc/41383_67%20PD%2028.05.14..doc,https://static.parlament.ba/doc/41274_Zapisnik%20(B).pdf
2014-05-14 00:00:00,66. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=936&ConvernerId=1,https://static.parlament.ba/doc/39737_66_sjed_PD.mp3,https://static.parlament.ba/doc/39619_prvi%20izvjestaj%20-%2066.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/39734_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/39738_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/39628_Glasanja%2066.sjednica%20PD.pdf,https://static.parlament.ba/doc/41382_66.%20sjednica%20PD%2014.05.14..doc,https://static.parlament.ba/doc/41404_Zapisnik%20(B).pdf
2014-04-15 00:00:00,65. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=927&ConvernerId=1,https://static.parlament.ba/doc/39123_65_sjed_PD.mp3,https://static.parlament.ba/doc/38824_prvi%20izvjestaj%20-%2065.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/39134_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/39276_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/38827_Glasanja%2065.%20sjednica.pdf,https://static.parlament.ba/doc/41380_65.%20sjednica%20PD%2015.04.14..doc,https://static.parlament.ba/doc/40363_Zapisnik%20(B).pdf
2014-03-26 00:00:00,Nastavak 64. sjednice Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=913&ConvernerId=1,https://static.parlament.ba/doc/38255_Nastavak%2064%20sjednice%20PD%2026%2003%202014.mp3,https://static.parlament.ba/doc/38232_prvi%20izvjestaj%20-%20nastavak%2064.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/38334_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/38332_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/38237_Glasanja%20Nastavak%2064.sj.PD.pdf,https://static.parlament.ba/doc/41386_64.%20sjednica%20PD%2026.03.14.%20-%20nastavak.doc,https://static.parlament.ba/doc/39485_Zapisnik%20(B).pdf
2014-03-13 00:00:00,64. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=902&ConvernerId=1,https://static.parlament.ba/doc/38053_64_sjed_PD.mp3,,https://static.parlament.ba/doc/38055_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/38054_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/37992_glasanja_64sjednica.pdf,https://static.parlament.ba/doc/39277_64%20%20sjednica%20PD%2013%2003%2014%20.doc,
2014-02-25 00:00:00,Nastavak 63. sjednice Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=900&ConvernerId=1,https://static.parlament.ba/doc/37813_Nastavak%2063_sjed_PD.mp3,https://static.parlament.ba/doc/37650_prvi%20izvjestaj%20-%2063.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/37653_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/37656_Poslanicka%20pitanja.PDF,https://static.parlament.ba/doc/37460_glasanja_nastavak63sj.pdf,https://static.parlament.ba/doc/41379_63.%20sjednica%20PD%2025.02.14.%20-%20nastavak.doc,https://static.parlament.ba/doc/38058_Zapisnik%20(B).pdf
2014-02-06 00:00:00,63. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=887&ConvernerId=1,https://static.parlament.ba/doc/37808_63_sjed_PD.mp3,,,,https://static.parlament.ba/doc/37265_glasanja63sjednicaPD.pdf,https://static.parlament.ba/doc/37657_63%20%20sjednica%20PD%2006%2002%2014%20.doc,
2014-01-23 00:00:00,62. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=876&ConvernerId=1,https://static.parlament.ba/doc/36854_62_sjed_PD.mp3,https://static.parlament.ba/doc/36863_prvi%20izvjestaj%20-%2062.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/36945_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/37017_Poslanicko%20pitanje-III%20dio.pdf,https://static.parlament.ba/doc/36855_Glasanja62.sjednica.pdf,https://static.parlament.ba/doc/37163_62%20%20sjednica%20PD%2023%2001%2014%20.doc,https://static.parlament.ba/doc/38061_Zapisnik%20(B).pdf
2013-12-30 00:00:00,61. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=870&ConvernerId=1,https://static.parlament.ba/doc/36217_61_sjed_PD.mp3,https://static.parlament.ba/doc/36856_prvi%20izvjestaj%20-%2061.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/36218_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/36222_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/36130_Glasanja61sjednicaPD.pdf,https://static.parlament.ba/doc/36221_61%20%20sjednica%20PD%2030%2012%2013%20.doc,https://static.parlament.ba/doc/37160_Zapisnik%20(B).pdf
2013-12-30 00:00:00,Nastavak 60. sjednice Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=869&ConvernerId=1,https://static.parlament.ba/doc/36223_Nastavak_60_sjed_PD.mp3,,,,https://static.parlament.ba/doc/36118_GlasanjaNastavak60.sj.pdf,https://static.parlament.ba/doc/36224_60%20%20sjednica%20PD%2030%2012%2013%20%20-%20nastavak.doc,https://static.parlament.ba/doc/37157_Zapisnik%20(B).pdf
2013-12-16 00:00:00,60. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=864&ConvernerId=1,https://static.parlament.ba/doc/35748_60_sjed_PD.mp3,,,,,https://static.parlament.ba/doc/35963_60%20%20sjednica%20PD%2016%2012%2013%20.doc,
2013-12-12 00:00:00,59. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=859&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=35657,https://static.parlament.ba/doc/35682_prvi%20izvjestaj%20-%2059.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/35947_Obavjestenje%20(B).pdf,,https://static.parlament.ba/doc/35656_glasanja_59sjednicaPD.pdf,https://static.parlament.ba/doc/35964_59.%20sjednica%20PD%2012.12.13..docx,https://static.parlament.ba/doc/36324_Zapisnik%20(B).pdf
2013-12-05 00:00:00,58. sjednicа Predstavničkog doma Parlamentarne skupštine BiH (po okončanju nastavka 57. sjednice Doma),https://parlament.ba/session/OSessionDetails?id=847&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=35471,https://static.parlament.ba/doc/35213_prvi%20izvjestaj%20-%2058.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/35304_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/35459_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/35193_58.%20sjednica%20PD.pdf,https://static.parlament.ba/doc/35965_58%20%20sjednica%20PD%2005%2012%2013%20.doc,https://static.parlament.ba/doc/36321_Zapisnik%20(B).pdf
2013-12-05 00:00:00,Nastavak 57. sjednice Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=846&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=35950,https://static.parlament.ba/doc/35207_prvi%20izvjestaj%20-%2057.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/35307_Obavjestenje%20sa%20nastavka%20sjednice%20(B).pdf,,https://static.parlament.ba/doc/35192_Nastavak%2057.sjednicePD.pdf,https://static.parlament.ba/doc/35966_57%20%20sjednica%20PD%20-%2005%2012%2013%20%20-%20nastavak.doc,https://static.parlament.ba/doc/36318_Zapisnik%20(B).pdf
2013-11-20 00:00:00,57. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=834&ConvernerId=1,https://static.parlament.ba/doc/35470_57_sjed_PD.mp3,,https://static.parlament.ba/doc/35462_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/35460_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/34692_57.sjednica%20PD.pdf,https://static.parlament.ba/doc/35967_57%20%20sjednica%20PD%2020%2011%2013%20.doc,
2013-11-05 00:00:00,56. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=831&ConvernerId=1,https://static.parlament.ba/doc/34340_56_sjed_PD.MP3,https://static.parlament.ba/doc/34128_prvi%20izvjestaj%20-%2056.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/34337_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/34341_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/34143_glasanja56_sjednicaPD.pdf,https://static.parlament.ba/doc/35968_56%20%20sjednica%20PD%2005%2011%2013%20.doc,https://parlament.ba/session/GetOwisDocument?id=35951
2013-10-28 00:00:00,Nastavak 55. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=830&ConvernerId=1,https://static.parlament.ba/doc/34037_Nastavak_55_sjed_PD.MP3,https://static.parlament.ba/doc/33620_prvi%20izvjestaj%20-%2055.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/33952_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/33955_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/33655_Nastavak%2055.sjednice.pdf,https://static.parlament.ba/doc/35969_55%20%20sjednica%20PD%2028%2010%2013%20%20-%20nastavak.doc,https://static.parlament.ba/doc/34342_Zapisnik%20(B).pdf
2013-10-24 00:00:00,55. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=818&ConvernerId=1,https://static.parlament.ba/doc/33659_55_sjed_PD.MP3,https://static.parlament.ba/doc/33690_prvi%20izvjestaj%20-%2055.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/35955_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/35954_Poslanicka%20pitanja-proslijedjena.pdf,https://static.parlament.ba/doc/33589_glasanja_55sjednicaPD.pdf,https://static.parlament.ba/doc/35970_55%20%20sjednica%20PD%2024%2010%2013%20.doc,
2013-10-07 00:00:00,54. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=813&ConvernerId=1,https://static.parlament.ba/doc/33143_54_sjed_PD.MP3,https://static.parlament.ba/doc/33140_54.%20sjednica%20Z.D-tabela%20B.doc,https://static.parlament.ba/doc/33391_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/33322_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/33148_glasanja_54_sjednicaPD.pdf,https://static.parlament.ba/doc/35971_54%20%20sjednica%20PD%2007%2010%2013%20.doc,https://static.parlament.ba/doc/34053_Zapisnik%20(B).pdf
2013-09-19 00:00:00,53. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=804&ConvernerId=1,https://static.parlament.ba/doc/32911_53_sjed_PD.MP3,https://static.parlament.ba/doc/32825_53.%20sjednica%20Z.D.%20-%20tabela%20B.doc,https://static.parlament.ba/doc/32905_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/33053_Poslanicka%20pitanja-proslijedjena.pdf,https://static.parlament.ba/doc/32828_Glasanja%2053.sj.PD.pdf,https://static.parlament.ba/doc/35972_53%20%20sjednica%20PD%2019%2009%2013%20.doc,https://static.parlament.ba/doc/33388_Zapisnik%20(B).pdf
2013-08-29 00:00:00,52. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=795&ConvernerId=1,https://static.parlament.ba/doc/32351_52_sjed_PD.MP3,https://static.parlament.ba/doc/32151_prvi%20izvjestaj%20-%2052.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/32345_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/33057_Poslanicka%20pitanja%20i%20inicijativa-proslijedjena.pdf,https://static.parlament.ba/doc/32278_Glasanja52sjPD.pdf,https://static.parlament.ba/doc/35958_52%20%20sjednica%20PD%2029%2008%2013%20.doc,https://static.parlament.ba/doc/33054_Zapisnik%20(B).pdf
2013-07-25 00:00:00,51. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=790&ConvernerId=1,https://static.parlament.ba/doc/31684_51_sjed_PD.MP3,https://static.parlament.ba/doc/31686_51.%20sjednica%20Zastupnickog%20doma%20PSBiH%20-%20tabela%20B.doc,https://static.parlament.ba/doc/33060_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/31798_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/31685_Glasanja51sjPD.pdf,https://static.parlament.ba/doc/35974_51%20PD%2025072013.doc,https://static.parlament.ba/doc/32348_Zapisnik%20(B).pdf
2013-07-18 00:00:00,50. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=777&ConvernerId=1,https://static.parlament.ba/doc/31633_50_sjed_PD.MP3,https://static.parlament.ba/doc/31428_prvi%20izvjestaj%20-%2050.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/31630_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/32037_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/31403_Glasanja50sjednicaPD.pdf,https://static.parlament.ba/doc/35976_50%20%20sjednica%20PD%2018%2007%2013%20.doc,https://static.parlament.ba/doc/32352_Zapisnik%20(B).pdf
2013-07-08 00:00:00,Nastavak 49. sjednice Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=771&ConvernerId=1,https://static.parlament.ba/doc/30534_Nastavak%2049_sjed_PD.MP3,https://static.parlament.ba/doc/30911_prvi%20izvjestaj%20-nastavak%2049.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/30905_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/31634_Poslanicka%20pitanja-proslijedena.pdf,https://static.parlament.ba/doc/30627_glasanja_nastavak49PD.pdf,https://static.parlament.ba/doc/35977_49%20%20sjednice%20PD%2008%2007%2013%20%20-%20nastavak.doc,https://static.parlament.ba/doc/31659_Zapisnik%20(B).pdf
2013-06-06 00:00:00,49. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=754&ConvernerId=1,https://static.parlament.ba/doc/30532_49_sjed_PD.MP3,,,,,https://static.parlament.ba/doc/35978_49%20%20sjednica%20PD%2006%2006%2013%20.doc,
2013-05-23 00:00:00,48. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=747&ConvernerId=1,https://static.parlament.ba/doc/30531_48_sjed_PD.MP3,https://static.parlament.ba/doc/29925_prvi%20izvjestaj%20-%2048.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/30124_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/30913_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/29931_Glasanja%2048sjPD%2023.05.2013..pdf,https://static.parlament.ba/doc/35979_48%20%20sjednica%20PD%2023%2005%2013%20.doc,https://static.parlament.ba/doc/30955_Zapisnik%20(B).pdf
2013-04-18 00:00:00,47. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=731&ConvernerId=1,https://static.parlament.ba/doc/30322_47_sjed_PD.MP3,https://static.parlament.ba/doc/29098_prvi%20izvjestaj%20-%2047.%20sjednica%20PD%20-%20B.pdf,https://static.parlament.ba/doc/29277_(B)%20Obavjestenje%20za%20DN%2047%20sj.PDF,https://static.parlament.ba/doc/29442_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/29104_glasanja47sjednicaPD.pdf,https://static.parlament.ba/doc/35980_47%20%20sjednica%20PD%2018%2004%2013%20.doc,https://static.parlament.ba/doc/30319_Zapisnik%20(B).pdf
2013-03-28 00:00:00,46. sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=717&ConvernerId=1,https://static.parlament.ba/doc/30323_46_sjed_PD.MP3,https://static.parlament.ba/doc/28259_B%2046%20TAB.pdf,https://static.parlament.ba/doc/28335_Obavjestenje%20(B).pdf,https://static.parlament.ba/doc/28760_Poslanicka%20pitanja.pdf,https://static.parlament.ba/doc/28265_glasanja46sjednicaPD.pdf,https://static.parlament.ba/doc/35982_46%20%20sjednica%20PD%2028%2003%2013%20.doc,https://static.parlament.ba/doc/29278_Zapisnik%20(B).pdf
2013-03-26 00:00:00,45. sjednica Predstavničkog doma Parlamentarne skupštine BiH (po okončanju nastavka 2. posebne zajedničke sjednice oba doma),https://parlament.ba/session/OSessionDetails?id=720&ConvernerId=1,https://static.parlament.ba/doc/28233_45_sjed_PD.MP3,https://static.parlament.ba/doc/28084_B%20tab%2045%20(2).pdf,https://static.parlament.ba/doc/28230_Obavjestenje%20(B).pdf,,https://static.parlament.ba/doc/28083_glasanja45PD_2603.pdf,https://static.parlament.ba/doc/35981_45%20PD%2026032013.doc,https://static.parlament.ba/doc/33061_Zapisnik%20(B).pdf
