date,session_title,link_to_session
30.1.2006,73. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2398&ConvernerId=1
16.1.2006,72. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2397&ConvernerId=1
21.12.2005,71. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2396&ConvernerId=1
8.11.2005,70. сједница Представничког дома Парламентарне скупштине Босне и Херцеговине,https://parlament.ba/session/SessionDetails?id=2395&ConvernerId=1
25.10.2005,69. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2394&ConvernerId=1
14.10.2005,68. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2393&ConvernerId=1
30.9.2005,67. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2392&ConvernerId=1
28.9.2005,66. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2391&ConvernerId=1
16.9.2005,65. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2390&ConvernerId=1
31.8.2005,64. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2389&ConvernerId=1
27.7.2005,63. сједница Представничког дома Парламентарне скупштине Босне и Херцеговине (27.07. и 30.08.2005.),https://parlament.ba/session/SessionDetails?id=2388&ConvernerId=1
19.7.2005,62. сједница Представничког дома Парламентарне скупштине Босне и Херцеговине,https://parlament.ba/session/SessionDetails?id=2387&ConvernerId=1
30.6.2005,61. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2386&ConvernerId=1
29.6.2005,60. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2385&ConvernerId=1
29.6.2005,59. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2384&ConvernerId=1
8.6.2005,58. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2383&ConvernerId=1
17.5.2005,57. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2382&ConvernerId=1
4.5.2005,56. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2381&ConvernerId=1
21.4.2005,55. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2380&ConvernerId=1
12.4.2005,54. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2379&ConvernerId=1
10.3.2005,53. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (10. i 24.03.2005.),https://parlament.ba/session/SessionDetails?id=2378&ConvernerId=1
18.2.2005,52. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2377&ConvernerId=1
3.2.2005,51. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2376&ConvernerId=1
12.1.2005,50. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2375&ConvernerId=1
29.12.2004,49. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2374&ConvernerId=1
22.12.2004,48. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (22. i 29.12.2004.),https://parlament.ba/session/SessionDetails?id=2373&ConvernerId=1
2.12.2004,47. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2372&ConvernerId=1
4.11.2004,46. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2371&ConvernerId=1
12.10.2004,45. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2370&ConvernerId=1
23.9.2004,44. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2369&ConvernerId=1
7.9.2004,43. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (07. i 08.09.2004.),https://parlament.ba/session/SessionDetails?id=2368&ConvernerId=1
27.7.2004,42. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2367&ConvernerId=1
14.7.2004,41. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (14. i 27.07.2004.),https://parlament.ba/session/SessionDetails?id=2366&ConvernerId=1
25.6.2004,40. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2365&ConvernerId=1
18.6.2004,39. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (18. i 25.06.2004.),https://parlament.ba/session/SessionDetails?id=2364&ConvernerId=1
9.6.2004,38. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2363&ConvernerId=1
21.5.2004,"37. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (21.05, 27.05 i 09.06.2004.)",https://parlament.ba/session/SessionDetails?id=2362&ConvernerId=1
11.5.2004,36. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2361&ConvernerId=1
4.5.2004,35. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2360&ConvernerId=1
23.4.2004,34. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2359&ConvernerId=1
14.4.2004,33. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2358&ConvernerId=1
31.3.2004,32. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2357&ConvernerId=1
15.3.2004,31. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2356&ConvernerId=1
24.2.2004,30. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2355&ConvernerId=1
12.2.2004,29. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2354&ConvernerId=1
22.1.2004,28. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2353&ConvernerId=1
29.12.2003,27. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2352&ConvernerId=1
18.12.2003,26. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2351&ConvernerId=1
1.12.2003,25. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2350&ConvernerId=1
27.11.2003,24. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2349&ConvernerId=1
20.11.2003,23. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2348&ConvernerId=1
7.11.2003,22. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (07. i 12.11.2003.),https://parlament.ba/session/SessionDetails?id=2347&ConvernerId=1
23.10.2003,21. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2346&ConvernerId=1
13.10.2003,20. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2345&ConvernerId=1
24.9.2003,19. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2344&ConvernerId=1
10.9.2003,18. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (10. i 23.09.2003.),https://parlament.ba/session/SessionDetails?id=2343&ConvernerId=1
7.8.2003,17. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2342&ConvernerId=1
17.7.2003,16. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2341&ConvernerId=1
27.6.2003,15. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (27.06. i 17.07.2003.),https://parlament.ba/session/SessionDetails?id=2340&ConvernerId=1
6.6.2003,14. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2339&ConvernerId=1
13.5.2003,13. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2338&ConvernerId=1
22.4.2003,12. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2337&ConvernerId=1
9.4.2003,11. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2336&ConvernerId=1
5.3.2003,10. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2335&ConvernerId=1
4.3.2003,09. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2334&ConvernerId=1
4.2.2003,08. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2333&ConvernerId=1
13.1.2003,07. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2332&ConvernerId=1
3.1.2003,06. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2331&ConvernerId=1
23.12.2002,05. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2330&ConvernerId=1
17.12.2002,04. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2329&ConvernerId=1
11.12.2002,03. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2328&ConvernerId=1
9.12.2002,02. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2327&ConvernerId=1
1.10.2002,32. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (01.10. i 04.10.2002.),https://parlament.ba/session/SessionDetails?id=2325&ConvernerId=1
16.9.2002,31. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2324&ConvernerId=1
3.9.2002,Konstituirajuća sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (03. i 09.12.2002.),https://parlament.ba/session/SessionDetails?id=2326&ConvernerId=1
1.8.2002,30. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2323&ConvernerId=1
16.7.2002,29. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2322&ConvernerId=1
3.7.2002,28. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2321&ConvernerId=1
20.6.2002,27. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2320&ConvernerId=1
29.5.2002,26. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2319&ConvernerId=1
23.5.2002,25. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2318&ConvernerId=1
17.4.2002,24. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2317&ConvernerId=1
17.4.2002,23. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2316&ConvernerId=1
15.3.2002,22. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2315&ConvernerId=1
12.3.2002,21. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (12. i 15.03.2002.),https://parlament.ba/session/SessionDetails?id=2314&ConvernerId=1
12.2.2002,20. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2313&ConvernerId=1
16.1.2002,19. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2312&ConvernerId=1
28.12.2001,18. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (13. i 28.12.2001.),https://parlament.ba/session/SessionDetails?id=2311&ConvernerId=1
30.11.2001,17. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (30.11. i 13.12.2001.),https://parlament.ba/session/SessionDetails?id=2310&ConvernerId=1
20.11.2001,16. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2309&ConvernerId=1
24.10.2001,15. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (24. i 25.10.2001.),https://parlament.ba/session/SessionDetails?id=2308&ConvernerId=1
9.10.2001,14. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2307&ConvernerId=1
21.8.2001,13. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2306&ConvernerId=1
18.7.2001,12. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2305&ConvernerId=1
6.7.2001,11. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2304&ConvernerId=1
20.6.2001,10. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (20. i 21.06.2001.),https://parlament.ba/session/SessionDetails?id=2303&ConvernerId=1
6.6.2001,09. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2302&ConvernerId=1
17.5.2001,8. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2301&ConvernerId=1
19.4.2001,7. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2300&ConvernerId=1
27.3.2001,6. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2299&ConvernerId=1
26.3.2001,5. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2298&ConvernerId=1
22.2.2001,4. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2297&ConvernerId=1
7.2.2001,3. sjednicа Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2296&ConvernerId=1
29.1.2001,2. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2295&ConvernerId=1
29.12.2000,Konstituirajuća sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2294&ConvernerId=1
18.10.2000,26. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2447&ConvernerId=1
29.8.2000,"25. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (29.08., 06.09., 14.09., 28.09. i 12.10.2000.)",https://parlament.ba/session/SessionDetails?id=2446&ConvernerId=1
27.7.2000,24. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2445&ConvernerId=1
22.6.2000,23. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (22.06. i 04.07.2000.),https://parlament.ba/session/SessionDetails?id=2444&ConvernerId=1
6.6.2000,22. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2443&ConvernerId=1
6.6.2000,21. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2442&ConvernerId=1
8.5.2000,20. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine ( 08.05. i 17.05.2000.),https://parlament.ba/session/SessionDetails?id=2441&ConvernerId=1
19.4.2000,19. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2440&ConvernerId=1
7.3.2000,"18. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (07.03., 22.03. i 13.04.2000.)",https://parlament.ba/session/SessionDetails?id=2439&ConvernerId=1
15.2.2000,17. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (15.02. i 29.02.2000.),https://parlament.ba/session/SessionDetails?id=2438&ConvernerId=1
12.1.2000,"16. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (12.01., 18.01., 31.01. i 01.02.2000.)",https://parlament.ba/session/SessionDetails?id=2437&ConvernerId=1
15.12.1999,15. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (15.12. i 29.12.1999.),https://parlament.ba/session/SessionDetails?id=2436&ConvernerId=1
1.12.1999,14. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2435&ConvernerId=1
23.11.1999,13. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (23.11. i 24.11.1999.),https://parlament.ba/session/SessionDetails?id=2434&ConvernerId=1
10.11.1999,12. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (10.11. i 24.11.1999.),https://parlament.ba/session/SessionDetails?id=2433&ConvernerId=1
5.10.1999,"11. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (05.10., 13.10., 27.10. i 09.11.1999.)",https://parlament.ba/session/SessionDetails?id=2432&ConvernerId=1
17.9.1999,10. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2431&ConvernerId=1
31.8.1999,9. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (31.08. i 10.09.1999.),https://parlament.ba/session/SessionDetails?id=2430&ConvernerId=1
27.7.1999,8. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2429&ConvernerId=1
15.7.1999,7. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2427&ConvernerId=1
8.6.1999,6. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2426&ConvernerId=1
11.5.1999,5. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2425&ConvernerId=1
10.2.1999,4. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2424&ConvernerId=1
3.2.1999,3. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (03.02. i 04.02.1999.),https://parlament.ba/session/SessionDetails?id=2424&ConvernerId=1
10.12.1998,2. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2423&ConvernerId=1
26.11.1998,1. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (26.11. i 03.12.1998.),https://parlament.ba/session/SessionDetails?id=2422&ConvernerId=1
1.9.1998,11. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2421&ConvernerId=1
2.7.1998,10. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (02.07. i 14.07.1998.),https://parlament.ba/session/SessionDetails?id=2420&ConvernerId=1
18.5.1998,9. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2419&ConvernerId=1
27.4.1998,8. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2418&ConvernerId=1
5.3.1998,7. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2417&ConvernerId=1
3.2.1998,6. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (03.02. i 05.03.1998.),https://parlament.ba/session/SessionDetails?id=2416&ConvernerId=1
18.11.1997,"5. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (18.11, 2.12, 15.12.1997. i 3.2.1998.)",https://parlament.ba/session/SessionDetails?id=2415&ConvernerId=1
16.9.1997,4. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2414&ConvernerId=1
20.6.1997,3. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2413&ConvernerId=1
30.4.1997,2. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2412&ConvernerId=1
3.1.1997,1. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/SessionDetails?id=2411&ConvernerId=1
