video_id,mp4_video_link,pdf_link,session_date,session_title,session_url
2036,https://static.parlament.ba/doc/131467_11.sjednica%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/132302_11.%20sjednica%20PD.pdf,2020-07-23 00:00:00,11. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=2036&ConvernerId=1
2039,https://static.parlament.ba/doc/131468_9.hitna%20sjednica%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/131493_9.%20hitna%20PD%2015.07.2020..pdf,2020-07-15 00:00:00,"9.	 hitna sjednica Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=2039&ConvernerId=1
2035,https://static.parlament.ba/doc/131469_8.%20hitna%20sjednica%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/131494_8.%20hitna%20PD%2015.07.2020..pdf,2020-07-15 00:00:00,8. hitna sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=2035&ConvernerId=1
2025,https://static.parlament.ba/doc/130403_7.%20hitna%20sjednica%20Predstavnickog%20doma%20PSBiH%209.7.2020..mp3,https://static.parlament.ba/doc/131495_7.%20hitna%20PD%2009.07.2020..pdf,2020-07-09 00:00:00,"7.	 hitna sjednica Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=2025&ConvernerId=1
2019,https://static.parlament.ba/doc/130402_10.%20sjednica%20Predstavnickog%20doma%20PSBiH%207.7.2020..mp3,https://static.parlament.ba/doc/130995_10.%20PD%2007.07.2020..pdf,2020-07-07 00:00:00,10.  sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=2019&ConvernerId=1
1999,https://static.parlament.ba/doc/128685_9.%20sjednica%20Predstavnickog%20doma%20PSBiH%2010.6.2020..mp3,https://static.parlament.ba/doc/129089_9.%20PD%2010.06.2020..pdf,2020-06-10 00:00:00,9. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1999&ConvernerId=1
1998,https://static.parlament.ba/doc/127245_Nastavak%208%20sjednice%20Predstavni%c4%8dkog%20doma%20PS%20BiH%2020.05.2020.mp3,https://static.parlament.ba/doc/128463_Nastavak%208.sjed.%20Predstavnickog%20doma%2020052020.docx,2020-05-20 00:00:00,Drugi nastavak 8. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1998&ConvernerId=1
2003,https://static.parlament.ba/doc/127258_Nastavak%208%20sjednice%20Predstavni%c4%8dkog%20doma%20PS%20BiH%2019.05.2020.mp3,https://static.parlament.ba/doc/127831_Nastavak%208.%20PD%2019.05.2020..docx,2020-05-19 00:00:00,Nastavak 8. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=2003&ConvernerId=1
1990,https://static.parlament.ba/doc/127252_8%20sjednica%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/127309_8.%20sjed.%20Predstavnickog%20doma%2015.05.2020..docx,2020-05-15 00:00:00,"8. sjednica Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1990&ConvernerId=1
1989,https://static.parlament.ba/doc/126550_6.%20hitna%20sjednica%20PD%2028.4.2020..mp3,https://static.parlament.ba/doc/126122_6.hitna%20sjed.%20PD%2028042020.pdf,2020-04-28 00:00:00,"6. hitna sjednica Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1989&ConvernerId=1
1981,https://static.parlament.ba/doc/125826_7.sjednica%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/125994_7.%20PD%2011.03.2020..pdf,2020-03-11 00:00:00,7. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1981&ConvernerId=1
1980,https://static.parlament.ba/doc/125822_6.tematska%20sjednica%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/125988_6%20PD%20-%20tematska%20sjednica%2011.03.2020..pdf,2020-03-11 00:00:00,6. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (tematska sjednica),https://parlament.ba/session/OSessionDetails?id=1980&ConvernerId=1
1975,https://static.parlament.ba/doc/125294_5.%20sjednica%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/125685_5.sjednica%20PD%2026.02.2020..pdf,2020-02-26 00:00:00,"5. sjednica Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1975&ConvernerId=1
1954,https://static.parlament.ba/doc/124625_4.%20sjednica%20Predstavnickog%20doma%20PSBiH%204.2.2020..mp3,https://static.parlament.ba/doc/125468_4.%20sjed.%20Predstavni%c4%8dkog%20doma%2004022020.pdf,2020-02-04 00:00:00,4. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1954&ConvernerId=1
1909,https://static.parlament.ba/doc/123057_3.sjednica%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/122975_3.%20PD%2016012020.pdf,2020-01-16 00:00:00,3. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1909&ConvernerId=1
1930,https://static.parlament.ba/doc/121808_5.Hitna%20sjednica%20PD.mp3,https://static.parlament.ba/doc/121818_5.%20hitna%20PD%2023.12.2019..pdf,2019-12-23 00:00:00,5. hitna sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1930&ConvernerId=1
1917,https://static.parlament.ba/doc/121379_2_sjed_PDPSBiH%2018.12.2019.mp3,https://static.parlament.ba/doc/121876_2.%20PD%2018.12.2019..pdf,2019-12-18 00:00:00,"2. sjednica Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1917&ConvernerId=1
1914,https://static.parlament.ba/doc/120955_4.hitna%20sjednica%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/121217_4.hitna%20sjednica%20PD%205.12.2019..pdf,2019-12-05 00:00:00,"4. hitna sjednica Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1914&ConvernerId=1
1910,https://static.parlament.ba/doc/120567_3.%20hitna%20sjednica%20%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/120652_3.%20hitna%20sjednica%20PD%2020112019.pdf,2019-11-20 00:00:00,"3.		hitna sjednica Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1910&ConvernerId=1
1907,https://parlament.ba/session/GetOwisDocument?id=116446,https://static.parlament.ba/doc/116592_Nastavak%202.hitne%20sjednice%20PD%2026.06.2019..pdf,2019-06-26 00:00:00,Nastavak 2. hitne sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1907&ConvernerId=1
1905,https://static.parlament.ba/doc/116445_Druga%20hitna%20sjednica%20%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/116377_2.%20hitna%20sjednica%20PD%2014062019.pdf,2019-06-14 00:00:00,2.		hitna sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1905&ConvernerId=1
1904,https://static.parlament.ba/doc/116444_1%20hitna%20sjednica%20Predstavni%c4%8dkog%20doma%20Parlamentarne%20skup%c5%a1tine%20Bosne%20i%20Hercegovine.mp3,https://static.parlament.ba/doc/116376_1.hitna%20sjednica%20PD%2011.04.2019.%20pdf.pdf,2019-04-11 00:00:00,1. hitna sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1904&ConvernerId=1
1867,https://static.parlament.ba/doc/114557_Konstituiraju%c4%87a%20sjednica%20Predstavni%c4%8dkog%20doma%20Parlamentarne%20skup%c5%a1tine%20BiH.mp3,https://static.parlament.ba/doc/114558_Konstituiraju%c4%87a%20sjednica%20PD%2006122018.pdf,2018-12-06 00:00:00,Konstituirajuća sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=1867&ConvernerId=1
1851,https://static.parlament.ba/doc/113832_11.%20Hitna%20sjednica%20Predstavnickog%20doma%20PSBiH%2017.9.2018..mp3,https://static.parlament.ba/doc/113938_11.%20hitna%20sjednica%20PD%2017.09.18..pdf,2018-09-17 00:00:00,"11.		hitna sjednica Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1851&ConvernerId=1
1842,https://static.parlament.ba/doc/113831_64.%20sjednica%20Predstavnickog%20doma%20PSBiH%204.9.2018..mp3,https://static.parlament.ba/doc/113939_64.%20sjednica%20PD%2004.09.2018..pdf,2018-09-04 00:00:00,64. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1842&ConvernerId=1
1840,https://static.parlament.ba/doc/113102_10%20hitna%20sjednica%20PD.mp3,https://static.parlament.ba/doc/113940_10.%20hitna%20sjednica%20PD%2026.07.18..pdf,2018-07-26 00:00:00,"10.		hitna sjednicu Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1840&ConvernerId=1
1834,https://static.parlament.ba/doc/113103_Nastavak%2063%20sjednice%20PD.mp3,https://static.parlament.ba/doc/113951_Nastavak%2063%20sjednice%20PD%2026%2007%2018%20.pdf,2018-07-26 00:00:00,Nastavak 63. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1834&ConvernerId=1
1822,https://static.parlament.ba/doc/112510_63.%20sjednica%20Predstavnickog%20doma%20PSBiH%205.7.2018..mp3,https://static.parlament.ba/doc/113941_63.%20sjednica%20PD%2005.07.18..pdf,2018-07-05 00:00:00,63. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1822&ConvernerId=1
1827,https://parlament.ba/session/GetOwisDocument?id=112509,https://static.parlament.ba/doc/113953_Drugi%20nastavak%2062%20%20sjednice%20PD%2005%2007%2018%20.pdf,2018-07-05 00:00:00,Nastavak 62. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1827&ConvernerId=1
1821,https://static.parlament.ba/doc/113538_62.sjednica%20Predstavnickog%20doma%20nastavak.mp3,https://parlament.ba/session/GetOwisDocument?id=113954,2018-06-20 00:00:00,Nastavak 62. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1821&ConvernerId=1
1812,https://parlament.ba/session/GetOwisDocument?id=111901,https://static.parlament.ba/doc/113942_62.%20sjednica%20PD%2030.05.18..pdf,2018-05-30 00:00:00,62. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1812&ConvernerId=1
1805,https://static.parlament.ba/doc/111903_61%20.%20sjed.mp3,https://static.parlament.ba/doc/113943_61.%20sjednica%20PD%2017.05.18..pdf,2018-05-17 00:00:00,61. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1805&ConvernerId=1
1798,https://static.parlament.ba/doc/111904_9%20hitna%20sjednica%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/113955_9.%20hitna%20sjednica%20PD%2024.04.2018..pdf,2018-04-24 00:00:00,9. hitna sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1798&ConvernerId=1
1786,https://static.parlament.ba/doc/111907_60%20sjednica%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/113944_60.%20sjednica%20PD%2018.04.18..pdf,2018-04-18 00:00:00,60. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1786&ConvernerId=1
1771,https://static.parlament.ba/doc/109478_59.%20sjednica%20Predstavni%c4%8dkog%20doma%20PSBiH%2021.3.2018..mp3,https://static.parlament.ba/doc/109680_59%20sjednica%20PD%2021%203%2018.pdf,2018-03-21 00:00:00,59. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1771&ConvernerId=1
1762,https://parlament.ba/session/GetOwisDocument?id=109064,https://parlament.ba/session/GetOwisDocument?id=109332,2018-03-07 00:00:00,58. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1762&ConvernerId=1
1753,https://parlament.ba/session/GetOwisDocument?id=108324,https://static.parlament.ba/doc/113956_57sj%2020%202%2018.pdf,2018-02-20 00:00:00,57. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1753&ConvernerId=1
1739,https://parlament.ba/session/GetOwisDocument?id=107436,https://static.parlament.ba/doc/108109_56.%20sjednica%20PD%2031%201%2018.pdf,2018-01-31 00:00:00,56. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (nakon završetka 55. sjednice),https://parlament.ba/session/OSessionDetails?id=1739&ConvernerId=1
1738,https://parlament.ba/session/GetOwisDocument?id=107446,https://static.parlament.ba/doc/113957_55sj%2031%201%2018%20-%20drugi%20nastavak.pdf,2018-01-31 00:00:00,Nastavak 55. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1738&ConvernerId=1
1725,https://parlament.ba/session/GetOwisDocument?id=106507,https://static.parlament.ba/doc/107261_Nastavak%2055.%20sjednice%20PD%2017%2001%2018.pdf,2018-01-17 00:00:00,Nastavak 55. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1725&ConvernerId=1
1712,https://static.parlament.ba/doc/106091_55_sjed_PD.mp3,https://static.parlament.ba/doc/113958_55.%20sjednica%20PD%2021.12.2017..pdf,2017-12-21 00:00:00,55. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1712&ConvernerId=1
1720,https://static.parlament.ba/doc/105616_Nastavak%2054.%20sjednice%20Predstavni%c4%8dkog%20doma%20PSBiH%2015.12.2017..mp3,https://static.parlament.ba/doc/113959_Nastavak%2054.%20PD%2015122017.pdf,2017-12-15 00:00:00,Nastavak 54. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1720&ConvernerId=1
1694,https://parlament.ba/session/GetOwisDocument?id=105615,https://static.parlament.ba/doc/113960_54.%20sjednica%20Predst%20dom%2014.12.2017..pdf,2017-12-14 00:00:00,54. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (nakon završetka 53. sjednice),https://parlament.ba/session/OSessionDetails?id=1694&ConvernerId=1
1713,https://static.parlament.ba/doc/105678_Nastavak%2053%20sjednice%20PD%2014.12.2017.mp3,https://static.parlament.ba/doc/113961_Tre%c4%87i%20nastavak%2053.%20sjednice%20PD%2014.12.17..pdf,2017-12-14 00:00:00,Nastavak 53. sjednice  Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1713&ConvernerId=1
1693,https://static.parlament.ba/doc/105679_Nastavak%2053.%20sjednice%20Predstavni%c4%8dkog%20doma%20PSBiH%2029.11.2017..mp3,https://static.parlament.ba/doc/113962_Drugi%20nastavak%2053.%20sjednice%20PD%2029.11.17..pdf,2017-11-29 00:00:00,Nastavak 53. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1693&ConvernerId=1
1682,https://parlament.ba/session/GetOwisDocument?id=103804,https://static.parlament.ba/doc/104308_53.%20sjednica%20PD%2025%2010%2017.pdf,2017-10-25 00:00:00,53. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1682&ConvernerId=1
1662,https://parlament.ba/session/GetOwisDocument?id=103079,https://static.parlament.ba/doc/103391_52.%20sjednica%20PD%2020%209%202017.pdf,2017-09-20 00:00:00,52. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1662&ConvernerId=1
1661,https://static.parlament.ba/doc/102603_Nastavak%2051.%20sjednice%20Predstavni%c4%8dkog%20doma%20PSBiH%2013.9.2017..MP3,https://static.parlament.ba/doc/103135_Nastavak%2051%20sjednice%20PD%2013%209%2017.pdf,2017-09-13 00:00:00,Nastavak 51. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1661&ConvernerId=1
1655,https://parlament.ba/session/GetOwisDocument?id=102436,https://static.parlament.ba/doc/103061_51%20sjednica%20PD%2007%2009%2017.pdf,2017-09-07 00:00:00,51. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1655&ConvernerId=1
1647,https://static.parlament.ba/doc/101883_50.%20sjednica%20Predstavni%c4%8dkog%20doma%20PSBiH.MP3,https://parlament.ba/session/GetOwisDocument?id=102201,2017-07-26 00:00:00,50. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1647&ConvernerId=1
1623,https://parlament.ba/session/GetOwisDocument?id=101174,https://parlament.ba/session/GetOwisDocument?id=101661,2017-07-05 00:00:00,49. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1623&ConvernerId=1
1610,https://parlament.ba/session/GetOwisDocument?id=100506,https://static.parlament.ba/doc/100827_48%20%20sjednica%20PD%2014%206%2017.pdf,2017-06-15 00:00:00,"48. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,nakon završetka 47. sjednice Predstavničkog doma PSBiH",https://parlament.ba/session/OSessionDetails?id=1610&ConvernerId=1
1609,https://parlament.ba/session/GetOwisDocument?id=100507,https://static.parlament.ba/doc/100826_47%20%20sjednica%20PD%2014%206%2017.pdf,2017-06-14 00:00:00,47. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1609&ConvernerId=1
1597,https://parlament.ba/session/GetOwisDocument?id=100106,https://static.parlament.ba/doc/100347_46.%20sjednica%20PD%2031%205%2017.pdf,2017-05-31 00:00:00,46. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1597&ConvernerId=1
1581,https://parlament.ba/session/GetOwisDocument?id=99481,https://static.parlament.ba/doc/99691_45.%20sjednica%20PD%2010%205%2017.pdf,2017-05-10 00:00:00,45. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1581&ConvernerId=1
1568,https://parlament.ba/session/GetOwisDocument?id=98670,https://static.parlament.ba/doc/98722_44.%20sjednica%20PD%2020.04.17..pdf,2017-04-20 00:00:00,44. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1568&ConvernerId=1
1564,https://static.parlament.ba/doc/98082_7%20hitna%20sjednica%20PD.mp3,https://static.parlament.ba/doc/98116_7%20hitna%20sjednica%20PD%205%204%2017.pdf,2017-04-05 00:00:00,7.	hitna sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1564&ConvernerId=1
1553,https://static.parlament.ba/doc/97652_43.%20sjednica%20Predstavni%c4%8dkog%20doma%20PSBiH%2023.3.2017..mp3,https://static.parlament.ba/doc/98048_43%20sjednica%20PD%2023%203%2017.pdf,2017-03-23 00:00:00,43. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1553&ConvernerId=1
1543,https://static.parlament.ba/doc/97177_Nastavak%2042.%20sjednice%20Predstavni%c4%8dkog%20doma%20PSBiH%207.3.2017..mp3,https://static.parlament.ba/doc/97418_Nastavak%2042.%20sjednice%20PD%207%203%2017.pdf,2017-03-07 00:00:00,Nastavak 42. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1543&ConvernerId=1
1537,https://static.parlament.ba/doc/96720_42_sjed_PD.mp3,https://static.parlament.ba/doc/96719_42.%20sjednica%20%20PD%2016%202%2017.pdf,2017-02-16 00:00:00,42. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1537&ConvernerId=1
1517,https://static.parlament.ba/doc/96092_41_sjed_PD.mp3,https://static.parlament.ba/doc/96249_41.%20sjednica%20PD%2018%201%2017.pdf,2017-01-18 00:00:00,41. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1517&ConvernerId=1
1508,https://parlament.ba/session/GetOwisDocument?id=95596,https://static.parlament.ba/doc/137140_40.%20sjednica%20PD%2029.12.16.pdf,2016-12-29 00:00:00,"40. sjednica Predstavničkog doma Parlamentarne skupštine
Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1508&ConvernerId=1
1492,https://static.parlament.ba/doc/95310_39.%20sjednica%20Predstavni%c4%8dkog%20doma%20PSBiH%2014.12.2016..mp3,https://static.parlament.ba/doc/95479_39.%20sjednica%20PD%2014%2012%2016.pdf,2016-12-14 00:00:00,39. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1492&ConvernerId=1
1480,https://parlament.ba/session/GetOwisDocument?id=94654,https://static.parlament.ba/doc/95163_38.%20sjednica%20PD%2030%2011%2016.pdf,2016-11-30 00:00:00,"38. sjednica Predstavničkog doma Parlamentarne skupštine
Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1480&ConvernerId=1
1469,https://parlament.ba/session/GetOwisDocument?id=93844,https://static.parlament.ba/doc/94358_37%20sjednica%20PD%2009%2011%2016.pdf,2016-11-09 00:00:00,37. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1469&ConvernerId=1
1443,https://static.parlament.ba/doc/93173_36_sjed_PD.mp3,https://static.parlament.ba/doc/93251_36.%20sjednica%20PD%2019%2010%2016.pdf,2016-10-19 00:00:00,36. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1443&ConvernerId=1
1434,https://static.parlament.ba/doc/92254_35.%20sjednica%20Predstavni%c4%8dkog%20doma%20PSBiH%2030.08.2016..mp3,https://static.parlament.ba/doc/92521_35.%20sjednica%20PD%2030%208%2016.pdf,2016-08-30 00:00:00,"35. sjednica Predstavničkog doma Parlamentarne skupštine 
Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1434&ConvernerId=1
