transcript_id,generic_video_link,html_link
IX_2_3,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7971,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012700
IX_2_2,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7970,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012699
IX_2_1,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7952,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012698
IX_2_-,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7948,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012696
IX_1_49,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7916,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012689
IX_1_48,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7918,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012688
IX_1_47,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7905,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012687
IX_1_46,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7908,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012686
IX_1_45,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7907,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012685
IX_1_44,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7904,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012684
IX_1_43,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7909,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012683
IX_1_42,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7912,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012682
IX_1_41,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7913,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012681
IX_1_40,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7915,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012680
IX_1_39,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7917,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012679
IX_1_38,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7911,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012678
IX_1_37,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7914,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012677
IX_1_36,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7910,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012676
IX_1_35,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7906,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012675
IX_1_34,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7941,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012674
IX_1_33,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7943,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012673
IX_1_32,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7942,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012672
IX_1_31,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7921,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012669
IX_1_30,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7887,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012668
IX_1_29,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7885,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012665
IX_1_28,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7902,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012664
IX_1_27,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7898,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012662
IX_1_26,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7897,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012663
IX_1_25,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7868,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012661
IX_1_24,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7867,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012659
IX_1_23,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7866,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012658
IX_1_22,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7780,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012656
IX_1_21,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7779,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012654
IX_1_20,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7827,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012653
IX_1_19,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7778,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012652
IX_1_18,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7777,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012649
IX_1_17,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7776,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012648
IX_1_16,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7781,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012647
IX_1_15,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7775,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012646
IX_1_14,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7783,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012645
IX_1_13,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7782,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012644
IX_1_12,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7774,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012643
IX_1_11,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7769,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012642
IX_1_10,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7768,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012641
IX_1_9,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7767,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012640
IX_1_8,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7766,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012639
IX_1_7,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7765,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012638
IX_1_-,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7771,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012632
IX_1_6,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7764,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012637
IX_1_5,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7763,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012636
IX_1_4,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7762,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012635
IX_1_3,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7761,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012634
IX_1_2,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7760,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012633
IX_1_1,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7759,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012631
VIII_3_67,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7693,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012625
VIII_3_66,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7730,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012624
VIII_3_65,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7654,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012619
VIII_3_64,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7729,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012618
VIII_3_63,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7708,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012616
VIII_3_62,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7707,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012617
VIII_3_61,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7672,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012615
VIII_3_60,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7616,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012614
VIII_3_59,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7615,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012607
VIII_3_58,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7604,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012606
VIII_3_57,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7625,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012603
VIII_3_56,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7619,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012602
VIII_3_55,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7618,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012601
VIII_3_54,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7617,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012600
VIII_3_53,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7718,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012597
VIII_3_52,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7635,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012595
VIII_3_51,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7655,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012594
VIII_3_50,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7614,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012592
VIII_3_49,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7660,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012591
VIII_3_48,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7659,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012590
VIII_3_47,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7658,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012589
VIII_3_46,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7657,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012588
VIII_3_45,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7645,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012587
VIII_3_44,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7661,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012586
VIII_3_43,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7644,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012581
VIII_3_42,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7613,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012580
VIII_3_41,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7621,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012579
VIII_3_40,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7605,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012578
VIII_3_39,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7648,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012577
VIII_3_38,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7647,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012576
VIII_3_37,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7634,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012574
VIII_3_36,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7646,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012573
VIII_3_35,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7632,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012572
VIII_3_34,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7629,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012571
VIII_3_33,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7642,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012570
VIII_3_32,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7641,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012569
VIII_3_31,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7640,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012568
VIII_3_30,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7639,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012567
VIII_3_28,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7637,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012565
VIII_3_27,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7636,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012564
VIII_3_26,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7643,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012563
VIII_3_25,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7630,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012562
VIII_3_24,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7627,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012561
VIII_3_23,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7609,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012560
VIII_3_22,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7631,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012559
VIII_3_21,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7628,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012557
VIII_3_20,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7608,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012556
VIII_3_19,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7633,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012555
VIII_3_18,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7591,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012554
VIII_3_17,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7590,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012553
VIII_3_16,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7589,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012552
VIII_3_15,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7588,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012551
VIII_3_14,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7587,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012550
VIII_3_13,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7586,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012549
VIII_3_12,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7626,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012548
VIII_3_11,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7624,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012547
VIII_3_10,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7620,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012546
VIII_3_9,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7612,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012545
VIII_3_8,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7610,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012544
VIII_3_7,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7623,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012543
VIII_3_6,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7622,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012542
VIII_3_5,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7585,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012541
VIII_3_4,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7598,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012539
VIII_3_3,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7595,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012538
VIII_3_2,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7592,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012537
VIII_3_1,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7593,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012536
VIII_3_-,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7581,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012535
VIII_2_57,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7492,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012508
VIII_2_56,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7523,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012531
VIII_2_55,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7501,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012530
VIII_2_54,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7520,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012528
VIII_2_53,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7512,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012527
VIII_2_52,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7511,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012526
VIII_2_51,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7522,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012525
VIII_2_50,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7521,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012524
VIII_2_49,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7491,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012521
VIII_2_48,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7490,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012520
VIII_2_47,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7489,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012519
VIII_2_46,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7484,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012517
VIII_2_45,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7485,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012518
VIII_2_44,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7467,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012515
VIII_2_43,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7503,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012513
VIII_2_42,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7502,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012512
VIII_2_41,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7466,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012511
VIII_2_40,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7462,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012510
VIII_2_39,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7468,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012509
VIII_2_38,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7472,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012506
VIII_2_37,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7394,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012505
VIII_2_36,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7463,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012504
VIII_2_35,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7397,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012503
VIII_2_34,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7396,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012502
VIII_2_33,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7395,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012501
VIII_2_32,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7393,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012500
VIII_2_31,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7392,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012499
VIII_2_30,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7391,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012497
VIII_2_29,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7461,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012496
VIII_2_28,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7460,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012495
VIII_2_27,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7390,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012494
VIII_2_26,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7473,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012491
VIII_2_25,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7465,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012489
VIII_2_24,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7389,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012488
VIII_2_23,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7408,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012487
VIII_2_22,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7407,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012486
VIII_2_21,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7406,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012485
VIII_2_20,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7405,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012483
VIII_2_19,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7398,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012482
VIII_2_18,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7456,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012481
VIII_2_17,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7404,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012480
VIII_2_16,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7403,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012479
VIII_2_15,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7402,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012478
VIII_2_14,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7401,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012477
VIII_2_13,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7400,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012476
VIII_2_12,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7415,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012475
VIII_2_11,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7399,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012473
VIII_2_10,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7388,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012471
VIII_2_9,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7387,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012470
VIII_2_8,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7386,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012469
VIII_2_7,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7385,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012468
VIII_2_6,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7384,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012467
VIII_2_5,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7383,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012466
VIII_2_4,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7382,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012465
VIII_2_3,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7381,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012464
VIII_2_2,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7380,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012463
VIII_2_1,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7379,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012462
VIII_1_3,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7342,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012459
VIII_1_2,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7340,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012458
VIII_1_1,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7341,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012457
VIII_1_-,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7339,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2012456
VII_20_50,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7335,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15668
VII_20_49,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7333,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15667
VII_20_48,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7208,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15666
VII_20_47,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7330,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15665
VII_20_46,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=7329,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15664
