convocation,session,order_no,transcript_url,recording_url
V,23,53,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3290,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2062
V,23,52,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3289,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1984
V,23,51,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3288,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2055
V,23,50,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3287,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2053
V,23,49,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3286,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2017
V,23,48,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3285,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2050
V,23,47,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3284,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2054
V,23,46,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3283,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2052
V,23,45,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3282,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2047
V,23,44,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3281,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2043
V,23,43,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3280,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2044
V,23,42,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3279,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2042
V,23,41,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3278,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2041
V,23,40,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3277,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2060
V,23,39,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3276,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2048
V,23,38,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3275,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2046
V,23,37,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3274,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2045
V,23,36,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3273,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2039
V,23,35,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3272,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2038
V,23,34,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3271,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2016
V,23,33,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3270,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2037
V,23,32,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3269,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2061
V,23,31,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3268,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2059
V,23,30,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3267,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2058
V,23,29,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3266,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2057
V,23,28,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3265,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2056
V,23,27,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3264,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2010
V,23,26,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3263,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2009
V,23,25,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3262,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2008
V,23,24,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3261,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2007
V,23,23,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3260,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2006
V,23,22,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3259,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2005
V,23,21,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3258,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2004
V,23,20,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3257,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2003
V,23,19,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3256,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2002
V,23,18,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3255,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2001
V,23,17,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3254,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=2000
V,23,16,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3253,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1997
V,23,15,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3252,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1996
V,23,14,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3251,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1995
V,23,13,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3250,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1994
V,23,12,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3249,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1993
V,23,11,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3248,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1991
V,23,10,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3247,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1990
V,23,9,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3246,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1988
V,23,8,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3245,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1999
V,23,7,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3244,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1998
V,23,6,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3243,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1992
V,23,5,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3242,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1989
V,23,4,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3241,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1987
V,23,3,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3240,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1986
V,23,2,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3239,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1985
V,23,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3238,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1887
V,23,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3237,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1927
V,22,51,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3217,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1866
V,22,50,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3235,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1852
V,22,49,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3234,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1850
V,22,48,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3233,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1886
V,22,47,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3232,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1849
V,22,46,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3231,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1848
V,22,45,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3230,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1847
V,22,44,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3229,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1846
V,22,43,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3228,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1884
V,22,42,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3227,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1873
V,22,41,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3226,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1844
V,22,40,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3225,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1845
V,22,39,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3224,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1843
V,22,38,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3223,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1880
V,22,37,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3222,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1878
V,22,36,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3221,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1877
V,22,35,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3220,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1875
V,22,34,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3219,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1869
V,22,33,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3218,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1871
V,22,32,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3216,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1842
V,22,31,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3215,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1841
V,22,30,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3214,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1840
V,22,29,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3213,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1839
V,22,28,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3212,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1838
V,22,27,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3211,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1837
V,22,26,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3210,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1836
V,22,25,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3209,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1835
V,22,24,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3208,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1834
V,22,23,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3207,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1833
V,22,22,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3206,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1832
V,22,21,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3205,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1830
V,22,20,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3204,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1829
V,22,19,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3203,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1828
V,22,18,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3202,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1820
V,22,17,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3201,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1831
V,22,16,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3200,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1819
V,22,15,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3199,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1815
V,22,14,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3198,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1826
V,22,13,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3197,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1827
V,22,12,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3196,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1825
V,22,11,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3195,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1824
V,22,10,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3194,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1823
V,22,9,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3193,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1821
V,22,8,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3192,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1818
V,22,7,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3191,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1817
V,22,6,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3190,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1816
V,22,5,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3189,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1814
V,22,4,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3188,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1813
V,22,3,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3187,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1812
V,22,2,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3186,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1811
V,22,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3185,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1810
V,22,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3184,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=1742
V,21,82,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3182,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,81,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3181,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,80,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3180,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,79,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3179,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,78,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3178,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,77,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3177,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,76,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3176,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,75,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3175,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,74,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3174,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,73,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3173,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,72,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3172,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,71,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3171,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,70,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3169,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,69,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3168,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,68,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3167,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,67,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3166,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,66,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3165,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,65,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3164,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,64,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3163,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,63,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3162,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,62,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3161,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,61,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3160,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,60,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3159,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,59,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3158,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,58,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3157,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,57,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3156,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,56,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3155,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,55,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3154,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,54,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3153,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,53,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3152,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,52,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3151,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,51,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3150,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,50,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3149,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,49,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3148,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,48,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3147,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,47,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3145,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,46,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3144,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,45,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3143,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,44,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3142,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,43,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3141,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,42,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3140,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,41,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3139,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,40,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3138,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,39,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3137,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,38,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3136,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,37,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3135,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,36,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3134,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,35,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3133,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,34,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3132,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,33,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3131,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,32,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3130,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,31,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3129,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,30,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3128,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,29,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3127,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,28,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3126,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,27,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3125,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,26,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3124,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,25,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3123,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,24,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3122,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,23,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3121,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,22,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3120,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,21,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3119,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,20,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3118,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,19,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3117,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,18,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3116,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,17,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3115,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,16,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3114,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,15,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3113,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,14,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3112,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,13,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3111,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,12,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3110,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,11,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3109,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,10,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3108,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,9,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3107,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,8,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3106,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,7,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3105,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,6,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3104,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,5,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3103,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,4,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3102,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,3,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3101,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,2,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3100,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3099,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,21,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3170,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,50,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3096,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,49,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3095,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,48,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3094,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,47,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3093,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,46,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3092,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,45,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3091,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,44,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3090,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
