date,sitting_number,html_link,pdf_link,month,legislation,year
Mercoledì 10 Luglio 2019,131,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1118241,https://www.senato.it/service/PDF/PDFServer/BGT/1118241.pdf,Luglio,18,2019
Martedì 09 Luglio 2019,130,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1118000,https://www.senato.it/service/PDF/PDFServer/BGT/1118000.pdf,Luglio,18,2019
Mercoledì 03 Luglio 2019,129,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1117678,https://www.senato.it/service/PDF/PDFServer/BGT/1117678.pdf,Luglio,18,2019
Martedì 02 Luglio 2019,128,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1117640,https://www.senato.it/service/PDF/PDFServer/BGT/1117640.pdf,Luglio,18,2019
Giovedì 27 Giugno 2019,127,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1117490,https://www.senato.it/service/PDF/PDFServer/BGT/1117490.pdf,Giugno,18,2019
Mercoledì 26 Giugno 2019,126,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1116402,https://www.senato.it/service/PDF/PDFServer/BGT/1116402.pdf,Giugno,18,2019
Martedì 25 Giugno 2019,125,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1114561,https://www.senato.it/service/PDF/PDFServer/BGT/1114561.pdf,Giugno,18,2019
Giovedì 20 Giugno 2019,124,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1113926,https://www.senato.it/service/PDF/PDFServer/BGT/1113926.pdf,Giugno,18,2019
Mercoledì 19 Giugno 2019,123,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1113860,https://www.senato.it/service/PDF/PDFServer/BGT/1113860.pdf,Giugno,18,2019
Martedì 18 Giugno 2019,122,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1113708,https://www.senato.it/service/PDF/PDFServer/BGT/1113708.pdf,Giugno,18,2019
Mercoledì 12 Giugno 2019,121,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1113504,https://www.senato.it/service/PDF/PDFServer/BGT/1113504.pdf,Giugno,18,2019
Martedì 11 Giugno 2019,120,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1113274,https://www.senato.it/service/PDF/PDFServer/BGT/1113274.pdf,Giugno,18,2019
Giovedì 06 Giugno 2019,119,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1112840,https://www.senato.it/service/PDF/PDFServer/BGT/1112840.pdf,Giugno,18,2019
Mercoledì 05 Giugno 2019,118,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1112793,https://www.senato.it/service/PDF/PDFServer/BGT/1112793.pdf,Giugno,18,2019
Martedì 04 Giugno 2019,117,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1112700,https://www.senato.it/service/PDF/PDFServer/BGT/1112700.pdf,Giugno,18,2019
Giovedì 30 Maggio 2019,116,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1112214,https://www.senato.it/service/PDF/PDFServer/BGT/1112214.pdf,Maggio,18,2019
Mercoledì 29 Maggio 2019,115,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1112104,https://www.senato.it/service/PDF/PDFServer/BGT/1112104.pdf,Maggio,18,2019
Martedì 28 Maggio 2019,114,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1111985,https://www.senato.it/service/PDF/PDFServer/BGT/1111985.pdf,Maggio,18,2019
Mercoledì 15 Maggio 2019,113,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1111564,https://www.senato.it/service/PDF/PDFServer/BGT/1111564.pdf,Maggio,18,2019
Martedì 14 Maggio 2019,112,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1111304,https://www.senato.it/service/PDF/PDFServer/BGT/1111304.pdf,Maggio,18,2019
Lunedì 29 Aprile 2019,111,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1108015,https://www.senato.it/service/PDF/PDFServer/BGT/1108015.pdf,Aprile,18,2019
Giovedì 18 Aprile 2019,110,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1107872,https://www.senato.it/service/PDF/PDFServer/BGT/1107872.pdf,Aprile,18,2019
Mercoledì 17 Aprile 2019,109,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1107796,https://www.senato.it/service/PDF/PDFServer/BGT/1107796.pdf,Aprile,18,2019
Martedì 16 Aprile 2019,108,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1107678,https://www.senato.it/service/PDF/PDFServer/BGT/1107678.pdf,Aprile,18,2019
Giovedì 04 Aprile 2019,107,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1107165,https://www.senato.it/service/PDF/PDFServer/BGT/1107165.pdf,Aprile,18,2019
Mercoledì 03 Aprile 2019,106,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1107137,https://www.senato.it/service/PDF/PDFServer/BGT/1107137.pdf,Aprile,18,2019
Martedì 02 Aprile 2019,105,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1107094,https://www.senato.it/service/PDF/PDFServer/BGT/1107094.pdf,Aprile,18,2019
Giovedì 28 Marzo 2019,104,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1106877,https://www.senato.it/service/PDF/PDFServer/BGT/1106877.pdf,Marzo,18,2019
Mercoledì 27 Marzo 2019,103,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1106786,https://www.senato.it/service/PDF/PDFServer/BGT/1106786.pdf,Marzo,18,2019
Martedì 26 Marzo 2019,102,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1106718,https://www.senato.it/service/PDF/PDFServer/BGT/1106718.pdf,Marzo,18,2019
Giovedì 21 Marzo 2019,101,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1106398,https://www.senato.it/service/PDF/PDFServer/BGT/1106398.pdf,Marzo,18,2019
Mercoledì 20 Marzo 2019,100,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1106321,https://www.senato.it/service/PDF/PDFServer/BGT/1106321.pdf,Marzo,18,2019
Martedì 19 Marzo 2019,99,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1106315,https://www.senato.it/service/PDF/PDFServer/BGT/1106315.pdf,Marzo,18,2019
Giovedì 07 Marzo 2019,98,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1105852,https://www.senato.it/service/PDF/PDFServer/BGT/1105852.pdf,Marzo,18,2019
Mercoledì 06 Marzo 2019,97,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1105808,https://www.senato.it/service/PDF/PDFServer/BGT/1105808.pdf,Marzo,18,2019
Martedì 05 Marzo 2019,96,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1105752,https://www.senato.it/service/PDF/PDFServer/BGT/1105752.pdf,Marzo,18,2019
Mercoledì 27 Febbraio 2019,95,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1105537,https://www.senato.it/service/PDF/PDFServer/BGT/1105537.pdf,Febbraio,18,2019
Martedì 26 Febbraio 2019,94,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1105390,https://www.senato.it/service/PDF/PDFServer/BGT/1105390.pdf,Febbraio,18,2019
Lunedì 25 Febbraio 2019,93,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1105313,https://www.senato.it/service/PDF/PDFServer/BGT/1105313.pdf,Febbraio,18,2019
Giovedì 21 Febbraio 2019,92,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1105010,https://www.senato.it/service/PDF/PDFServer/BGT/1105010.pdf,Febbraio,18,2019
Martedì 19 Febbraio 2019,91,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1104870,https://www.senato.it/service/PDF/PDFServer/BGT/1104870.pdf,Febbraio,18,2019
Martedì 12 Febbraio 2019,90,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1098905,https://www.senato.it/service/PDF/PDFServer/BGT/1098905.pdf,Febbraio,18,2019
Giovedì 07 Febbraio 2019,89,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1098814,https://www.senato.it/service/PDF/PDFServer/BGT/1098814.pdf,Febbraio,18,2019
Mercoledì 06 Febbraio 2019,88,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1098762,https://www.senato.it/service/PDF/PDFServer/BGT/1098762.pdf,Febbraio,18,2019
Martedì 05 Febbraio 2019,87,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1098710,https://www.senato.it/service/PDF/PDFServer/BGT/1098710.pdf,Febbraio,18,2019
Mercoledì 30 Gennaio 2019,86,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1098546,https://www.senato.it/service/PDF/PDFServer/BGT/1098546.pdf,Gennaio,18,2019
Martedì 29 Gennaio 2019,85,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1098453,https://www.senato.it/service/PDF/PDFServer/BGT/1098453.pdf,Gennaio,18,2019
Lunedì 28 Gennaio 2019,84,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1098260,https://www.senato.it/service/PDF/PDFServer/BGT/1098260.pdf,Gennaio,18,2019
Giovedì 24 Gennaio 2019,83,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1097814,https://www.senato.it/service/PDF/PDFServer/BGT/1097814.pdf,Gennaio,18,2019
Mercoledì 23 Gennaio 2019,82,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1097771,https://www.senato.it/service/PDF/PDFServer/BGT/1097771.pdf,Gennaio,18,2019
Martedì 22 Gennaio 2019,81,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1097323,https://www.senato.it/service/PDF/PDFServer/BGT/1097323.pdf,Gennaio,18,2019
Giovedì 17 Gennaio 2019,80,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1097240,https://www.senato.it/service/PDF/PDFServer/BGT/1097240.pdf,Gennaio,18,2019
Martedì 15 Gennaio 2019,79,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1096999,https://www.senato.it/service/PDF/PDFServer/BGT/1096999.pdf,Gennaio,18,2019
Mercoledì 09 Gennaio 2019,78,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1093865,https://www.senato.it/service/PDF/PDFServer/BGT/1093865.pdf,Gennaio,18,2019
Mercoledì 30 Dicembre 2020,289,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1188684,https://www.senato.it/service/PDF/PDFServer/BGT/1188684.pdf,Dicembre,18,2020
Martedì 29 Dicembre 2020,288,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1188235,https://www.senato.it/service/PDF/PDFServer/BGT/1188235.pdf,Dicembre,18,2020
Lunedì 28 Dicembre 2020,287,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1187698,https://www.senato.it/service/PDF/PDFServer/BGT/1187698.pdf,Dicembre,18,2020
Lunedì 21 Dicembre 2020,286,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1187576,https://www.senato.it/service/PDF/PDFServer/BGT/1187576.pdf,Dicembre,18,2020
Venerdì 18 Dicembre 2020,285,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1187526,https://www.senato.it/service/PDF/PDFServer/BGT/1187526.pdf,Dicembre,18,2020
Giovedì 17 Dicembre 2020,284,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1187498,https://www.senato.it/service/PDF/PDFServer/BGT/1187498.pdf,Dicembre,18,2020
Mercoledì 16 Dicembre 2020,283,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1187206,https://www.senato.it/service/PDF/PDFServer/BGT/1187206.pdf,Dicembre,18,2020
Martedì 15 Dicembre 2020,282,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1187053,https://www.senato.it/service/PDF/PDFServer/BGT/1187053.pdf,Dicembre,18,2020
Lunedì 14 Dicembre 2020,281,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1186997,https://www.senato.it/service/PDF/PDFServer/BGT/1186997.pdf,Dicembre,18,2020
Mercoledì 09 Dicembre 2020,280,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1186369,https://www.senato.it/service/PDF/PDFServer/BGT/1186369.pdf,Dicembre,18,2020
Mercoledì 02 Dicembre 2020,279,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1185376,https://www.senato.it/service/PDF/PDFServer/BGT/1185376.pdf,Dicembre,18,2020
Giovedì 26 Novembre 2020,278,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1185205,https://www.senato.it/service/PDF/PDFServer/BGT/1185205.pdf,Novembre,18,2020
Mercoledì 25 Novembre 2020,277,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1185166,https://www.senato.it/service/PDF/PDFServer/BGT/1185166.pdf,Novembre,18,2020
Mercoledì 18 Novembre 2020,276,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1180442,https://www.senato.it/service/PDF/PDFServer/BGT/1180442.pdf,Novembre,18,2020
Giovedì 12 Novembre 2020,275,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1179778,https://www.senato.it/service/PDF/PDFServer/BGT/1179778.pdf,Novembre,18,2020
Mercoledì 11 Novembre 2020,274,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1179743,https://www.senato.it/service/PDF/PDFServer/BGT/1179743.pdf,Novembre,18,2020
Martedì 10 Novembre 2020,273,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1179487,https://www.senato.it/service/PDF/PDFServer/BGT/1179487.pdf,Novembre,18,2020
Martedì 03 Novembre 2020,272,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1179275,https://www.senato.it/service/PDF/PDFServer/BGT/1179275.pdf,Novembre,18,2020
Lunedì 02 Novembre 2020,271,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1179197,https://www.senato.it/service/PDF/PDFServer/BGT/1179197.pdf,Novembre,18,2020
Giovedì 29 Ottobre 2020,270,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1179128,https://www.senato.it/service/PDF/PDFServer/BGT/1179128.pdf,Ottobre,18,2020
Mercoledì 28 Ottobre 2020,269,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1179077,https://www.senato.it/service/PDF/PDFServer/BGT/1179077.pdf,Ottobre,18,2020
Martedì 27 Ottobre 2020,268,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1178934,https://www.senato.it/service/PDF/PDFServer/BGT/1178934.pdf,Ottobre,18,2020
Mercoledì 21 Ottobre 2020,267,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1178336,https://www.senato.it/service/PDF/PDFServer/BGT/1178336.pdf,Ottobre,18,2020
Giovedì 15 Ottobre 2020,266,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1178146,https://www.senato.it/service/PDF/PDFServer/BGT/1178146.pdf,Ottobre,18,2020
Mercoledì 14 Ottobre 2020,265,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1178101,https://www.senato.it/service/PDF/PDFServer/BGT/1178101.pdf,Ottobre,18,2020
Martedì 13 Ottobre 2020,264,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1178040,https://www.senato.it/service/PDF/PDFServer/BGT/1178040.pdf,Ottobre,18,2020
Giovedì 08 Ottobre 2020,263,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1177912,https://www.senato.it/service/PDF/PDFServer/BGT/1177912.pdf,Ottobre,18,2020
Mercoledì 07 Ottobre 2020,262,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1177889,https://www.senato.it/service/PDF/PDFServer/BGT/1177889.pdf,Ottobre,18,2020
Martedì 06 Ottobre 2020,261,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1177841,https://www.senato.it/service/PDF/PDFServer/BGT/1177841.pdf,Ottobre,18,2020
Lunedì 05 Ottobre 2020,260,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1177796,https://www.senato.it/service/PDF/PDFServer/BGT/1177796.pdf,Ottobre,18,2020
Mercoledì 23 Settembre 2020,259,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1176690,https://www.senato.it/service/PDF/PDFServer/BGT/1176690.pdf,Settembre,18,2020
Mercoledì 16 Settembre 2020,258,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1173012,https://www.senato.it/service/PDF/PDFServer/BGT/1173012.pdf,Settembre,18,2020
Giovedì 10 Settembre 2020,257,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1170926,https://www.senato.it/service/PDF/PDFServer/BGT/1170926.pdf,Settembre,18,2020
Mercoledì 09 Settembre 2020,256,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1170868,https://www.senato.it/service/PDF/PDFServer/BGT/1170868.pdf,Settembre,18,2020
Martedì 08 Settembre 2020,255,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1170742,https://www.senato.it/service/PDF/PDFServer/BGT/1170742.pdf,Settembre,18,2020
Venerdì 04 Settembre 2020,254,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1170595,https://www.senato.it/service/PDF/PDFServer/BGT/1170595.pdf,Settembre,18,2020
Giovedì 03 Settembre 2020,253,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1170568,https://www.senato.it/service/PDF/PDFServer/BGT/1170568.pdf,Settembre,18,2020
Mercoledì 02 Settembre 2020,252,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1169891,https://www.senato.it/service/PDF/PDFServer/BGT/1169891.pdf,Settembre,18,2020
Martedì 01 Settembre 2020,251,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1169114,https://www.senato.it/service/PDF/PDFServer/BGT/1169114.pdf,Settembre,18,2020
Martedì 18 Agosto 2020,250,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1168624,https://www.senato.it/service/PDF/PDFServer/BGT/1168624.pdf,Agosto,18,2020
Giovedì 06 Agosto 2020,249,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1162173,https://www.senato.it/service/PDF/PDFServer/BGT/1162173.pdf,Agosto,18,2020
Mercoledì 05 Agosto 2020,248,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1162096,https://www.senato.it/service/PDF/PDFServer/BGT/1162096.pdf,Agosto,18,2020
Giovedì 30 Luglio 2020,247,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1161958,https://www.senato.it/service/PDF/PDFServer/BGT/1161958.pdf,Luglio,18,2020
Mercoledì 29 Luglio 2020,246,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1161930,https://www.senato.it/service/PDF/PDFServer/BGT/1161930.pdf,Luglio,18,2020
Martedì 28 Luglio 2020,245,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1161863,https://www.senato.it/service/PDF/PDFServer/BGT/1161863.pdf,Luglio,18,2020
Giovedì 23 Luglio 2020,244,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1161780,https://www.senato.it/service/PDF/PDFServer/BGT/1161780.pdf,Luglio,18,2020
Mercoledì 22 Luglio 2020,243,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1161726,https://www.senato.it/service/PDF/PDFServer/BGT/1161726.pdf,Luglio,18,2020
Martedì 21 Luglio 2020,242,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1161516,https://www.senato.it/service/PDF/PDFServer/BGT/1161516.pdf,Luglio,18,2020
Giovedì 16 Luglio 2020,241,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1160821,https://www.senato.it/service/PDF/PDFServer/BGT/1160821.pdf,Luglio,18,2020
Mercoledì 15 Luglio 2020,240,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1158599,https://www.senato.it/service/PDF/PDFServer/BGT/1158599.pdf,Luglio,18,2020
Martedì 14 Luglio 2020,239,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1157679,https://www.senato.it/service/PDF/PDFServer/BGT/1157679.pdf,Luglio,18,2020
Giovedì 09 Luglio 2020,238,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1157537,https://www.senato.it/service/PDF/PDFServer/BGT/1157537.pdf,Luglio,18,2020
Mercoledì 08 Luglio 2020,237,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1157475,https://www.senato.it/service/PDF/PDFServer/BGT/1157475.pdf,Luglio,18,2020
Martedì 07 Luglio 2020,236,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1157411,https://www.senato.it/service/PDF/PDFServer/BGT/1157411.pdf,Luglio,18,2020
Giovedì 25 Giugno 2020,235,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1157056,https://www.senato.it/service/PDF/PDFServer/BGT/1157056.pdf,Giugno,18,2020
Mercoledì 24 Giugno 2020,234,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1156610,https://www.senato.it/service/PDF/PDFServer/BGT/1156610.pdf,Giugno,18,2020
Martedì 23 Giugno 2020,233,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1156526,https://www.senato.it/service/PDF/PDFServer/BGT/1156526.pdf,Giugno,18,2020
Venerdì 19 Giugno 2020,232,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1156392,https://www.senato.it/service/PDF/PDFServer/BGT/1156392.pdf,Giugno,18,2020
Giovedì 18 Giugno 2020,231,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1156366,https://www.senato.it/service/PDF/PDFServer/BGT/1156366.pdf,Giugno,18,2020
Mercoledì 17 Giugno 2020,230,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1155422,https://www.senato.it/service/PDF/PDFServer/BGT/1155422.pdf,Giugno,18,2020
Martedì 16 Giugno 2020,229,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1155392,https://www.senato.it/service/PDF/PDFServer/BGT/1155392.pdf,Giugno,18,2020
Giovedì 11 Giugno 2020,228,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1155043,https://www.senato.it/service/PDF/PDFServer/BGT/1155043.pdf,Giugno,18,2020
Mercoledì 10 Giugno 2020,227,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1155002,https://www.senato.it/service/PDF/PDFServer/BGT/1155002.pdf,Giugno,18,2020
Martedì 09 Giugno 2020,226,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1154892,https://www.senato.it/service/PDF/PDFServer/BGT/1154892.pdf,Giugno,18,2020
Giovedì 04 Giugno 2020,225,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1154781,https://www.senato.it/service/PDF/PDFServer/BGT/1154781.pdf,Giugno,18,2020
Mercoledì 03 Giugno 2020,224,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1154736,https://www.senato.it/service/PDF/PDFServer/BGT/1154736.pdf,Giugno,18,2020
Giovedì 28 Maggio 2020,223,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1153503,https://www.senato.it/service/PDF/PDFServer/BGT/1153503.pdf,Maggio,18,2020
Mercoledì 27 Maggio 2020,222,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1153229,https://www.senato.it/service/PDF/PDFServer/BGT/1153229.pdf,Maggio,18,2020
Martedì 26 Maggio 2020,221,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1152922,https://www.senato.it/service/PDF/PDFServer/BGT/1152922.pdf,Maggio,18,2020
Giovedì 21 Maggio 2020,220,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1152747,https://www.senato.it/service/PDF/PDFServer/BGT/1152747.pdf,Maggio,18,2020
Mercoledì 20 Maggio 2020,219,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=18&id=1152667,https://www.senato.it/service/PDF/PDFServer/BGT/1152667.pdf,Maggio,18,2020
