date,sitting_number,html_link,pdf_link,month,legislation,year
Mercoledì 22 Febbraio 2023,41,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1370224,https://www.senato.it/service/PDF/PDFServer/BGT/1370224.pdf,Febbraio,19,2023
Martedì 21 Febbraio 2023,40,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1369929,https://www.senato.it/service/PDF/PDFServer/BGT/1369929.pdf,Febbraio,19,2023
Giovedì 16 Febbraio 2023,39,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1369526,https://www.senato.it/service/PDF/PDFServer/BGT/1369526.pdf,Febbraio,19,2023
Mercoledì 15 Febbraio 2023,38,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1369444,https://www.senato.it/service/PDF/PDFServer/BGT/1369444.pdf,Febbraio,19,2023
Martedì 14 Febbraio 2023,37,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1369061,https://www.senato.it/service/PDF/PDFServer/BGT/1369061.pdf,Febbraio,19,2023
Giovedì 02 Febbraio 2023,36,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1368301,https://www.senato.it/service/PDF/PDFServer/BGT/1368301.pdf,Febbraio,19,2023
Mercoledì 01 Febbraio 2023,35,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1368237,https://www.senato.it/service/PDF/PDFServer/BGT/1368237.pdf,Febbraio,19,2023
Martedì 31 Gennaio 2023,34,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1368182,https://www.senato.it/service/PDF/PDFServer/BGT/1368182.pdf,Gennaio,19,2023
Giovedì 26 Gennaio 2023,33,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1367904,https://www.senato.it/service/PDF/PDFServer/BGT/1367904.pdf,Gennaio,19,2023
Mercoledì 25 Gennaio 2023,32,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1367848,https://www.senato.it/service/PDF/PDFServer/BGT/1367848.pdf,Gennaio,19,2023
Martedì 24 Gennaio 2023,31,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1367800,https://www.senato.it/service/PDF/PDFServer/BGT/1367800.pdf,Gennaio,19,2023
Giovedì 19 Gennaio 2023,30,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1367648,https://www.senato.it/service/PDF/PDFServer/BGT/1367648.pdf,Gennaio,19,2023
Mercoledì 18 Gennaio 2023,29,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1366280,https://www.senato.it/service/PDF/PDFServer/BGT/1366280.pdf,Gennaio,19,2023
Giovedì 12 Gennaio 2023,28,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1366088,https://www.senato.it/service/PDF/PDFServer/BGT/1366088.pdf,Gennaio,19,2023
Mercoledì 11 Gennaio 2023,27,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1366006,https://www.senato.it/service/PDF/PDFServer/BGT/1366006.pdf,Gennaio,19,2023
Martedì 10 Gennaio 2023,26,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1365979,https://www.senato.it/service/PDF/PDFServer/BGT/1365979.pdf,Gennaio,19,2023
Martedì 03 Gennaio 2023,25,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1365900,https://www.senato.it/service/PDF/PDFServer/BGT/1365900.pdf,Gennaio,19,2023
Giovedì 05 Dicembre 2024,250,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1438126,https://www.senato.it/service/PDF/PDFServer/BGT/1438126.pdf,Dicembre,19,2024
Mercoledì 04 Dicembre 2024,249,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1437948,https://www.senato.it/service/PDF/PDFServer/BGT/1437948.pdf,Dicembre,19,2024
Martedì 03 Dicembre 2024,248,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1437639,https://www.senato.it/service/PDF/PDFServer/BGT/1437639.pdf,Dicembre,19,2024
Giovedì 28 Novembre 2024,247,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1436353,https://www.senato.it/service/PDF/PDFServer/BGT/1436353.pdf,Novembre,19,2024
Mercoledì 27 Novembre 2024,246,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1435872,https://www.senato.it/service/PDF/PDFServer/BGT/1435872.pdf,Novembre,19,2024
Martedì 26 Novembre 2024,245,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1435796,https://www.senato.it/service/PDF/PDFServer/BGT/1435796.pdf,Novembre,19,2024
Giovedì 21 Novembre 2024,244,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1435672,https://www.senato.it/service/PDF/PDFServer/BGT/1435672.pdf,Novembre,19,2024
Mercoledì 20 Novembre 2024,243,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1435593,https://www.senato.it/service/PDF/PDFServer/BGT/1435593.pdf,Novembre,19,2024
Martedì 19 Novembre 2024,242,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1435516,https://www.senato.it/service/PDF/PDFServer/BGT/1435516.pdf,Novembre,19,2024
Lunedì 11 Novembre 2024,241,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1434969,https://www.senato.it/service/PDF/PDFServer/BGT/1434969.pdf,Novembre,19,2024
Giovedì 07 Novembre 2024,240,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1433692,https://www.senato.it/service/PDF/PDFServer/BGT/1433692.pdf,Novembre,19,2024
Mercoledì 06 Novembre 2024,239,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1432118,https://www.senato.it/service/PDF/PDFServer/BGT/1432118.pdf,Novembre,19,2024
Martedì 05 Novembre 2024,238,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1431659,https://www.senato.it/service/PDF/PDFServer/BGT/1431659.pdf,Novembre,19,2024
Giovedì 31 Ottobre 2024,237,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1431041,https://www.senato.it/service/PDF/PDFServer/BGT/1431041.pdf,Ottobre,19,2024
Mercoledì 30 Ottobre 2024,236,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1431006,https://www.senato.it/service/PDF/PDFServer/BGT/1431006.pdf,Ottobre,19,2024
Martedì 29 Ottobre 2024,235,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1430311,https://www.senato.it/service/PDF/PDFServer/BGT/1430311.pdf,Ottobre,19,2024
Martedì 22 Ottobre 2024,234,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1430170,https://www.senato.it/service/PDF/PDFServer/BGT/1430170.pdf,Ottobre,19,2024
Giovedì 17 Ottobre 2024,233,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1430028,https://www.senato.it/service/PDF/PDFServer/BGT/1430028.pdf,Ottobre,19,2024
Mercoledì 16 Ottobre 2024,232,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1429779,https://www.senato.it/service/PDF/PDFServer/BGT/1429779.pdf,Ottobre,19,2024
Martedì 15 Ottobre 2024,231,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1429699,https://www.senato.it/service/PDF/PDFServer/BGT/1429699.pdf,Ottobre,19,2024
Giovedì 10 Ottobre 2024,230,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1429603,https://www.senato.it/service/PDF/PDFServer/BGT/1429603.pdf,Ottobre,19,2024
Mercoledì 09 Ottobre 2024,229,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1429539,https://www.senato.it/service/PDF/PDFServer/BGT/1429539.pdf,Ottobre,19,2024
Giovedì 03 Ottobre 2024,228,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1429342,https://www.senato.it/service/PDF/PDFServer/BGT/1429342.pdf,Ottobre,19,2024
Mercoledì 02 Ottobre 2024,227,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1429274,https://www.senato.it/service/PDF/PDFServer/BGT/1429274.pdf,Ottobre,19,2024
Martedì 01 Ottobre 2024,226,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1429241,https://www.senato.it/service/PDF/PDFServer/BGT/1429241.pdf,Ottobre,19,2024
Lunedì 30 Settembre 2024,225,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1429195,https://www.senato.it/service/PDF/PDFServer/BGT/1429195.pdf,Settembre,19,2024
Giovedì 26 Settembre 2024,224,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1428914,https://www.senato.it/service/PDF/PDFServer/BGT/1428914.pdf,Settembre,19,2024
Martedì 24 Settembre 2024,223,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1428774,https://www.senato.it/service/PDF/PDFServer/BGT/1428774.pdf,Settembre,19,2024
Giovedì 19 Settembre 2024,222,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1428622,https://www.senato.it/service/PDF/PDFServer/BGT/1428622.pdf,Settembre,19,2024
Mercoledì 18 Settembre 2024,221,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1428530,https://www.senato.it/service/PDF/PDFServer/BGT/1428530.pdf,Settembre,19,2024
Martedì 17 Settembre 2024,220,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1428477,https://www.senato.it/service/PDF/PDFServer/BGT/1428477.pdf,Settembre,19,2024
Giovedì 12 Settembre 2024,219,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1427681,https://www.senato.it/service/PDF/PDFServer/BGT/1427681.pdf,Settembre,19,2024
Mercoledì 11 Settembre 2024,218,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1427606,https://www.senato.it/service/PDF/PDFServer/BGT/1427606.pdf,Settembre,19,2024
Martedì 13 Agosto 2024,217,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1427390,https://www.senato.it/service/PDF/PDFServer/BGT/1427390.pdf,Agosto,19,2024
Martedì 06 Agosto 2024,216,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1427367,https://www.senato.it/service/PDF/PDFServer/BGT/1427367.pdf,Agosto,19,2024
Lunedì 05 Agosto 2024,215,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1427301,https://www.senato.it/service/PDF/PDFServer/BGT/1427301.pdf,Agosto,19,2024
Giovedì 01 Agosto 2024,214,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1427190,https://www.senato.it/service/PDF/PDFServer/BGT/1427190.pdf,Agosto,19,2024
Mercoledì 31 Luglio 2024,213,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1426458,https://www.senato.it/service/PDF/PDFServer/BGT/1426458.pdf,Luglio,19,2024
Martedì 30 Luglio 2024,212,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1425984,https://www.senato.it/service/PDF/PDFServer/BGT/1425984.pdf,Luglio,19,2024
Mercoledì 24 Luglio 2024,211,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1425581,https://www.senato.it/service/PDF/PDFServer/BGT/1425581.pdf,Luglio,19,2024
Martedì 23 Luglio 2024,210,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1425459,https://www.senato.it/service/PDF/PDFServer/BGT/1425459.pdf,Luglio,19,2024
Giovedì 18 Luglio 2024,209,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1424576,https://www.senato.it/service/PDF/PDFServer/BGT/1424576.pdf,Luglio,19,2024
Mercoledì 17 Luglio 2024,208,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1424395,https://www.senato.it/service/PDF/PDFServer/BGT/1424395.pdf,Luglio,19,2024
Martedì 16 Luglio 2024,207,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1424169,https://www.senato.it/service/PDF/PDFServer/BGT/1424169.pdf,Luglio,19,2024
Giovedì 04 Luglio 2024,206,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1422729,https://www.senato.it/service/PDF/PDFServer/BGT/1422729.pdf,Luglio,19,2024
Mercoledì 03 Luglio 2024,205,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1422668,https://www.senato.it/service/PDF/PDFServer/BGT/1422668.pdf,Luglio,19,2024
Martedì 02 Luglio 2024,204,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1422057,https://www.senato.it/service/PDF/PDFServer/BGT/1422057.pdf,Luglio,19,2024
Giovedì 27 Giugno 2024,203,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1421771,https://www.senato.it/service/PDF/PDFServer/BGT/1421771.pdf,Giugno,19,2024
Mercoledì 26 Giugno 2024,202,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1421702,https://www.senato.it/service/PDF/PDFServer/BGT/1421702.pdf,Giugno,19,2024
Martedì 25 Giugno 2024,201,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1421628,https://www.senato.it/service/PDF/PDFServer/BGT/1421628.pdf,Giugno,19,2024
Mercoledì 19 Giugno 2024,200,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1421122,https://www.senato.it/service/PDF/PDFServer/BGT/1421122.pdf,Giugno,19,2024
Martedì 18 Giugno 2024,199,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1421064,https://www.senato.it/service/PDF/PDFServer/BGT/1421064.pdf,Giugno,19,2024
Giovedì 13 Giugno 2024,198,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1420170,https://www.senato.it/service/PDF/PDFServer/BGT/1420170.pdf,Giugno,19,2024
Mercoledì 12 Giugno 2024,197,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1420074,https://www.senato.it/service/PDF/PDFServer/BGT/1420074.pdf,Giugno,19,2024
Martedì 11 Giugno 2024,196,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1419961,https://www.senato.it/service/PDF/PDFServer/BGT/1419961.pdf,Giugno,19,2024
Mercoledì 29 Maggio 2024,195,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1419823,https://www.senato.it/service/PDF/PDFServer/BGT/1419823.pdf,Maggio,19,2024
Martedì 28 Maggio 2024,194,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1419765,https://www.senato.it/service/PDF/PDFServer/BGT/1419765.pdf,Maggio,19,2024
Giovedì 23 Maggio 2024,193,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1418914,https://www.senato.it/service/PDF/PDFServer/BGT/1418914.pdf,Maggio,19,2024
Mercoledì 22 Maggio 2024,192,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1418854,https://www.senato.it/service/PDF/PDFServer/BGT/1418854.pdf,Maggio,19,2024
Martedì 21 Maggio 2024,191,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1418687,https://www.senato.it/service/PDF/PDFServer/BGT/1418687.pdf,Maggio,19,2024
Giovedì 16 Maggio 2024,190,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1418551,https://www.senato.it/service/PDF/PDFServer/BGT/1418551.pdf,Maggio,19,2024
Mercoledì 15 Maggio 2024,189,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1418518,https://www.senato.it/service/PDF/PDFServer/BGT/1418518.pdf,Maggio,19,2024
Martedì 14 Maggio 2024,188,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1418384,https://www.senato.it/service/PDF/PDFServer/BGT/1418384.pdf,Maggio,19,2024
Giovedì 09 Maggio 2024,187,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1417939,https://www.senato.it/service/PDF/PDFServer/BGT/1417939.pdf,Maggio,19,2024
Mercoledì 08 Maggio 2024,186,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1417906,https://www.senato.it/service/PDF/PDFServer/BGT/1417906.pdf,Maggio,19,2024
Martedì 07 Maggio 2024,185,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1414878,https://www.senato.it/service/PDF/PDFServer/BGT/1414878.pdf,Maggio,19,2024
Martedì 30 Aprile 2024,184,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1414550,https://www.senato.it/service/PDF/PDFServer/BGT/1414550.pdf,Aprile,19,2024
Mercoledì 24 Aprile 2024,183,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1414467,https://www.senato.it/service/PDF/PDFServer/BGT/1414467.pdf,Aprile,19,2024
Martedì 23 Aprile 2024,182,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1414079,https://www.senato.it/service/PDF/PDFServer/BGT/1414079.pdf,Aprile,19,2024
Giovedì 18 Aprile 2024,181,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1412370,https://www.senato.it/service/PDF/PDFServer/BGT/1412370.pdf,Aprile,19,2024
Mercoledì 17 Aprile 2024,180,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1412334,https://www.senato.it/service/PDF/PDFServer/BGT/1412334.pdf,Aprile,19,2024
Martedì 16 Aprile 2024,179,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1412297,https://www.senato.it/service/PDF/PDFServer/BGT/1412297.pdf,Aprile,19,2024
Giovedì 11 Aprile 2024,178,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1412210,https://www.senato.it/service/PDF/PDFServer/BGT/1412210.pdf,Aprile,19,2024
Mercoledì 10 Aprile 2024,177,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1412107,https://www.senato.it/service/PDF/PDFServer/BGT/1412107.pdf,Aprile,19,2024
Martedì 09 Aprile 2024,176,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1412037,https://www.senato.it/service/PDF/PDFServer/BGT/1412037.pdf,Aprile,19,2024
Giovedì 28 Marzo 2024,175,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1411731,https://www.senato.it/service/PDF/PDFServer/BGT/1411731.pdf,Marzo,19,2024
Mercoledì 27 Marzo 2024,174,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1411716,https://www.senato.it/service/PDF/PDFServer/BGT/1411716.pdf,Marzo,19,2024
Martedì 26 Marzo 2024,173,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1411598,https://www.senato.it/service/PDF/PDFServer/BGT/1411598.pdf,Marzo,19,2024
Giovedì 21 Marzo 2024,172,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1411495,https://www.senato.it/service/PDF/PDFServer/BGT/1411495.pdf,Marzo,19,2024
Mercoledì 20 Marzo 2024,171,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1411449,https://www.senato.it/service/PDF/PDFServer/BGT/1411449.pdf,Marzo,19,2024
Martedì 19 Marzo 2024,170,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1411392,https://www.senato.it/service/PDF/PDFServer/BGT/1411392.pdf,Marzo,19,2024
Giovedì 14 Marzo 2024,169,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1411260,https://www.senato.it/service/PDF/PDFServer/BGT/1411260.pdf,Marzo,19,2024
Mercoledì 13 Marzo 2024,168,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1411234,https://www.senato.it/service/PDF/PDFServer/BGT/1411234.pdf,Marzo,19,2024
Martedì 12 Marzo 2024,167,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1411114,https://www.senato.it/service/PDF/PDFServer/BGT/1411114.pdf,Marzo,19,2024
Martedì 05 Marzo 2024,166,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1410807,https://www.senato.it/service/PDF/PDFServer/BGT/1410807.pdf,Marzo,19,2024
Giovedì 29 Febbraio 2024,165,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1410655,https://www.senato.it/service/PDF/PDFServer/BGT/1410655.pdf,Febbraio,19,2024
Mercoledì 28 Febbraio 2024,164,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1410572,https://www.senato.it/service/PDF/PDFServer/BGT/1410572.pdf,Febbraio,19,2024
Martedì 27 Febbraio 2024,163,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1410431,https://www.senato.it/service/PDF/PDFServer/BGT/1410431.pdf,Febbraio,19,2024
Giovedì 22 Febbraio 2024,162,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1410199,https://www.senato.it/service/PDF/PDFServer/BGT/1410199.pdf,Febbraio,19,2024
Mercoledì 21 Febbraio 2024,161,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1410151,https://www.senato.it/service/PDF/PDFServer/BGT/1410151.pdf,Febbraio,19,2024
Martedì 20 Febbraio 2024,160,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1409588,https://www.senato.it/service/PDF/PDFServer/BGT/1409588.pdf,Febbraio,19,2024
Giovedì 15 Febbraio 2024,159,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1408946,https://www.senato.it/service/PDF/PDFServer/BGT/1408946.pdf,Febbraio,19,2024
Mercoledì 14 Febbraio 2024,158,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1408790,https://www.senato.it/service/PDF/PDFServer/BGT/1408790.pdf,Febbraio,19,2024
Martedì 13 Febbraio 2024,157,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1408554,https://www.senato.it/service/PDF/PDFServer/BGT/1408554.pdf,Febbraio,19,2024
Giovedì 08 Febbraio 2024,156,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1408303,https://www.senato.it/service/PDF/PDFServer/BGT/1408303.pdf,Febbraio,19,2024
Mercoledì 07 Febbraio 2024,155,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1408082,https://www.senato.it/service/PDF/PDFServer/BGT/1408082.pdf,Febbraio,19,2024
Martedì 06 Febbraio 2024,154,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1406763,https://www.senato.it/service/PDF/PDFServer/BGT/1406763.pdf,Febbraio,19,2024
Giovedì 01 Febbraio 2024,153,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1404524,https://www.senato.it/service/PDF/PDFServer/BGT/1404524.pdf,Febbraio,19,2024
Mercoledì 31 Gennaio 2024,152,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1404279,https://www.senato.it/service/PDF/PDFServer/BGT/1404279.pdf,Gennaio,19,2024
Martedì 30 Gennaio 2024,151,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1404117,https://www.senato.it/service/PDF/PDFServer/BGT/1404117.pdf,Gennaio,19,2024
Giovedì 25 Gennaio 2024,150,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1403062,https://www.senato.it/service/PDF/PDFServer/BGT/1403062.pdf,Gennaio,19,2024
Mercoledì 24 Gennaio 2024,149,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1402968,https://www.senato.it/service/PDF/PDFServer/BGT/1402968.pdf,Gennaio,19,2024
Martedì 23 Gennaio 2024,148,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1402910,https://www.senato.it/service/PDF/PDFServer/BGT/1402910.pdf,Gennaio,19,2024
Giovedì 18 Gennaio 2024,147,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1402819,https://www.senato.it/service/PDF/PDFServer/BGT/1402819.pdf,Gennaio,19,2024
Mercoledì 17 Gennaio 2024,146,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1402782,https://www.senato.it/service/PDF/PDFServer/BGT/1402782.pdf,Gennaio,19,2024
Martedì 16 Gennaio 2024,145,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1402679,https://www.senato.it/service/PDF/PDFServer/BGT/1402679.pdf,Gennaio,19,2024
Giovedì 11 Gennaio 2024,144,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=19&id=1402576,https://www.senato.it/service/PDF/PDFServer/BGT/1402576.pdf,Gennaio,19,2024
