transcript_link,date,parsed_date,title,date_from_title,upload_date,duration,youtube_link
/et/201703161000,2017-03-16 10:00:00,2017-03-16,"Riigikogu istung, 16. märts 2017",2017-03-16,1970-01-01,02:12:07,https://www.youtube.com/watch?v=BZBRhVqbkFA
/et/201703161000,2017-03-16 10:00:00,2017-03-16,"Riigikogu istung, 16. märts 2017",2017-03-16,1970-01-01,02:12:07,https://www.youtube.com/watch?v=BZBRhVqbkFA
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151400,2017-03-15 14:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu istung, 15. märts 2017",2017-03-15,1970-01-01,01:09:59,https://www.youtube.com/watch?v=5QtbsHZeOvI
/et/201703151300,2017-03-15 13:00:00,2017-03-15,"Riigikogu infotund, 15. märts 2017",2017-03-15,1970-01-01,00:58:28,https://www.youtube.com/watch?v=XGAfvz_Pfkw
/et/201703141000,2017-03-14 10:00:00,2017-03-14,"Riigikogu istung, 14. märts 2017",2017-03-14,1970-01-01,01:31:30,https://www.youtube.com/watch?v=5C_qn8SxYtQ
/et/201703141000,2017-03-14 10:00:00,2017-03-14,"Riigikogu istung, 14. märts 2017",2017-03-14,1970-01-01,01:31:30,https://www.youtube.com/watch?v=5C_qn8SxYtQ
/et/201703131500,2017-03-13 15:00:00,2017-03-13,"Riigikogu istung, 13. märts 2017",2017-03-13,1970-01-01,06:38:00,https://www.youtube.com/watch?v=ALa5QaO1EOs
/et/201703131500,2017-03-13 15:00:00,2017-03-13,"Riigikogu istung, 13. märts 2017",2017-03-13,1970-01-01,06:38:00,https://www.youtube.com/watch?v=ALa5QaO1EOs
/et/201703131500,2017-03-13 15:00:00,2017-03-13,"Riigikogu istung, 13. märts 2017",2017-03-13,1970-01-01,06:38:00,https://www.youtube.com/watch?v=ALa5QaO1EOs
/et/201703131500,2017-03-13 15:00:00,2017-03-13,"Riigikogu istung, 13. märts 2017",2017-03-13,1970-01-01,06:38:00,https://www.youtube.com/watch?v=ALa5QaO1EOs
/et/201703131500,2017-03-13 15:00:00,2017-03-13,"Riigikogu istung, 13. märts 2017",2017-03-13,1970-01-01,06:38:00,https://www.youtube.com/watch?v=ALa5QaO1EOs
/et/201703131500,2017-03-13 15:00:00,2017-03-13,"Riigikogu istung, 13. märts 2017",2017-03-13,1970-01-01,06:38:00,https://www.youtube.com/watch?v=ALa5QaO1EOs
/et/201703131500,2017-03-13 15:00:00,2017-03-13,"Riigikogu istung, 13. märts 2017",2017-03-13,1970-01-01,06:38:00,https://www.youtube.com/watch?v=ALa5QaO1EOs
/et/201703131500,2017-03-13 15:00:00,2017-03-13,"Riigikogu istung, 13. märts 2017",2017-03-13,1970-01-01,06:38:00,https://www.youtube.com/watch?v=ALa5QaO1EOs
/et/201703131500,2017-03-13 15:00:00,2017-03-13,"Riigikogu istung, 13. märts 2017",2017-03-13,1970-01-01,06:38:00,https://www.youtube.com/watch?v=ALa5QaO1EOs
/et/201703131500,2017-03-13 15:00:00,2017-03-13,"Riigikogu istung, 13. märts 2017",2017-03-13,1970-01-01,06:38:00,https://www.youtube.com/watch?v=ALa5QaO1EOs
/et/201703091000,2017-03-09 10:00:00,2017-03-09,"Riigikogu istung, 9. märts 2017",2017-03-09,1970-01-01,00:03:56,https://www.youtube.com/watch?v=cbfavbMA9AI
/et/201703091000,2017-03-09 10:00:00,2017-03-09,"Riigikogu istung, 9. märts 2017",2017-03-09,1970-01-01,00:03:56,https://www.youtube.com/watch?v=cbfavbMA9AI
/et/201703081400,2017-03-08 14:00:00,2017-03-08,"Riigikogu istung, 8. märts 2017",2017-03-08,1970-01-01,02:06:48,https://www.youtube.com/watch?v=qBFJN03J12k
/et/201703081400,2017-03-08 14:00:00,2017-03-08,"Riigikogu infotund, 8. märts 2017",2017-03-08,1970-01-01,00:59:52,https://www.youtube.com/watch?v=895sb9dU1Oo
/et/201703081400,2017-03-08 14:00:00,2017-03-08,"Riigikogu istung, 8. märts 2017",2017-03-08,1970-01-01,02:06:48,https://www.youtube.com/watch?v=qBFJN03J12k
/et/201703081400,2017-03-08 14:00:00,2017-03-08,"Riigikogu infotund, 8. märts 2017",2017-03-08,1970-01-01,00:59:52,https://www.youtube.com/watch?v=895sb9dU1Oo
/et/201703081400,2017-03-08 14:00:00,2017-03-08,"Riigikogu istung, 8. märts 2017",2017-03-08,1970-01-01,02:06:48,https://www.youtube.com/watch?v=qBFJN03J12k
/et/201703081400,2017-03-08 14:00:00,2017-03-08,"Riigikogu infotund, 8. märts 2017",2017-03-08,1970-01-01,00:59:52,https://www.youtube.com/watch?v=895sb9dU1Oo
/et/201703081400,2017-03-08 14:00:00,2017-03-08,"Riigikogu istung, 8. märts 2017",2017-03-08,1970-01-01,02:06:48,https://www.youtube.com/watch?v=qBFJN03J12k
/et/201703081400,2017-03-08 14:00:00,2017-03-08,"Riigikogu infotund, 8. märts 2017",2017-03-08,1970-01-01,00:59:52,https://www.youtube.com/watch?v=895sb9dU1Oo
/et/201703081400,2017-03-08 14:00:00,2017-03-08,"Riigikogu istung, 8. märts 2017",2017-03-08,1970-01-01,02:06:48,https://www.youtube.com/watch?v=qBFJN03J12k
/et/201703081400,2017-03-08 14:00:00,2017-03-08,"Riigikogu infotund, 8. märts 2017",2017-03-08,1970-01-01,00:59:52,https://www.youtube.com/watch?v=895sb9dU1Oo
/et/201703081300,2017-03-08 13:00:00,2017-03-08,"Riigikogu istung, 8. märts 2017",2017-03-08,1970-01-01,02:06:48,https://www.youtube.com/watch?v=qBFJN03J12k
/et/201703081300,2017-03-08 13:00:00,2017-03-08,"Riigikogu infotund, 8. märts 2017",2017-03-08,1970-01-01,00:59:52,https://www.youtube.com/watch?v=895sb9dU1Oo
/et/201703081300,2017-03-08 13:00:00,2017-03-08,"Riigikogu istung, 8. märts 2017",2017-03-08,1970-01-01,02:06:48,https://www.youtube.com/watch?v=qBFJN03J12k
/et/201703081300,2017-03-08 13:00:00,2017-03-08,"Riigikogu infotund, 8. märts 2017",2017-03-08,1970-01-01,00:59:52,https://www.youtube.com/watch?v=895sb9dU1Oo
/et/201703081300,2017-03-08 13:00:00,2017-03-08,"Riigikogu istung, 8. märts 2017",2017-03-08,1970-01-01,02:06:48,https://www.youtube.com/watch?v=qBFJN03J12k
/et/201703081300,2017-03-08 13:00:00,2017-03-08,"Riigikogu infotund, 8. märts 2017",2017-03-08,1970-01-01,00:59:52,https://www.youtube.com/watch?v=895sb9dU1Oo
/et/201703081300,2017-03-08 13:00:00,2017-03-08,"Riigikogu istung, 8. märts 2017",2017-03-08,1970-01-01,02:06:48,https://www.youtube.com/watch?v=qBFJN03J12k
/et/201703081300,2017-03-08 13:00:00,2017-03-08,"Riigikogu infotund, 8. märts 2017",2017-03-08,1970-01-01,00:59:52,https://www.youtube.com/watch?v=895sb9dU1Oo
/et/201703081300,2017-03-08 13:00:00,2017-03-08,"Riigikogu istung, 8. märts 2017",2017-03-08,1970-01-01,02:06:48,https://www.youtube.com/watch?v=qBFJN03J12k
/et/201703081300,2017-03-08 13:00:00,2017-03-08,"Riigikogu infotund, 8. märts 2017",2017-03-08,1970-01-01,00:59:52,https://www.youtube.com/watch?v=895sb9dU1Oo
/et/201703081300,2017-03-08 13:00:00,2017-03-08,"Riigikogu istung, 8. märts 2017",2017-03-08,1970-01-01,02:06:48,https://www.youtube.com/watch?v=qBFJN03J12k
/et/201703081300,2017-03-08 13:00:00,2017-03-08,"Riigikogu infotund, 8. märts 2017",2017-03-08,1970-01-01,00:59:52,https://www.youtube.com/watch?v=895sb9dU1Oo
/et/201703071000,2017-03-07 10:00:00,2017-03-07,"Riigikogu istung, 7. märts 2017",2017-03-07,1970-01-01,03:02:53,https://www.youtube.com/watch?v=FKKgbAKPmos
/et/201703071000,2017-03-07 10:00:00,2017-03-07,"Riigikogu istung, 7. märts 2017",2017-03-07,1970-01-01,03:02:53,https://www.youtube.com/watch?v=FKKgbAKPmos
/et/201703071000,2017-03-07 10:00:00,2017-03-07,"Riigikogu istung, 7. märts 2017",2017-03-07,1970-01-01,03:02:53,https://www.youtube.com/watch?v=FKKgbAKPmos
/et/201703071000,2017-03-07 10:00:00,2017-03-07,"Riigikogu istung, 7. märts 2017",2017-03-07,1970-01-01,03:02:53,https://www.youtube.com/watch?v=FKKgbAKPmos
/et/201703071000,2017-03-07 10:00:00,2017-03-07,"Riigikogu istung, 7. märts 2017",2017-03-07,1970-01-01,03:02:53,https://www.youtube.com/watch?v=FKKgbAKPmos
/et/201703071000,2017-03-07 10:00:00,2017-03-07,"Riigikogu istung, 7. märts 2017",2017-03-07,1970-01-01,03:02:53,https://www.youtube.com/watch?v=FKKgbAKPmos
/et/201703071000,2017-03-07 10:00:00,2017-03-07,"Riigikogu istung, 7. märts 2017",2017-03-07,1970-01-01,03:02:53,https://www.youtube.com/watch?v=FKKgbAKPmos
/et/201703071000,2017-03-07 10:00:00,2017-03-07,"Riigikogu istung, 7. märts 2017",2017-03-07,1970-01-01,03:02:53,https://www.youtube.com/watch?v=FKKgbAKPmos
/et/201703061500,2017-03-06 15:00:00,2017-03-06,"Riigikogu istung, 6. märts 2017",2017-03-06,1970-01-01,05:19:49,https://www.youtube.com/watch?v=tOgBnRcvj2g
/et/201703061500,2017-03-06 15:00:00,2017-03-06,"Riigikogu istung, 6. märts 2017",2017-03-06,1970-01-01,05:19:49,https://www.youtube.com/watch?v=tOgBnRcvj2g
/et/201703061500,2017-03-06 15:00:00,2017-03-06,"Riigikogu istung, 6. märts 2017",2017-03-06,1970-01-01,05:19:49,https://www.youtube.com/watch?v=tOgBnRcvj2g
/et/201703061500,2017-03-06 15:00:00,2017-03-06,"Riigikogu istung, 6. märts 2017",2017-03-06,1970-01-01,05:19:49,https://www.youtube.com/watch?v=tOgBnRcvj2g
/et/201703061500,2017-03-06 15:00:00,2017-03-06,"Riigikogu istung, 6. märts 2017",2017-03-06,1970-01-01,05:19:49,https://www.youtube.com/watch?v=tOgBnRcvj2g
/et/201703061500,2017-03-06 15:00:00,2017-03-06,"Riigikogu istung, 6. märts 2017",2017-03-06,1970-01-01,05:19:49,https://www.youtube.com/watch?v=tOgBnRcvj2g
/et/201703061500,2017-03-06 15:00:00,2017-03-06,"Riigikogu istung, 6. märts 2017",2017-03-06,1970-01-01,05:19:49,https://www.youtube.com/watch?v=tOgBnRcvj2g
/et/201703061500,2017-03-06 15:00:00,2017-03-06,"Riigikogu istung, 6. märts 2017",2017-03-06,1970-01-01,05:19:49,https://www.youtube.com/watch?v=tOgBnRcvj2g
/et/201703061500,2017-03-06 15:00:00,2017-03-06,"Riigikogu istung, 6. märts 2017",2017-03-06,1970-01-01,05:19:49,https://www.youtube.com/watch?v=tOgBnRcvj2g
/et/201702231000,2017-02-23 10:00:00,2017-02-23,"Riigikogu istung, 23. veebruar 2017",2017-02-23,1970-01-01,00:08:47,https://www.youtube.com/watch?v=LoOz5uqxTs4
/et/201702231000,2017-02-23 10:00:00,2017-02-23,"Riigikogu istung, 23. veebruar 2017",2017-02-23,1970-01-01,00:08:47,https://www.youtube.com/watch?v=LoOz5uqxTs4
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221400,2017-02-22 14:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221300,2017-02-22 13:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221300,2017-02-22 13:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221300,2017-02-22 13:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221300,2017-02-22 13:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221300,2017-02-22 13:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221300,2017-02-22 13:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221300,2017-02-22 13:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221300,2017-02-22 13:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221300,2017-02-22 13:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221300,2017-02-22 13:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221300,2017-02-22 13:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221300,2017-02-22 13:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702221300,2017-02-22 13:00:00,2017-02-22,"Riigikogu istung, 22. veebruar 2017",2017-02-22,1970-01-01,04:13:33,https://www.youtube.com/watch?v=2Kl6dX0tcTM
/et/201702221300,2017-02-22 13:00:00,2017-02-22,"Riigikogu infotund, 22. veebruar 2017",2017-02-22,1970-01-01,00:58:10,https://www.youtube.com/watch?v=ESVwJAMD010
/et/201702211000,2017-02-21 10:00:00,2017-02-21,"Riigikogu istung, 21. veebruar 2017",2017-02-21,1970-01-01,03:02:15,https://www.youtube.com/watch?v=u8joZtUocGo
/et/201702211000,2017-02-21 10:00:00,2017-02-21,"Riigikogu istung, 21. veebruar 2017",2017-02-21,1970-01-01,03:02:15,https://www.youtube.com/watch?v=u8joZtUocGo
/et/201702211000,2017-02-21 10:00:00,2017-02-21,"Riigikogu istung, 21. veebruar 2017",2017-02-21,1970-01-01,03:02:15,https://www.youtube.com/watch?v=u8joZtUocGo
/et/201702211000,2017-02-21 10:00:00,2017-02-21,"Riigikogu istung, 21. veebruar 2017",2017-02-21,1970-01-01,03:02:15,https://www.youtube.com/watch?v=u8joZtUocGo
/et/201702211000,2017-02-21 10:00:00,2017-02-21,"Riigikogu istung, 21. veebruar 2017",2017-02-21,1970-01-01,03:02:15,https://www.youtube.com/watch?v=u8joZtUocGo
/et/201702211000,2017-02-21 10:00:00,2017-02-21,"Riigikogu istung, 21. veebruar 2017",2017-02-21,1970-01-01,03:02:15,https://www.youtube.com/watch?v=u8joZtUocGo
/et/201702211000,2017-02-21 10:00:00,2017-02-21,"Riigikogu istung, 21. veebruar 2017",2017-02-21,1970-01-01,03:02:15,https://www.youtube.com/watch?v=u8joZtUocGo
/et/201702201500,2017-02-20 15:00:00,2017-02-20,"Riigikogu istung, 20. veebruar 2017",2017-02-20,1970-01-01,02:47:31,https://www.youtube.com/watch?v=57NzQxr9QYQ
/et/201702201500,2017-02-20 15:00:00,2017-02-20,"Riigikogu istung, 20. veebruar 2017",2017-02-20,1970-01-01,02:47:31,https://www.youtube.com/watch?v=57NzQxr9QYQ
/et/201702201500,2017-02-20 15:00:00,2017-02-20,"Riigikogu istung, 20. veebruar 2017",2017-02-20,1970-01-01,02:47:31,https://www.youtube.com/watch?v=57NzQxr9QYQ
/et/201702201500,2017-02-20 15:00:00,2017-02-20,"Riigikogu istung, 20. veebruar 2017",2017-02-20,1970-01-01,02:47:31,https://www.youtube.com/watch?v=57NzQxr9QYQ
/et/201702201500,2017-02-20 15:00:00,2017-02-20,"Riigikogu istung, 20. veebruar 2017",2017-02-20,1970-01-01,02:47:31,https://www.youtube.com/watch?v=57NzQxr9QYQ
/et/201702161000,2017-02-16 10:00:00,2017-02-16,"Riigikogu istung, 16. veebruar 2017",2017-02-16,1970-01-01,01:27:28,https://www.youtube.com/watch?v=cqa48djzuOY
/et/201702161000,2017-02-16 10:00:00,2017-02-16,"Riigikogu istung, 16. veebruar 2017",2017-02-16,1970-01-01,01:27:28,https://www.youtube.com/watch?v=cqa48djzuOY
/et/201702161000,2017-02-16 10:00:00,2017-02-16,"Riigikogu istung, 16. veebruar 2017",2017-02-16,1970-01-01,01:27:28,https://www.youtube.com/watch?v=cqa48djzuOY
/et/201702161000,2017-02-16 10:00:00,2017-02-16,"Riigikogu istung, 16. veebruar 2017",2017-02-16,1970-01-01,01:27:28,https://www.youtube.com/watch?v=cqa48djzuOY
/et/201702151400,2017-02-15 14:00:00,2017-02-15,"Riigikogu istung, 15. veebruar 2017",2017-02-15,1970-01-01,00:56:52,https://www.youtube.com/watch?v=r39MoDl42FU
/et/201702151400,2017-02-15 14:00:00,2017-02-15,"Riigikogu infotund, 15. veebruar 2017",2017-02-15,1970-01-01,00:57:06,https://www.youtube.com/watch?v=5ol0l5KbOe4
/et/201702151400,2017-02-15 14:00:00,2017-02-15,"Riigikogu istung, 15. veebruar 2017",2017-02-15,1970-01-01,00:56:52,https://www.youtube.com/watch?v=r39MoDl42FU
/et/201702151400,2017-02-15 14:00:00,2017-02-15,"Riigikogu infotund, 15. veebruar 2017",2017-02-15,1970-01-01,00:57:06,https://www.youtube.com/watch?v=5ol0l5KbOe4
/et/201702151400,2017-02-15 14:00:00,2017-02-15,"Riigikogu istung, 15. veebruar 2017",2017-02-15,1970-01-01,00:56:52,https://www.youtube.com/watch?v=r39MoDl42FU
/et/201702151400,2017-02-15 14:00:00,2017-02-15,"Riigikogu infotund, 15. veebruar 2017",2017-02-15,1970-01-01,00:57:06,https://www.youtube.com/watch?v=5ol0l5KbOe4
/et/201702151400,2017-02-15 14:00:00,2017-02-15,"Riigikogu istung, 15. veebruar 2017",2017-02-15,1970-01-01,00:56:52,https://www.youtube.com/watch?v=r39MoDl42FU
/et/201702151400,2017-02-15 14:00:00,2017-02-15,"Riigikogu infotund, 15. veebruar 2017",2017-02-15,1970-01-01,00:57:06,https://www.youtube.com/watch?v=5ol0l5KbOe4
/et/201702151400,2017-02-15 14:00:00,2017-02-15,"Riigikogu istung, 15. veebruar 2017",2017-02-15,1970-01-01,00:56:52,https://www.youtube.com/watch?v=r39MoDl42FU
/et/201702151400,2017-02-15 14:00:00,2017-02-15,"Riigikogu infotund, 15. veebruar 2017",2017-02-15,1970-01-01,00:57:06,https://www.youtube.com/watch?v=5ol0l5KbOe4
